d,price_usd,rhodl_1m
2020-04-02,6792.7422220923,1518.9196
2020-04-03,6751.9025517826,1503.8484
2020-04-04,6859.9891686733,1492.7316
2020-04-05,6790.8124726476,1485.8792333333333
2020-04-06,7298.1737451783,1480.9247666666668
2020-04-07,7187.5933366452,1467.7400999999998
2020-04-08,7372.1947639977,1456.3982333333333
2020-04-09,7299.5791879018,1447.7974333333334
2020-04-10,6859.8226747516,1433.2735666666667
2020-04-11,6883.1822289597,1416.0835000000002
2020-04-12,6978.666286616,1398.1177666666667
2020-04-13,6863.575533197,1377.5613333333336
2020-04-14,6875.5385034483,1355.8822666666667
2020-04-15,6625.4757751023,1331.1296666666667
2020-04-16,7127.7922822326,1318.5963333333334
2020-04-17,7081.395198422,1309.9248333333333
2020-04-18,7262.7923436002,1301.0044000000003
2020-04-19,7150.2442154588,1287.6192333333333
2020-04-20,6853.2734147867,1275.9388999999999
2020-04-21,6870.4236986558,1265.7321666666664
2020-04-22,7123.6569199299,1255.2558333333334
2020-04-23,7488.6051652835,1247.6849
2020-04-24,7506.4433164816,1242.0748333333331
2020-04-25,7537.7382091175,1242.6493
2020-04-26,7684.0685216832,1253.5932666666665
2020-04-27,7777.4915185856,1263.4133000000002
2020-04-28,7769.899698422,1290.6730666666667
2020-04-29,8761.83716955,1327.4165
2020-04-30,8652.4109912332,1361.3740333333333
2020-05-01,8855.53525827,1396.3411333333331
2020-05-02,8977.281705377,1433.8574666666668
2020-05-03,8896.7956383986,1471.8632333333333
2020-05-04,8881.9543045003,1510.1601333333333
2020-05-05,8985.8795993571,1539.0910333333334
2020-05-06,9266.8130730567,1567.1743666666666
2020-05-07,9993.7531768556,1606.7373666666667
2020-05-08,9859.3236046172,1646.3951333333332
2020-05-09,9577.3389223846,1676.6983333333333
2020-05-10,8715.0332932203,1708.5097333333333
2020-05-11,8591.6528843367,1739.2074666666667
2020-05-12,8817.2506811222,1765.1134666666665
2020-05-13,9322.9972020456,1789.5125
2020-05-14,9801.2694877265,1813.5036666666667
2020-05-15,9326.8758589129,1837.2172
2020-05-16,9395.4753893045,1858.8756333333333
2020-05-17,9682.5324811806,1882.4812333333334
2020-05-18,9726.8500220924,1903.9845333333333
2020-05-19,9754.2014620105,1932.6264999999999
2020-05-20,9515.702550263,1957.8583666666668
2020-05-21,9068.8012293396,1979.8608666666667
2020-05-22,9161.8150338983,1999.5721999999998
2020-05-23,9183.6621250731,2013.8162
2020-05-24,8806.2306571596,2023.6853
2020-05-25,8909.1925815313,2031.1417000000001
2020-05-26,8835.1372533606,2026.7383999999997
2020-05-27,9169.0574392168,2023.8567666666665
2020-05-28,9568.2618530099,2006.380133333333
2020-05-29,9432.4133334307,1981.8900666666666
2020-05-30,9691.6804911748,1956.7490333333335
2020-05-31,9433.9438466394,1931.2455333333335
2020-06-01,10199.1350542373,1909.8409
2020-06-02,9512.3465330216,1887.4684666666667
2020-06-03,9642.2734003507,1861.4908333333335
2020-06-04,9813.360679135,1844.2427333333335
2020-06-05,9641.8916225599,1826.441
2020-06-06,9668.6705385739,1802.1864666666665
2020-06-07,9747.5801110462,1773.8999000000001
2020-06-08,9769.3423614845,1742.1032666666667
2020-06-09,9779.4221656634,1709.8941666666665
2020-06-10,9888.4441746932,1678.8993
2020-06-11,9277.4511693162,1650.7418333333335
2020-06-12,9456.1615333139,1626.4479666666666
2020-06-13,9461.3337986558,1604.4404333333332
2020-06-14,9342.955635301,1582.8861333333332
2020-06-15,9441.38321128,1561.1269666666667
2020-06-16,9520.0919482759,1534.3512
2020-06-17,9448.6935606078,1513.5709333333332
2020-06-18,9389.9907663939,1495.5765333333334
2020-06-19,9285.991582934,1479.4323333333334
2020-06-20,9357.2924644652,1465.6737666666668
2020-06-21,9284.7693718293,1453.8788333333334
2020-06-22,9684.6201847458,1444.3466
2020-06-23,9611.7259982466,1442.8643000000002
2020-06-24,9292.9435435418,1439.0163333333333
2020-06-25,9247.1214324956,1439.4946000000002
2020-06-26,9159.4377720631,1438.1913666666667
2020-06-27,9002.1656171829,1436.1703000000002
2020-06-28,9108.0656745763,1433.0749
2020-06-29,9184.247366277,1430.2608
2020-06-30,9143.967585301,1422.6848
2020-07-01,9241.3396123904,1408.2354333333335
2020-07-02,9094.3872867914,1388.6563333333331
2020-07-03,9066.6906966102,1371.9948333333334
2020-07-04,9126.2195549386,1352.3021666666666
2020-07-05,9079.6140180888,1333.9625999999998
2020-07-06,9338.9425911748,1314.3397
2020-07-07,9252.1587326125,1297.3036333333332
2020-07-08,9434.5679564582,1284.5318333333335
2020-07-09,9231.5023475161,1270.4918666666667
2020-07-10,9285.2210154296,1256.2480666666665
2020-07-11,9237.1710081824,1243.7696666666666
2020-07-12,9289.0979769141,1230.6020666666666
2020-07-13,9236.6225011689,1217.741266666667
2020-07-14,9260.3569868498,1206.6726333333334
2020-07-15,9196.7255589714,1196.9058
2020-07-16,9132.5923120982,1190.0811666666666
2020-07-17,9156.4687097604,1178.126
2020-07-18,9175.9053085915,1165.1476
2020-07-19,9218.8423108124,1151.2962666666667
2020-07-20,9167.1905675044,1137.7995666666668
2020-07-21,9388.5743497954,1124.2783333333332
2020-07-22,9531.2574301578,1109.4183333333335
2020-07-23,9609.1667153711,1090.5301666666667
2020-07-24,9548.1007270602,1077.1974
2020-07-25,9702.4527904734,1063.8455333333334
2020-07-26,9933.9065542373,1058.0566333333334
2020-07-27,11046.5083295149,1054.8171666666667
2020-07-28,10944.6129789012,1054.4006
2020-07-29,11115.7712819988,1053.8521
2020-07-30,11135.3907261835,1058.1973333333333
2020-07-31,11338.1973407949,1064.6648
2020-08-01,11797.5821265342,1077.8543666666667
2020-08-02,11094.0206841321,1094.9124666666664
2020-08-03,11236.0956805377,1109.4956
2020-08-04,11202.651909059,1124.0037666666665
2020-08-05,11721.4384715956,1146.698
2020-08-06,11769.3091081239,1172.2293
2020-08-07,11598.9690585038,1200.7301333333332
2020-08-08,11743.0086350088,1229.7257666666667
2020-08-09,11680.5173661601,1255.8049
2020-08-10,11870.3695447107,1284.021066666667
2020-08-11,11392.6440884278,1314.3159666666666
2020-08-12,11575.5124736996,1335.6842666666666
2020-08-13,11773.4481155465,1353.9718666666668
2020-08-14,11774.4082518995,1368.7571333333333
2020-08-15,11866.9103613092,1383.7412666666667
2020-08-16,11899.6427535944,1401.3968
2020-08-17,12315.7624166569,1419.4575000000002
2020-08-18,11992.6959962595,1438.4469666666666
2020-08-19,11736.8490645237,1458.3808
2020-08-20,11867.5203439509,1477.7246
2020-08-21,11524.6989491525,1493.5616999999997
2020-08-22,11682.2891503799,1508.6034
2020-08-23,11665.6092735243,1521.6733333333334
2020-08-24,11771.4080537405,1529.7367666666664
2020-08-25,11358.4543202805,1530.3810666666666
2020-08-26,11472.0491204559,1525.5836333333332
2020-08-27,11314.6737410286,1518.9428666666668
2020-08-28,11527.8830322326,1513.1630333333335
2020-08-29,11490.7623477499,1507.9459
2020-08-30,11698.9758329632,1504.4070666666667
2020-08-31,11678.3482268849,1502.9695666666667
2020-09-01,11970.364856166,1499.1011666666666
2020-09-02,11414.5209336645,1503.5800333333332
2020-09-03,10261.4944095266,1508.3317
2020-09-04,10471.9664133255,1502.2982333333334
2020-09-05,10128.64358609,1492.5509666666667
2020-09-06,10253.2998980129,1476.2592
2020-09-07,10367.8783543542,1456.5979
2020-09-08,10108.6354501461,1439.2229333333332
2020-09-09,10223.1114091175,1413.8027333333332
2020-09-10,10334.6307302162,1386.477566666667
2020-09-11,10387.0207419638,1368.0876666666666
2020-09-12,10436.9778322618,1352.2612
2020-09-13,10322.5236148451,1341.5179
2020-09-14,10662.719912332,1332.3738
2020-09-15,10779.3810249562,1321.5798
2020-09-16,10968.3205465809,1310.7368000000001
2020-09-17,10936.2927505552,1300.2452
2020-09-18,10920.1128439509,1291.1859333333334
2020-09-19,11073.7795478083,1283.0099
2020-09-20,10921.2180998247,1277.2856000000002
2020-09-21,10455.3799623027,1271.3678666666667
2020-09-22,10519.8391641146,1265.820533333333
2020-09-23,10233.2995687317,1271.4041333333334
2020-09-24,10739.0427094097,1278.3270333333335
2020-09-25,10683.6305806546,1285.6169000000002
2020-09-26,10742.0304202221,1293.3881333333334
2020-09-27,10758.8242899474,1298.2208666666666
2020-09-28,10727.3750541204,1304.2042666666666
2020-09-29,10841.1427444769,1309.0775666666666
2020-09-30,10772.351766803,1302.6822
2020-10-01,10606.6173325541,1296.9399
2020-10-02,10570.1056777908,1286.5096
2020-10-03,10555.7054339567,1274.5261666666668
2020-10-04,10665.618622443,1270.9469666666666
2020-10-05,10772.6355995909,1264.1237666666668
2020-10-06,10596.3735493863,1258.9842
2020-10-07,10667.1943941555,1256.5172
2020-10-08,10902.5293637054,1257.0471333333335
2020-10-09,11074.1036797779,1264.1996666666669
2020-10-10,11302.8542864407,1271.8587333333332
2020-10-11,11378.2625284629,1276.8181666666667
2020-10-12,11548.401556692,1284.1384666666668
2020-10-13,11434.9687849211,1290.4983
2020-10-14,11417.10811391,1296.8872333333334
2020-10-15,11502.5812390415,1301.8705666666667
2020-10-16,11338.9871765634,1305.386933333333
2020-10-17,11362.8022174167,1308.8452333333335
2020-10-18,11489.6225650497,1314.4404333333332
2020-10-19,11745.8119675628,1319.9977000000001
2020-10-20,11929.4572507306,1331.0024666666664
2020-10-21,12848.4906177674,1352.4165333333333
2020-10-22,12997.4993417884,1385.6703000000002
2020-10-23,12953.4296969608,1419.2233666666666
2020-10-24,13113.8669231444,1454.2344666666665
2020-10-25,13041.6410374635,1487.6434666666667
2020-10-26,13080.6561698422,1519.3141
2020-10-27,13675.5239275278,1553.1954
2020-10-28,13290.3288497954,1577.2667333333334
2020-10-29,13475.2173007013,1588.5552666666667
2020-10-30,13603.2960908825,1609.9277
2020-10-31,13807.2336110462,1633.2037666666668
2020-11-01,13736.89941128,1654.1723333333332
2020-11-02,13595.5647603741,1688.2213
2020-11-03,13996.9153985973,1720.8142333333333
2020-11-04,14129.1481954997,1765.2866333333334
2020-11-05,15606.466833723,1816.9632333333332
2020-11-06,15618.9724713618,1869.3682
2020-11-07,14866.3563045003,1923.9221333333332
2020-11-08,15500.0007071888,1978.5615333333333
2020-11-09,15319.8199725307,2023.2278333333334
2020-11-10,15319.2756762127,2064.8188666666665
2020-11-11,15731.2411057861,2102.0867666666663
2020-11-12,16289.8148977206,2135.3623666666667
2020-11-13,16330.062767972,2164.0705
2020-11-14,16102.0100169492,2187.7469333333333
2020-11-15,15986.7549905903,2212.4308333333333
2020-11-16,16743.0539398013,2247.512933333333
2020-11-17,17682.1691870251,2294.0039333333334
2020-11-18,17804.6900239626,2339.702766666667
2020-11-19,17818.6686621859,2392.8876666666665
2020-11-20,18663.7818531268,2440.8137666666667
2020-11-21,18706.5893354179,2479.633
2020-11-22,18482.6926317358,2516.3480666666665
2020-11-23,18373.2577597896,2554.6438666666663
2020-11-24,19150.2510485096,2584.9354999999996
2020-11-25,18748.3937130333,2620.8767
2020-11-26,17113.7168714202,2642.3623666666667
2020-11-27,17101.6030180596,2665.1909333333333
2020-11-28,17745.3773124489,2699.550666666667
2020-11-29,18190.8668804208,2741.3357666666666
2020-11-30,19664.4076066628,2780.675733333333
2020-12-01,18820.6077895967,2825.5223666666666
2020-12-02,19214.8722290473,2855.0784666666664
2020-12-03,19470.3112080655,2886.3073
2020-12-04,18732.9670909994,2908.8114333333333
2020-12-05,19114.6331309176,2925.2462333333333
2020-12-06,19356.3136767972,2939.2254000000003
2020-12-07,19182.1768328463,2943.1775
2020-12-08,18340.9781376973,2940.2922000000003
2020-12-09,18574.6967352426,2951.1836666666663
2020-12-10,18294.8469514904,2960.117733333333
2020-12-11,18061.760025716,2975.0035666666668
2020-12-12,18813.2837685564,3009.331666666667
2020-12-13,19156.0825055523,3048.868633333333
2020-12-14,19286.7512992402,3090.8269
2020-12-15,19432.5884640561,3144.6076666666663
2020-12-16,21370.7203186441,3216.899266666667
2020-12-17,22789.2674160725,3307.2776
2020-12-18,23048.7645610754,3402.6840333333334
2020-12-19,23856.7735192285,3485.0586333333335
2020-12-20,23528.5506135593,3569.955933333333
2020-12-21,22937.4183435418,3669.724666666667
2020-12-22,23756.8887685564,3777.1522
2020-12-23,23307.2709018118,3873.843966666667
2020-12-24,23707.6330440678,3946.4197333333336
2020-12-25,24669.1643220339,4019.3035000000004
2020-12-26,26478.0681052016,4113.902733333333
2020-12-27,26430.8565971946,4249.676333333333
2020-12-28,27039.3490199883,4394.1472
2020-12-29,27231.2034552893,4538.289966666666
2020-12-30,28844.6136781999,4684.443433333334
2020-12-31,29022.6714126242,4844.812866666666
2021-01-01,29380.6937327878,5033.139633333334
2021-01-02,32022.6810578609,5244.5672
2021-01-03,33277.8353050848,5463.5752
2021-01-04,31802.1467136178,5683.050533333333
2021-01-05,34013.1741724138,5915.628966666667
2021-01-06,36643.2777223846,6203.624533333334
2021-01-07,39215.6511490356,6521.852966666667
2021-01-08,40775.4045634132,6850.056233333334
2021-01-09,40370.6823495032,7182.898766666666
2021-01-10,38329.3401665693,7497.510866666667
2021-01-11,35269.5137177089,7790.803199999999
2021-01-12,33712.4685452952,8063.931033333333
2021-01-13,37296.5475277615,8304.362733333333
2021-01-14,39045.518340152,8493.7056
2021-01-15,36710.3174248977,8617.9221
2021-01-16,36177.2610970193,8691.920333333333
2021-01-17,36069.939466803,8748.854466666668
2021-01-18,36594.2964018118,8810.8955
2021-01-19,36250.1461893629,8858.154866666668
2021-01-20,35515.480012858,8864.732899999999
2021-01-21,31022.9510280538,8850.938633333333
2021-01-22,32986.4357568673,8843.419333333333
2021-01-23,32036.2822723553,8866.070966666668
2021-01-24,32216.1042904734,8879.309333333333
2021-01-25,32419.7059462303,8856.895366666666
2021-01-26,32640.6391426067,8798.955433333333
2021-01-27,30358.9347235535,8734.704399999999
2021-01-28,33511.287595149,8684.566966666667
2021-01-29,34166.1494259497,8637.9236
2021-01-30,34349.9170952659,8582.0447
2021-01-31,33157.8325745178,8506.162533333332
2021-02-01,33570.2718468732,8410.564066666668
2021-02-02,35596.1489094097,8308.518633333333
2021-02-03,37578.3732068966,8217.873566666667
2021-02-04,37129.2029376972,8128.520066666667
2021-02-05,38045.4136084161,7980.139266666666
2021-02-06,39341.727081239,7814.053933333334
2021-02-07,39003.0121817651,7652.1713
2021-02-08,46121.9340724722,7567.733566666667
2021-02-09,46548.1619912332,7527.031866666666
2021-02-10,45078.128350263,7495.393533333334
2021-02-11,47892.8409181765,7482.5098
2021-02-12,47525.2091431911,7504.703966666667
2021-02-13,47208.6250270602,7562.259533333333
2021-02-14,48829.8275096435,7681.6282
2021-02-15,48110.2417334892,7772.3929333333335
2021-02-16,49140.3826578024,7887.612800000001
2021-02-17,52224.9391139684,8007.838500000001
2021-02-18,51650.0699485681,8164.316500000001
2021-02-19,55820.5044038574,8385.389133333334
2021-02-20,55861.8205670953,8633.8464
2021-02-21,57500.7161102864,8899.519766666666
2021-02-22,53952.1533386324,9206.751366666667
2021-02-23,48560.4890350672,9520.123366666667
2021-02-24,49567.3456890707,9846.792566666667
2021-02-25,47568.131170076,10104.790866666666
2021-02-26,46231.7675784921,10363.243199999999
2021-02-27,45834.5133611923,10574.1957
2021-02-28,45359.4641642314,10763.581733333333
2021-03-01,49634.4471092928,10906.595833333333
2021-03-02,48304.7054879018,11032.083233333333
2021-03-03,50690.4671835184,11130.4019
2021-03-04,48472.7954751607,11209.4857
2021-03-05,48800.8173594389,11233.039
2021-03-06,48970.5244868498,11245.818933333334
2021-03-07,51086.4681794272,11275.778633333333
2021-03-08,52088.475131502,11308.244366666668
2021-03-09,54739.1352542373,11332.826000000001
2021-03-10,56116.040912332,11314.9068
2021-03-11,57847.2549357101,11272.384633333333
2021-03-12,57334.641534775,11257.3374
2021-03-13,61288.7941276447,11254.156333333334
2021-03-14,59905.6184704851,11260.343166666666
2021-03-15,56121.121924021,11303.399466666666
2021-03-16,56500.4460257159,11311.989466666668
2021-03-17,58683.0659824664,11340.111533333335
2021-03-18,57731.4798410871,11327.953033333333
2021-03-19,58168.1219222677,11289.1948
2021-03-20,58247.8847066043,11224.632666666666
2021-03-21,57447.9330198714,11108.505833333335
2021-03-22,54453.1373508475,10962.910433333333
2021-03-23,54563.6119458211,10808.546966666667
2021-03-24,52595.4113237873,10638.950733333333
2021-03-25,51547.1248953828,10483.886833333334
2021-03-26,54817.8571122151,10347.213666666667
2021-03-27,56019.8373055523,10263.483066666668
2021-03-28,55713.0381396844,10186.124066666667
2021-03-29,57571.2333477498,10100.125
2021-03-30,58684.5483921683,10029.034699999998
2021-03-31,58792.1948275862,9990.245166666666
2021-04-01,58818.9770985973,9958.398533333333
2021-04-02,59031.5340192285,9927.889799999999
2021-04-03,57282.3896247808,9924.487599999999
2021-04-04,58202.199391993,9954.617733333334
2021-04-05,58755.8525295149,10056.589833333333
2021-04-06,58084.0664231444,10133.553433333333
2021-04-07,56266.8346762127,10191.312133333333
2021-04-08,57963.3445994155,10238.001766666664
2021-04-09,58051.7625563998,10265.932733333333
2021-04-10,59651.5589877265,10300.004366666666
2021-04-11,59932.9306469901,10323.810333333333
2021-04-12,59905.9363744594,10284.206333333334
2021-04-13,63445.638314436,10261.1979
2021-04-14,62869.4955873758,10215.332366666667
2021-04-15,63231.162987142,10184.396066666666
2021-04-16,61571.1100905903,10170.5567
2021-04-17,60280.8761758036,10229.720166666666
2021-04-18,56389.5579812975,10292.696433333333
2021-04-19,55798.1370771479,10373.803466666666
2021-04-20,56474.3737586207,10430.919466666666
2021-04-21,54025.7995745178,10490.7127
2021-04-22,51882.0598106371,10540.108766666666
2021-04-23,50954.9100607832,10559.462166666666
2021-04-24,50279.9484464056,10553.0842
2021-04-25,48946.9407428404,10505.672166666667
2021-04-26,53943.3499783752,10478.255566666667
2021-04-27,55027.0309848042,10439.152366666667
2021-04-28,54787.3787071888,10454.052433333332
2021-04-29,53567.0811938048,10461.493400000001
2021-04-30,57741.44441654,10469.3359
2021-05-01,57863.5903927528,10477.459
2021-05-02,56572.5968410286,10510.707033333334
2021-05-03,57243.0416054939,10528.795233333334
2021-05-04,53724.10892519,10568.262433333333
2021-05-05,57342.0256616014,10505.669766666666
2021-05-06,56527.3529789597,10491.405800000002
2021-05-07,57341.0684549386,10492.446
2021-05-08,58736.1258950906,10509.0212
2021-05-09,58288.4256303916,10517.339766666666
2021-05-10,55902.9277399182,10528.1509
2021-05-11,56612.1026487434,10539.947133333333
2021-05-12,50972.355081239,10603.087066666667
2021-05-13,49368.6144739918,10611.696333333333
