d,price_usd,age_0d_1d,age_1d_1w,age_1w_1m,age_1m_3m,age_3m_6m,age_6m_1y,age_1y_2y,age_2y_3y,age_3y_4y,age_4y_8y,age_8y_,age_1y_,age_6m_,age_6m_sth,age_6m_lth_supply,age_6m_sth_supply,supply_current
2014-06-24,579.9737185856,0.987,1.658,9.282,7.014,19.081,20.233,15.638,5.648,8.618,11.84,0.0,41.744,61.977,38.022,8020514.713398299,4920470.665453799,12941114.79
2014-06-25,562.2367799532,0.608,1.889,9.381,7.098,18.868,20.4,15.646,5.566,8.7,11.845,0.0,41.757,62.157,37.844,8046714.559770299,4899204.6881276,12945789.79
2014-06-26,580.7492302747,0.679,2.073,8.686,7.312,19.106,20.332,15.693,5.518,8.751,11.851,0.0,41.813,62.145,37.856,8047817.7637455,4902376.5269024,12950064.79
2014-06-27,600.638305377,0.538,2.225,8.634,7.364,18.99,20.384,15.737,5.484,8.783,11.86,0.0,41.864,62.248,37.751,8064222.0444792,4890638.1956229,12954989.79
2014-06-28,594.3903042081,0.359,2.344,8.667,7.265,19.096,20.37,15.75,5.497,8.784,11.868,0.0,41.899,62.269,37.731,8069775.8318350995,4889763.9581649,12959539.79
2014-06-29,600.8405184103,0.468,2.297,8.558,7.315,19.104,20.452,15.722,5.424,8.787,11.872,0.0,41.805,62.257,37.742,8070664.274310299,4892670.881041799,12963464.79
2014-06-30,638.9461139684,0.693,1.926,8.711,7.575,18.816,20.487,15.709,5.393,8.813,11.877,0.0,41.792,62.279,37.721,8075571.4435641,4891193.346435899,12966764.79
2014-07-01,642.9565967271,0.919,1.67,8.736,7.803,18.534,20.532,15.727,5.395,8.803,11.882,0.0,41.807,62.339,37.662,8085424.2741880985,4884795.2167098,12970089.79
2014-07-02,651.2983477499,1.792,1.946,7.463,7.937,18.56,20.475,15.746,5.383,8.811,11.888,0.0,41.828,62.303,37.698,8082888.9196136985,4890755.6055342,12973514.79
2014-07-03,646.4133891303,0.772,2.989,7.411,8.065,18.517,20.407,15.736,5.401,8.808,11.893,0.0,41.838,62.245,37.754,8077527.2947855,4899332.7253166,12976989.79
2014-07-04,630.6355029223,0.497,3.225,7.327,8.202,18.338,20.56,15.728,5.406,8.818,11.898,0.0,41.85,62.41,37.589,8101529.342938999,4879480.6356631,12981139.79
2014-07-05,630.4683419053,0.368,3.4,7.297,8.176,18.282,20.606,15.754,5.381,8.831,11.905,0.0,41.871,62.477,37.523,8112600.832598299,4872338.9574017,12984939.79
2014-07-06,634.6726744594,0.388,3.237,7.415,8.181,18.197,20.595,15.868,5.381,8.823,11.914,0.0,41.986,62.581,37.418,8128326.795479899,4860033.109622199,12988489.79
2014-07-07,622.8549789597,0.607,3.12,7.25,8.175,18.177,20.696,15.861,5.374,8.819,11.921,0.0,41.975,62.671,37.329,8142366.5987909,4849873.1912091,12992239.79
2014-07-08,624.8943310929,0.473,2.937,7.529,8.112,18.17,20.799,15.859,5.376,8.811,11.934,0.0,41.98,62.779,37.221,8158752.4302640995,4837237.359735899,12995989.79
2014-07-09,621.9390917592,0.695,1.714,8.525,7.968,18.371,20.79,15.78,5.306,8.904,11.946,0.0,41.936,62.726,37.273,8154467.684675399,4845542.103926701,13000139.79
2014-07-10,616.5228497954,0.389,1.763,8.172,8.578,18.357,20.819,15.76,5.301,8.907,11.955,0.0,41.923,62.742,37.259,8158884.8465418,4845109.9821061,13003864.79
2014-07-11,634.4943781414,0.515,1.556,7.692,9.148,16.221,22.9,15.805,5.279,8.824,12.059,0.0,41.967,64.867,35.132,8437746.786329301,4569887.9260228,13007764.79
2014-07-12,636.9239579345,0.46,1.596,5.969,10.893,15.582,23.534,15.8,5.251,8.773,12.141,0.0,41.965,65.499,34.5,8522526.6955521,4489032.97755,13011689.79
2014-07-13,629.8757504383,0.427,1.624,5.936,10.911,14.756,24.365,15.791,5.255,8.726,12.208,0.0,41.98,66.345,33.654,8635259.3911755,4380300.2419266,13015689.79
2014-07-14,619.1974590883,0.453,1.446,6.108,10.735,14.453,24.817,15.793,5.252,8.668,12.274,0.0,41.987,66.804,33.195,8697256.0423116,4321678.5570404995,13019064.79
2014-07-15,621.9346014027,0.539,1.351,6.124,10.47,14.49,25.036,15.799,5.249,8.616,12.327,0.0,41.991,67.027,32.974,8728952.8800433,4294217.1403546,13023039.79
2014-07-16,616.3518822326,0.587,1.25,6.117,10.429,14.402,25.203,15.818,5.249,8.603,12.341,0.0,42.011,67.214,32.785,8755725.6684506,4270783.8551515,13026639.79
2014-07-17,624.2592749854,0.49,1.432,6.0,10.502,14.31,25.251,15.793,5.26,8.613,12.349,0.0,42.015,67.266,32.734,8765391.9591414,4265547.8308586,13030939.79
2014-07-18,630.7501402688,0.514,1.414,6.038,10.501,14.266,25.236,15.802,5.266,8.601,12.362,0.0,42.031,67.267,32.733,8768414.749539299,4266825.040460699,13035239.79
2014-07-19,629.1733644068,0.49,1.473,6.039,10.43,14.368,25.147,15.824,5.267,8.589,12.375,0.0,42.055,67.202,32.8,8762915.5321758,4277010.051119999,13039664.79
2014-07-20,625.2486762127,0.376,1.73,6.005,10.302,14.369,25.149,15.83,5.256,8.589,12.392,0.0,42.067,67.216,32.782,8767345.705246398,4275933.213957799,13043539.79
2014-07-21,621.3053313852,0.604,1.658,6.012,9.959,14.363,25.311,15.857,5.237,8.586,12.415,0.0,42.095,67.406,32.596,8794740.4133474,4252935.324948399,13047414.79
2014-07-22,619.8232644652,0.458,1.796,6.057,9.861,14.385,25.347,15.861,5.206,8.603,12.425,0.0,42.095,67.442,32.557,8801831.673671799,4249002.6066803,13050964.79
2014-07-23,619.7728167738,0.515,1.793,5.938,9.989,14.332,25.097,16.133,5.175,8.404,12.624,0.0,42.336,67.433,32.567,8803118.3913407,4251496.3986593,13054614.79
2014-07-24,602.8796455289,0.584,1.793,5.619,10.31,14.27,25.101,16.122,5.155,8.389,12.658,0.0,42.324,67.425,32.576,8804484.4659075,4253835.905990399,13058189.79
2014-07-25,601.5785143191,0.568,1.796,5.553,10.458,14.146,25.15,16.101,5.154,8.391,12.682,0.0,42.328,67.478,32.521,8814155.034996198,4247979.1323559,13062264.79
2014-07-26,594.7026072472,0.376,1.804,5.47,10.742,14.106,25.155,16.113,5.164,8.372,12.699,0.0,42.348,67.503,32.498,8819681.951693699,4246063.494454199,13065614.79
2014-07-27,591.5754441847,0.323,1.835,5.513,10.738,14.07,25.184,16.112,5.081,8.429,12.717,0.0,42.339,67.523,32.479,8824877.8294017,4244823.3493941,13069439.79
2014-07-28,587.4930049679,0.575,1.615,5.568,10.607,14.055,25.243,16.112,5.067,8.433,12.726,0.0,42.338,67.581,32.42,8834992.3919799,4238328.129918,13073189.79
2014-07-29,584.1123933372,0.511,1.737,5.502,10.678,13.985,25.214,16.146,4.977,8.503,12.746,0.0,42.372,67.586,32.413,8838163.6299694,4238620.3908827,13076914.79
2014-07-30,562.9146250731,0.471,1.824,5.392,10.764,13.97,25.19,16.14,5.003,8.483,12.763,0.0,42.389,67.579,32.421,8840154.142934099,4241060.647065899,13081214.79
2014-07-31,581.9755619521,0.513,1.681,5.274,11.002,13.188,25.952,16.142,5.004,8.456,12.789,0.0,42.391,68.343,31.658,8942725.829429701,4142469.8112182,13085064.79
2014-08-01,596.5067592051,0.503,1.709,4.077,12.237,13.891,25.195,16.151,4.997,8.428,12.812,0.0,42.388,67.583,32.417,8845931.9697757,4243057.8202243,13088989.79
2014-08-02,589.757261543,0.42,1.858,3.793,12.461,13.865,25.214,16.154,4.996,8.393,12.846,0.0,42.389,67.603,32.397,8851304.589983698,4241760.200016299,13093064.79
2014-08-03,586.7537367037,0.401,1.938,3.721,12.475,13.847,25.146,16.23,5.002,8.378,12.863,0.0,42.473,67.619,32.382,8856002.811850099,4241042.947297799,13096914.79
2014-08-04,587.6083354763,0.701,1.591,3.917,12.457,13.756,25.099,16.254,4.98,8.36,12.887,0.0,42.481,67.58,32.422,8853057.575081998,4247319.217213799,13100114.79
2014-08-05,581.8819886032,1.155,1.959,3.863,12.266,13.658,24.579,16.298,4.907,8.42,12.896,0.0,42.521,67.1,32.901,8792441.64909,4311179.175807901,13103489.79
2014-08-06,582.2483714202,0.647,2.658,3.688,12.295,12.997,25.202,16.283,4.914,8.405,12.91,0.0,42.512,67.714,32.285,8875673.350400599,4231785.363701499,13107589.79
2014-08-07,586.0466335476,0.502,2.631,3.915,12.292,12.668,25.466,16.298,4.548,8.763,12.917,0.0,42.526,67.992,32.008,8914832.1300168,4196757.6599832,13111589.79
2014-08-08,589.0244126242,0.399,2.728,3.876,12.351,12.631,25.492,16.267,4.574,8.687,12.996,0.0,42.524,68.016,31.985,8920665.5435664,4195005.4018315,13115539.79
2014-08-09,588.9785213326,0.381,2.612,3.981,12.42,12.57,25.514,16.261,4.569,8.682,13.01,0.0,42.522,68.036,31.964,8926384.289524399,4193705.5004756,13120089.79
2014-08-10,589.3735020456,0.367,2.565,4.087,12.39,12.523,25.48,16.328,4.568,8.659,13.032,0.0,42.587,68.067,31.932,8933463.482109299,4190920.0627427995,13124514.79
2014-08-11,573.4414839275,0.532,2.382,4.065,12.462,12.471,25.501,16.33,4.564,8.644,13.049,0.0,42.587,68.088,31.912,8939317.634215198,4189747.1557847993,13129064.79
2014-08-12,568.3075201636,0.499,1.817,4.796,12.404,12.389,25.391,16.449,4.564,8.627,13.065,0.0,42.705,68.096,31.905,8943330.1353984,4190215.9887495,13133414.79
2014-08-13,548.3701753361,0.643,1.666,4.779,12.302,12.509,25.391,16.446,4.57,8.609,13.085,0.0,42.71,68.101,31.899,8946455.4673879,4190584.3226121,13137039.79
2014-08-14,505.1074997078,0.732,1.74,4.766,12.319,12.296,25.355,16.528,4.573,8.59,13.102,0.0,42.793,68.148,31.853,8955696.536089199,4185974.6693087,13141539.79
2014-08-15,500.3230601327,0.579,1.913,4.771,12.372,12.18,25.401,16.52,4.573,8.581,13.109,0.0,42.783,68.184,31.815,8963240.080413599,4182293.2529385,13145664.79
2014-08-16,521.7479628872,0.452,1.938,4.829,12.414,12.143,25.446,16.499,4.584,8.578,13.116,0.0,42.777,68.223,31.776,8971061.6981817,4178421.5956703997,13149614.79
2014-08-17,497.7646589714,0.427,1.952,4.827,12.156,12.35,25.53,16.458,4.61,8.563,13.128,0.0,42.759,68.289,31.712,8982642.7264431,4171353.6022047997,13153864.79
2014-08-18,468.9579181765,0.858,1.796,4.655,12.064,12.305,25.567,16.438,4.63,8.552,13.135,0.0,42.755,68.322,31.678,8990365.440823799,4168449.3491762,13158814.79
2014-08-19,486.7943506721,0.663,1.902,4.815,12.007,12.185,25.595,16.52,4.631,8.532,13.152,0.0,42.835,68.43,31.572,9007758.955797,4155969.1034987997,13163464.79
2014-08-20,515.1203538866,0.589,1.837,4.844,12.113,12.158,25.63,16.52,4.624,8.525,13.159,0.0,42.828,68.458,31.541,9014337.0764382,4153221.0366639,13167689.79
2014-08-21,519.3078521333,0.703,1.823,4.8,12.436,11.897,25.509,16.515,4.628,8.522,13.167,0.0,42.832,68.341,31.659,9001749.9456339,4170064.8443660997,13171814.79
2014-08-22,516.1593687902,0.624,1.891,4.826,12.452,11.846,25.543,16.501,4.63,8.508,13.178,0.0,42.817,68.36,31.639,9006935.720444,4168672.3121580994,13175739.79
2014-08-23,497.1257594974,0.54,2.102,4.801,12.488,11.709,25.554,16.482,4.64,8.476,13.207,0.0,42.805,68.359,31.64,9009572.502546098,4170085.4895559996,13179789.79
2014-08-24,508.4307419638,0.415,2.17,4.731,12.47,11.844,25.564,16.468,4.655,8.466,13.216,0.0,42.805,68.369,31.63,9013385.9500251,4169922.005577,13183439.79
2014-08-25,501.6102866745,0.575,1.956,4.939,11.953,12.225,25.516,16.495,4.66,8.447,13.234,0.0,42.836,68.352,31.648,9013485.8212608,4173378.9687391995,13186864.79
2014-08-26,511.8523217417,0.502,2.038,4.977,11.539,12.377,25.732,16.498,4.654,8.435,13.248,0.0,42.835,68.567,31.433,9044803.103309298,4146386.6866906993,13191189.79
2014-08-27,510.1623237873,0.625,1.929,4.869,11.606,12.218,25.877,16.529,4.664,8.418,13.263,0.0,42.874,68.751,31.247,9071979.622272901,4123171.2594312998,13195414.79
2014-08-28,506.2851516657,1.678,1.902,4.925,10.431,12.252,25.932,16.494,4.702,8.411,13.272,0.0,42.879,68.811,31.188,9082872.9468969,4116734.8457052,13199739.79
2014-08-29,508.8665718878,0.776,3.098,4.946,10.404,11.856,26.048,16.492,4.697,8.407,13.275,0.0,42.871,68.919,31.08,9100057.7233701,4103800.0267319996,13203989.79
2014-08-30,501.2757232613,0.34,3.283,4.953,10.592,11.738,26.198,16.519,4.7,8.388,13.29,0.0,42.897,69.095,30.906,9126440.5679005,4082231.3074973994,13208539.79
2014-08-31,478.5114254822,0.379,3.248,4.974,10.434,11.851,26.197,16.563,4.678,8.372,13.305,0.0,42.918,69.115,30.886,9132330.680858498,4081041.2415393996,13213239.79
2014-09-01,474.5414897721,0.567,3.085,4.869,10.529,11.777,26.226,16.592,4.67,8.362,13.323,0.0,42.947,69.173,30.827,9142346.241936699,4074293.5480632996,13216639.79
2014-09-02,474.4306706604,0.543,3.049,4.949,10.482,11.675,26.322,16.626,4.669,8.354,13.332,0.0,42.981,69.303,30.698,9162074.7589137,4058372.2342341994,13220314.79
2014-09-03,473.9592033898,0.546,2.976,4.964,10.562,11.431,26.53,16.646,4.663,8.338,13.343,0.0,42.99,69.52,30.479,9193700.062007999,4030707.4825941,13224539.79
2014-09-04,489.5552013442,0.487,1.921,5.437,11.225,11.34,26.588,16.666,4.658,8.325,13.353,0.0,43.002,69.59,30.41,9205706.044861,4022783.745139,13228489.79
2014-09-05,478.7497828755,0.575,1.725,5.418,11.351,11.318,26.629,16.644,4.656,8.323,13.361,0.0,42.984,69.613,30.387,9211272.0687627,4020842.7212373,13232114.79
2014-09-06,480.6424918177,0.459,1.946,5.432,11.298,11.313,26.599,16.634,4.641,8.309,13.367,0.0,42.951,69.55,30.448,9206048.198944999,4030276.8592591994,13236589.79
2014-09-07,478.3655008767,0.445,2.052,5.38,11.168,11.419,26.601,16.623,4.639,8.286,13.387,0.0,42.935,69.536,30.464,9206889.5963744,4033575.1936255996,13240464.79
2014-09-08,468.9754959088,0.52,1.939,5.356,10.64,11.91,26.698,16.62,4.637,8.282,13.397,0.0,42.936,69.634,30.365,9222372.0758686,4021560.2734834994,13244064.79
2014-09-09,473.5120271771,0.7,1.897,5.455,10.108,12.358,26.545,16.638,4.637,8.249,13.413,0.0,42.937,69.482,30.518,9204777.1903878,4042937.5996121997,13247714.79
2014-09-10,477.7784175921,0.541,2.006,5.579,8.452,13.58,26.887,16.651,4.644,8.238,13.422,0.0,42.955,69.842,30.158,9255210.262131799,3996429.5278682,13251639.79
2014-09-11,477.2706820573,0.522,2.027,5.559,8.454,13.479,26.97,16.689,4.646,8.231,13.422,0.0,42.988,69.958,30.041,9273555.379288198,3982201.8518139,13255889.79
2014-09-12,473.9972822911,0.515,2.094,5.469,8.573,13.392,26.93,16.727,4.648,8.222,13.43,0.0,43.027,69.957,30.043,9276116.164890299,3983623.6251096996,13259739.79
2014-09-13,477.9609739918,0.318,2.035,5.64,8.66,12.586,27.71,16.749,4.65,8.21,13.442,0.0,43.051,70.761,29.239,9385926.408051899,3878338.3819481,13264264.79
2014-09-14,475.6480639977,0.396,1.931,5.531,8.79,12.533,27.78,16.737,4.647,8.204,13.45,0.0,43.038,70.818,29.181,9396284.3499822,3871797.7578698997,13268214.79
2014-09-15,472.6556297487,0.534,1.799,5.633,8.776,12.47,27.762,16.726,4.644,8.183,13.473,0.0,43.026,70.788,29.212,9395100.0115452,3877064.7784547997,13272164.79
2014-09-16,464.1777545295,0.512,1.561,5.934,8.74,12.422,27.795,16.74,4.643,8.157,13.496,0.0,43.036,70.831,29.169,9403835.0676549,3872604.7223451003,13276439.79
2014-09-17,456.3398912916,0.543,1.548,5.773,8.918,12.299,27.901,16.67,4.699,8.139,13.51,0.0,43.018,70.919,29.081,9418816.068170099,3862273.7218298996,13281089.79
2014-09-18,426.880106955,0.742,1.742,5.63,8.741,11.082,29.07,16.654,4.674,8.147,13.52,0.0,42.995,72.065,27.937,9574242.2659135,3711588.2353823,13285564.79
2014-09-19,393.8938907072,0.796,1.991,5.346,8.758,10.803,29.137,16.83,4.669,8.139,13.532,0.0,43.17,72.307,27.694,9609484.456955299,3680488.2314426,13289839.79
2014-09-20,411.041342782,0.785,2.397,5.224,8.786,10.488,29.153,16.834,4.665,8.128,13.54,0.0,43.167,72.32,27.68,9614394.216128,3679845.573872,13294239.79
2014-09-21,400.4045306838,0.516,2.652,5.255,8.705,10.574,29.158,16.82,4.652,8.118,13.549,0.0,43.139,72.297,27.702,9614300.7179763,3683906.0886258,13298339.79
2014-09-22,400.8816221508,0.607,2.512,5.117,8.626,10.817,29.157,16.796,4.691,8.118,13.559,0.0,43.164,72.321,27.679,9620529.801525898,3682009.9884740994,13302539.79
2014-09-23,438.4918009936,0.769,2.494,5.074,8.52,10.821,29.166,16.791,4.681,8.122,13.563,0.0,43.157,72.323,27.678,9623507.964821698,3682914.8880761997,13306289.79
2014-09-24,423.7000917592,0.645,2.666,5.05,8.399,10.869,29.168,16.829,4.691,8.117,13.567,0.0,43.204,72.372,27.629,9632850.5548188,3677472.3370791,13310189.79
2014-09-25,409.5377498539,0.578,2.39,5.232,8.586,10.811,29.188,16.838,4.695,8.107,13.575,0.0,43.215,72.403,27.597,9640090.0426537,3674399.7473462997,13314489.79
2014-09-26,405.2982518995,0.612,2.302,5.421,8.559,10.741,29.141,16.831,4.701,8.111,13.581,0.0,43.224,72.365,27.635,9637454.764033498,3680385.0259665,13317839.79
2014-09-27,400.5993345996,0.345,2.168,4.647,9.651,10.818,29.139,16.829,4.711,8.093,13.599,0.0,43.232,72.371,27.629,9640678.262920897,3680511.5270791,13321189.79
2014-09-28,375.5499897721,0.399,2.075,4.592,9.69,10.799,29.197,16.86,4.696,8.066,13.626,0.0,43.248,72.445,27.555,9652890.405865498,3671549.3841344994,13324439.79
2014-09-29,373.0645578609,0.87,1.905,4.474,8.937,11.42,29.138,16.858,4.711,8.044,13.644,0.0,43.257,72.395,27.606,9648707.714720499,3679290.3539274,13327864.79
2014-09-30,389.2640404115,0.712,2.13,4.338,9.039,11.401,29.125,16.852,4.716,8.035,13.652,0.0,43.255,72.38,27.62,9649477.070001999,3682212.7199979997,13331689.79
2014-10-01,382.9093658679,0.666,2.152,4.277,9.033,11.544,29.024,16.908,4.715,8.029,13.653,0.0,43.305,72.329,27.672,9645480.656959098,3690217.4886887996,13335564.79
2014-10-02,372.5256990064,0.556,2.134,4.385,9.066,11.561,28.94,16.961,4.714,8.027,13.655,0.0,43.357,72.297,27.702,9643707.5227263,3695173.8771258,13339014.79
2014-10-03,357.6657136178,0.651,2.239,4.346,8.945,11.579,28.852,16.981,4.726,7.971,13.71,0.0,43.388,72.24,27.76,9638741.044295998,3703923.745704,13342664.79
2014-10-04,328.8261130918,0.667,2.604,4.069,8.919,11.589,28.817,16.929,4.721,7.975,13.71,0.0,43.335,72.152,27.848,9629777.3512808,3716737.4387192,13346514.79
2014-10-05,322.826261543,0.7,2.784,4.326,8.761,11.597,28.782,16.649,4.717,7.953,13.731,0.0,43.05,71.832,28.168,9590103.405952798,3760636.3840471995,13350739.79
2014-10-06,326.8035327294,1.812,2.622,4.473,7.701,11.593,28.664,16.74,4.711,7.944,13.741,0.0,43.136,71.8,28.201,9588721.11922,3766177.2184279,13354764.79
2014-10-07,333.5701949153,1.802,2.461,4.642,7.713,11.56,28.34,17.088,4.71,7.93,13.754,0.0,43.482,71.822,28.178,9594065.2044738,3764049.5855262,13358114.79
2014-10-08,354.4073343074,1.623,2.501,4.875,7.658,11.504,28.346,17.095,4.712,7.927,13.76,0.0,43.494,71.84,28.161,9599055.905136,3762792.5020119,13361714.79
2014-10-09,361.7164248977,0.823,3.383,4.736,7.736,11.203,28.591,17.091,4.75,7.919,13.768,0.0,43.528,72.119,27.881,9639003.492400099,3726411.2975998996,13365414.79
2014-10-10,358.8903908101,0.706,3.47,4.856,7.801,11.176,28.44,17.111,4.72,7.947,13.775,0.0,43.553,71.993,28.009,9624952.7985147,3744604.3772810996,13369289.79
2014-10-11,361.9083769725,0.517,3.594,4.898,7.806,11.187,28.428,17.108,4.742,7.89,13.831,0.0,43.571,71.999,28.002,9628346.919902097,3744676.598995799,13372889.79
2014-10-12,377.8712437171,0.483,3.606,4.944,7.846,11.222,28.328,17.08,4.774,7.877,13.839,0.0,43.57,71.898,28.101,9617500.5272142,3758955.4968878995,13376589.79
2014-10-13,391.9942089421,1.591,2.473,4.963,7.898,11.173,28.344,17.083,4.775,7.847,13.853,0.0,43.558,71.902,28.098,9620821.7933058,3759642.9966941993,13380464.79
2014-10-14,400.8805920544,0.7,3.423,5.064,7.781,11.155,28.322,17.084,4.765,7.851,13.855,0.0,43.555,71.877,28.123,9619848.618108299,3763916.1718917,13383764.79
2014-10-15,394.6258798948,0.903,3.661,4.69,7.964,10.693,28.476,17.14,4.768,7.808,13.896,0.0,43.612,72.088,27.911,9650809.683815198,3736596.2307869,13387539.79
2014-10-16,382.3214763296,0.682,3.73,4.851,7.969,10.627,28.504,17.15,4.773,7.807,13.908,0.0,43.638,72.142,27.859,9660708.209301798,3730665.4930961,13391239.79
2014-10-17,382.2007895967,0.624,3.63,5.183,7.745,10.742,28.425,17.16,4.759,7.809,13.923,0.0,43.651,72.076,27.924,9654428.689040398,3740361.1009595995,13394789.79
2014-10-18,391.2931770894,0.417,3.776,5.017,8.0,10.704,28.388,17.205,4.758,7.8,13.937,0.0,43.7,72.088,27.914,9658991.671815198,3740166.0959806,13398889.79
2014-10-19,388.6844979544,0.336,3.627,5.122,7.989,10.825,28.352,17.252,4.764,7.786,13.947,0.0,43.749,72.101,27.899,9663130.8857379,3739083.9042621,13402214.79
2014-10-20,381.1908585622,0.72,2.336,5.737,8.278,10.806,28.338,17.266,4.782,7.777,13.961,0.0,43.786,72.124,27.877,9668683.642139599,3737090.2042582994,13405639.79
2014-10-21,385.2046335412,0.451,2.506,5.857,8.218,10.815,28.325,17.308,4.782,7.769,13.968,0.0,43.827,72.152,27.847,9675197.0352808,3734133.6600713,13409464.79
2014-10-22,380.7787632963,1.013,1.922,6.062,8.018,10.756,28.322,17.386,4.79,7.761,13.969,0.0,43.906,72.228,27.771,9688259.291521199,3725046.3640809,13413439.79
2014-10-23,357.3447931034,0.643,2.351,6.058,7.941,10.816,28.253,17.413,4.798,7.752,13.975,0.0,43.938,72.191,27.809,9686021.5290489,3731193.2609511,13417214.79
2014-10-24,357.4884339568,0.787,2.36,5.917,8.046,10.777,28.165,17.417,4.805,7.72,14.005,0.0,43.947,72.112,27.887,9678288.381364798,3742767.1967372997,13421189.79
2014-10-25,345.8112466394,0.5,2.665,5.815,8.148,10.758,28.162,17.396,4.805,7.736,14.016,0.0,43.953,72.115,27.886,9681485.473308498,3743713.5673393994,13425064.79
