d,price_usd,mvrv_zscore
2018-09-22,6705.4760511397,0.570572
2018-09-23,6703.1368495032,0.569527
2018-09-24,6576.5450032145,0.525897
2018-09-25,6416.4440216248,0.472532
2018-09-26,6463.2504035652,0.488907
2018-09-27,6677.9004886032,0.562731
2018-09-28,6623.126159848,0.543491
2018-09-29,6584.4991475745,0.53048
2018-09-30,6604.485028346,0.537431
2018-10-01,6561.8138322618,0.523715
2018-10-02,6508.7209386324,0.506037
2018-10-03,6464.4568436587,0.491502
2018-10-04,6545.2856677382,0.519612
2018-10-05,6585.1495797779,0.533278
2018-10-06,6550.4783158971,0.521434
2018-10-07,6564.5682600818,0.526236
2018-10-08,6604.6852741087,0.539817
2018-10-09,6590.4286221508,0.534983
2018-10-10,6529.1024360023,0.513829
2018-10-11,6159.2516426067,0.394246
2018-10-12,6191.6772232613,0.406081
2018-10-13,6197.6856963764,0.408603
2018-10-14,6182.8793442431,0.40409
2018-10-15,6442.7154140853,0.493613
2018-10-16,6461.9371592636,0.501189
2018-10-17,6442.7307001753,0.495252
2018-10-18,6396.4798120982,0.479992
2018-10-19,6383.077840152,0.474786
2018-10-20,6408.2527463472,0.491948
2018-10-21,6415.3405029223,0.494394
2018-10-22,6408.0336355932,0.492344
2018-10-23,6395.9876668615,0.488692
2018-10-24,6413.8036411455,0.495045
2018-10-25,6402.3248591467,0.491639
2018-10-26,6404.1085523086,0.493907
2018-10-27,6409.4053275862,0.495761
2018-10-28,6406.6332530684,0.494862
2018-10-29,6263.0417346581,0.446173
2018-10-30,6272.1677282291,0.449739
2018-10-31,6306.3169313267,0.462164
2018-11-01,6342.9775005845,0.475635
2018-11-02,6348.1685827002,0.477408
2018-11-03,6332.4341329632,0.472072
2018-11-04,6420.4220002922,0.502138
2018-11-05,6402.9468389831,0.496243
2018-11-06,6441.1452188779,0.509322
2018-11-07,6500.8698050848,0.529458
2018-11-08,6406.7529374635,0.49714
2018-11-09,6331.3787670953,0.471324
2018-11-10,6353.1127340736,0.478778
2018-11-11,6335.4142039743,0.472673
2018-11-12,6320.6560537697,0.467752
2018-11-13,6267.9379912332,0.4504
2018-11-14,5574.2583489188,0.21621
2018-11-15,5538.5606078317,0.216089
2018-11-16,5496.0162311514,0.204028
2018-11-17,5501.0923404442,0.206567
2018-11-18,5555.3763383986,0.225585
2018-11-19,4792.2000236704,-0.029157
2018-11-20,4317.530670076,-0.17817
2018-11-21,4549.3220099357,-0.095978
2018-11-22,4303.6155485096,-0.176683
2018-11-23,4289.8928533022,-0.178526
2018-11-24,3806.3169248977,-0.340537
2018-11-25,3946.8508743425,-0.288204
2018-11-26,3700.2859926943,-0.367357
2018-11-27,3776.5559053185,-0.336204
2018-11-28,4208.4752691409,-0.186807
2018-11-29,4239.0394883109,-0.177469
2018-11-30,3973.3340523086,-0.264956
2018-12-01,4148.0737255991,-0.206348
2018-12-02,4098.7467638808,-0.222163
2018-12-03,3843.9766659848,-0.314464
2018-12-04,3892.9516469901,-0.306873
2018-12-05,3709.52085827,-0.349612
2018-12-06,3511.9689815897,-0.405684
2018-12-07,3372.9956925774,-0.448583
2018-12-08,3407.951194623,-0.435306
2018-12-09,3540.439575979,-0.389193
2018-12-10,3413.5925841613,-0.429764
2018-12-11,3352.5642001753,-0.443332
2018-12-12,3423.0129178843,-0.417058
2018-12-13,3260.341582408,-0.470611
2018-12-14,3198.9474736996,-0.488215
2018-12-15,3185.074043834,-0.491458
2018-12-16,3195.4145552309,-0.486469
2018-12-17,3499.1564818819,-0.381075
2018-12-18,3659.5273793104,-0.322009
2018-12-19,3697.7253033314,-0.307092
2018-12-20,4067.7377077732,-0.180103
2018-12-21,3839.0851084161,-0.25634
2018-12-22,3964.9461163063,-0.212895
2018-12-23,3942.6669959088,-0.219558
2018-12-24,4040.0457895967,-0.18525
2018-12-25,3761.5840108124,-0.279678
2018-12-26,3807.6574535359,-0.263077
2018-12-27,3585.4605359439,-0.337651
2018-12-28,3881.0548848627,-0.231605
2018-12-29,3823.1383261251,-0.250667
2018-12-30,3825.4074628872,-0.248639
2018-12-31,3687.1999400935,-0.294385
2019-01-01,3808.1178316774,-0.252067
2019-01-02,3898.1974880187,-0.220786
2019-01-03,3784.3886347165,-0.258473
2019-01-04,3827.5245943893,-0.242988
2019-01-05,3798.6139549971,-0.252605
2019-01-06,4045.9937749854,-0.166668
2019-01-07,4001.0182781999,-0.181129
2019-01-08,3992.6227893045,-0.1832
2019-01-09,4004.2590356517,-0.179099
2019-01-10,3627.9034500292,-0.29463
2019-01-11,3624.1614210988,-0.294388
2019-01-12,3617.0220783168,-0.296157
2019-01-13,3508.6701081239,-0.332709
2019-01-14,3666.9451937464,-0.277504
2019-01-15,3581.293015488,-0.308037
2019-01-16,3606.9865756867,-0.298693
2019-01-17,3640.1291306254,-0.286312
2019-01-18,3609.4267361192,-0.29618
2019-01-19,3687.3019611338,-0.268624
2019-01-20,3538.313722969,-0.319457
2019-01-21,3535.623393045,-0.319718
2019-01-22,3577.3083497954,-0.302132
2019-01-23,3551.8938211572,-0.310082
2019-01-24,3567.5889336645,-0.304145
2019-01-25,3561.3504979544,-0.30528
2019-01-26,3557.0399152542,-0.306011
2019-01-27,3537.6141306254,-0.312074
2019-01-28,3435.0525140269,-0.345402
2019-01-29,3395.8237632963,-0.357663
2019-01-30,3437.8958661601,-0.341369
2019-01-31,3410.131616014,-0.350001
2019-02-01,3445.0498912916,-0.336958
2019-02-02,3461.9351174752,-0.330663
2019-02-03,3413.0216163063,-0.347126
2019-02-04,3411.3879617183,-0.346211
2019-02-05,3426.4650113968,-0.340273
2019-02-06,3367.5063649912,-0.35916
2019-02-07,3358.8735990649,-0.360955
2019-02-08,3612.4796192285,-0.272615
2019-02-09,3621.2681209819,-0.269462
2019-02-10,3642.0223591467,-0.262142
2019-02-11,3590.6184836353,-0.279346
2019-02-12,3587.9024658095,-0.27936
2019-02-13,3576.0853725891,-0.280081
2019-02-14,3561.9163834015,-0.284583
2019-02-15,3565.0069237288,-0.282851
2019-02-16,3584.73600263,-0.274767
2019-02-17,3622.7574289889,-0.261058
2019-02-18,3866.1292171245,-0.176269
2019-02-19,3895.4352109877,-0.165374
2019-02-20,3931.6138290473,-0.154075
2019-02-21,3892.2617942724,-0.166752
2019-02-22,3948.3005105202,-0.147225
2019-02-23,4110.1511212741,-0.090224
2019-02-24,3754.183789889,-0.213074
2019-02-25,3822.0186966686,-0.188447
2019-02-26,3796.1750683811,-0.197103
2019-02-27,3799.3819924021,-0.195499
2019-02-28,3792.947722969,-0.197062
2019-03-01,3810.6326925774,-0.190555
2019-03-02,3809.6433909994,-0.190496
2019-03-03,3782.3818702513,-0.199813
2019-03-04,3698.1618550555,-0.22757
2019-03-05,3840.1280490941,-0.178178
2019-03-06,3851.9984254822,-0.173729
2019-03-07,3855.9231683226,-0.172174
2019-03-08,3839.233552893,-0.177335
2019-03-09,3910.3611665693,-0.152457
2019-03-10,3903.9119509059,-0.154426
2019-03-11,3851.5689216832,-0.171975
2019-03-12,3858.9148237873,-0.168643
2019-03-13,3851.9574663939,-0.170818
2019-03-14,3853.7832650497,-0.169706
2019-03-15,3901.9142068966,-0.152691
2019-03-16,3989.7960768556,-0.121167
2019-03-17,3967.1434944477,-0.129099
2019-03-18,3969.4401458212,-0.127933
2019-03-19,3996.1679035652,-0.118744
2019-03-20,4030.6552758621,-0.106645
2019-03-21,3976.2738500877,-0.125105
2019-03-22,3983.8876458212,-0.122068
2019-03-23,3981.7760330216,-0.122585
2019-03-24,3970.6669880187,-0.126265
2019-03-25,3908.2388386908,-0.147391
2019-03-26,3917.763402104,-0.143518
2019-03-27,4027.0079178843,-0.105479
2019-03-28,4010.9374620105,-0.111013
2019-03-29,4089.4610400351,-0.084336
2019-03-30,4091.8910383402,-0.083472
2019-03-31,4094.3178147282,-0.081201
2019-04-01,4138.4178077148,-0.065858
2019-04-02,4903.719462069,0.196202
2019-04-03,4960.2276027469,0.214126
2019-04-04,4911.2697024547,0.195798
2019-04-05,5033.2254836938,0.23819
2019-04-06,5044.3568459381,0.24172
2019-04-07,5189.1119555815,0.291868
2019-04-08,5283.4230248393,0.323564
2019-04-09,5195.5779088253,0.291951
2019-04-10,5311.7416032729,0.331251
2019-04-11,5050.6660085915,0.240087
2019-04-12,5082.8614320281,0.250527
2019-04-13,5074.7906925774,0.247345
2019-04-14,5156.8040406195,0.277396
2019-04-15,5042.897738457,0.237877
2019-04-16,5205.9629574518,0.294149
2019-04-17,5226.3522151958,0.300303
2019-04-18,5278.5023395675,0.318047
2019-04-19,5289.9512191116,0.318151
2019-04-20,5313.9732621274,0.326288
2019-04-21,5295.7338281707,0.319962
2019-04-22,5383.7999753361,0.350179
2019-04-23,5544.8627118644,0.404902
2019-04-24,5431.9479196376,0.366993
2019-04-25,5127.6731673875,0.261438
2019-04-26,5150.1646606663,0.271005
2019-04-27,5181.807763647,0.282319
2019-04-28,5148.6696154296,0.27064
2019-04-29,5148.8004932788,0.271404
2019-04-30,5266.6182025132,0.311815
2019-05-01,5315.1753290473,0.333319
2019-05-02,5393.1293763881,0.36041
2019-05-03,5658.4303883694,0.451802
2019-05-04,5774.7124286967,0.491587
2019-05-05,5728.3517022209,0.474344
2019-05-06,5691.6883740503,0.459356
2019-05-07,5825.744893045,0.504766
2019-05-08,5931.8005949737,0.540005
2019-05-09,6150.1404447691,0.614496
2019-05-10,6357.463493571,0.685119
2019-05-11,7325.0828603156,1.0139
2019-05-12,6942.6231745178,0.877567
2019-05-13,7798.9057360023,1.166591
2019-05-14,7955.5576823495,1.210795
2019-05-15,8215.2068383986,1.29002
2019-05-16,7862.0716023378,1.156424
2019-05-17,7326.9206818819,0.969584
2019-05-18,7277.9875634132,0.951703
2019-05-19,8219.7427869667,1.275616
2019-05-20,7981.1393789597,1.189563
2019-05-21,7983.8084773817,1.187296
2019-05-22,7667.9021148451,1.076324
2019-05-23,7897.4712936879,1.153012
2019-05-24,7987.1003676213,1.180639
2019-05-25,8061.5917607247,1.203961
2019-05-26,8731.5249558738,1.431839
2019-05-27,8816.7867083577,1.455979
2019-05-28,8719.1258483343,1.416879
2019-05-29,8655.4885061368,1.37066
2019-05-30,8271.6219631794,1.235749
2019-05-31,8556.222185564,1.330261
2019-06-01,8554.8073296318,1.327127
2019-06-02,8744.3537454705,1.389883
2019-06-03,8173.4012705435,1.189248
2019-06-04,7649.9393319696,1.017922
2019-06-05,7798.5444663939,1.066994
2019-06-06,7776.7133261251,1.058849
2019-06-07,8023.950093045,1.141719
2019-06-08,7939.8051548802,1.111681
2019-06-09,7634.0657507306,1.00557
2019-06-10,7993.3025385739,1.125531
2019-06-11,7922.4836271186,1.099625
2019-06-12,8146.7561250731,1.173915
2019-06-13,8232.7773413793,1.201232
2019-06-14,8698.0048150205,1.355417
2019-06-15,8850.584816014,1.404867
2019-06-16,9019.5170067212,1.457224
2019-06-17,9340.5721887785,1.561914
2019-06-18,9047.1327444769,1.458197
2019-06-19,9285.0556765634,1.533718
2019-06-20,9546.7197781999,1.617711
2019-06-21,10083.4863136762,1.7932
2019-06-22,10685.2952327878,1.987685
2019-06-23,10794.4276963764,2.018259
2019-06-24,11004.2069094681,2.080005
2019-06-25,11726.2638308007,2.312059
2019-06-26,12863.4606849795,2.668243
2019-06-27,11109.7978418469,2.065784
2019-06-28,12358.2079582116,2.46897
2019-06-29,11944.3515473407,2.320458
2019-06-30,10842.6167109877,1.941068
2019-07-01,10569.5517282291,1.846039
2019-07-02,10766.0833162186,1.906648
2019-07-03,11952.0248935126,2.294321
2019-07-04,11177.0103787551,2.026347
2019-07-05,10998.3991004676,1.963124
2019-07-06,11208.225600526,2.029233
2019-07-07,11456.1836039158,2.10725
2019-07-08,12319.6228758036,2.384059
2019-07-09,12579.107616014,2.459234
2019-07-10,12106.7829313267,2.286906
2019-07-11,11294.678028346,2.013186
2019-07-12,11813.3237158971,2.176549
2019-07-13,11346.837148159,2.018413
2019-07-14,10283.0757891292,1.666278
2019-07-15,10926.3802741087,1.874616
2019-07-16,9471.1408647575,1.395238
2019-07-17,9674.8824611338,1.458339
2019-07-18,10679.8906896552,1.781215
2019-07-19,10532.2027291058,1.727941
2019-07-20,10862.6485479252,1.832639
2019-07-21,10589.7064907656,1.739027
2019-07-22,10318.5609251899,1.648323
2019-07-23,9866.6489403857,1.499883
2019-07-24,9792.7875365284,1.468474
2019-07-25,9897.1867860316,1.500876
2019-07-26,9836.6967881356,1.478916
2019-07-27,9446.6720520748,1.350653
2019-07-28,9529.7887919345,1.376656
2019-07-29,9504.1589159556,1.335673
2019-07-30,9589.1092060199,1.361408
2019-07-31,10059.0040189947,1.511929
2019-08-01,10400.3070143776,1.619305
2019-08-02,10529.6944544126,1.657748
2019-08-03,10810.4216686148,1.745535
2019-08-04,10986.5089291058,1.799024
2019-08-05,11790.0239375804,2.047343
2019-08-06,11423.4970017534,1.91964
2019-08-07,11967.2735473407,2.08701
2019-08-08,11938.2346108708,2.06899
2019-08-09,11858.3410984804,2.038021
2019-08-10,11303.7305618936,1.85645
2019-08-11,11530.195242256,1.924984
2019-08-12,11384.6962465809,1.874142
2019-08-13,10867.05475827,1.704069
2019-08-14,10024.3795917008,1.431612
2019-08-15,10310.0858696669,1.521493
2019-08-16,10373.3219028054,1.539587
2019-08-17,10207.1555616598,1.485145
2019-08-18,10331.3099760374,1.522981
2019-08-19,10884.6297744009,1.696562
2019-08-20,10771.3923793688,1.656374
2019-08-21,10096.8302238457,1.440525
2019-08-22,10119.7145248393,1.446795
2019-08-23,10414.1441725891,1.531791
2019-08-24,10147.0871548802,1.445409
2019-08-25,10100.3567783752,1.428962
2019-08-26,10362.6434723553,1.50949
2019-08-27,10168.221571654,1.445406
2019-08-28,9724.799978083,1.304348
2019-08-29,9482.3117349503,1.227952
2019-08-30,9577.678823495,1.257396
2019-08-31,9605.0244614261,1.265351
2019-09-01,9762.9365568966,1.31352
2019-09-02,10377.3383845704,1.504196
2019-09-03,10618.7815058445,1.576463
2019-09-04,10577.2410839275,1.560465
2019-09-05,10580.1846995909,1.558287
2019-09-06,10330.8497312098,1.464442
2019-09-07,10494.5069649328,1.513488
2019-09-08,10407.2656573933,1.484006
2019-09-09,10332.4644424313,1.45886
2019-09-10,10085.9519243133,1.380524
2019-09-11,10142.1480603741,1.391808
2019-09-12,10403.3599707773,1.471218
2019-09-13,10345.3387469316,1.450816
2019-09-14,10363.4528963179,1.454682
2019-09-15,10306.1696674459,1.435117
2019-09-16,10257.822761543,1.418656
2019-09-17,10195.6111811806,1.397512
2019-09-18,10161.3188664524,1.383676
2019-09-19,10268.3926291642,1.415369
2019-09-20,10170.1251161309,1.383281
2019-09-21,9986.4061081239,1.325161
2019-09-22,10047.0134748685,1.342843
2019-09-23,9692.7410479252,1.232607
2019-09-24,8613.6712485097,0.901209
2019-09-25,8424.1576464056,0.845941
2019-09-26,8091.6952992402,0.74877
2019-09-27,8186.7796392753,0.778093
2019-09-28,8201.9790134424,0.783675
2019-09-29,8064.5080623612,0.741427
2019-09-30,8282.3654541204,0.809147
2019-10-01,8314.5513901227,0.820354
2019-10-02,8362.5307323203,0.835248
2019-10-03,8254.3399102864,0.802303
2019-10-04,8165.6861512566,0.775241
2019-10-05,8141.6337137931,0.767678
2019-10-06,7854.6098129749,0.679465
2019-10-07,8226.0234292811,0.79415
2019-10-08,8190.1151207481,0.78275
2019-10-09,8598.3319207481,0.908127
2019-10-10,8578.0903793103,0.90158
2019-10-11,8289.8540289305,0.813065
2019-10-12,8323.7501440678,0.823069
2019-10-13,8291.2506514319,0.813012
2019-10-14,8346.3684365868,0.821788
2019-10-15,8160.7126275278,0.765838
2019-10-16,8003.8559231444,0.718271
2019-10-17,8072.4893822911,0.739778
2019-10-18,7959.331993571,0.705403
2019-10-19,7948.4773372297,0.701882
2019-10-20,8213.7090392753,0.783111
2019-10-21,8211.6545587376,0.782909
2019-10-22,8029.2053728814,0.727248
2019-10-23,7458.0358568089,0.554762
2019-10-24,7454.3711381648,0.55695
2019-10-25,8656.655177557,0.923253
2019-10-26,9249.6467609585,1.100248
2019-10-27,9558.1560440094,1.192601
2019-10-28,9319.1781416715,1.115778
2019-10-29,9431.2071239042,1.147019
2019-10-30,9182.8550651666,1.0699
2019-10-31,9155.2772987727,1.060363
2019-11-01,9251.3812934541,1.086541
2019-11-02,9300.1908375219,1.100347
2019-11-03,9209.6386960842,1.072119
2019-11-04,9418.3601306254,1.134377
2019-11-05,9330.787222969,1.111713
2019-11-06,9354.9333822911,1.118178
2019-11-07,9210.7482223846,1.073049
2019-11-08,8791.3339349503,0.945981
2019-11-09,8810.7845619521,0.951779
2019-11-10,9042.8907232028,1.021739
2019-11-11,8713.2079295734,0.921
2019-11-12,8788.9581429573,0.94328
2019-11-13,8766.7294305085,0.933138
2019-11-14,8645.4358036236,0.896255
2019-11-15,8465.8778885447,0.841754
2019-11-16,8477.6902428404,0.845239
2019-11-17,8505.1612232613,0.853301
2019-11-18,8183.5334135009,0.756385
2019-11-19,8116.8206725891,0.73646
2019-11-20,8076.5546600818,0.724996
2019-11-21,7612.2774880187,0.586354
2019-11-22,7277.524273232,0.488968
2019-11-23,7324.8361785506,0.50543
2019-11-24,6943.3806560491,0.389816
2019-11-25,7139.0446859731,0.45105
2019-11-26,7165.4377302747,0.461086
2019-11-27,7526.86381654,0.571632
2019-11-28,7436.3363817066,0.544581
2019-11-29,7747.7380420807,0.639067
2019-11-30,7556.1937212157,0.581912
2019-12-01,7417.7272060199,0.540256
2019-12-02,7318.3125218001,0.511338
2019-12-03,7306.4462333139,0.509075
2019-12-04,7215.0203448276,0.48263
2019-12-05,7404.0867949737,0.540606
2019-12-06,7534.2083559322,0.580651
2019-12-07,7512.06140263,0.573931
2019-12-08,7528.9402694331,0.579015
2019-12-09,7340.2274590883,0.522434
2019-12-10,7232.0917837522,0.490483
2019-12-11,7200.4644459965,0.481781
2019-12-12,7192.8490242548,0.480232
2019-12-13,7244.9037200468,0.496202
2019-12-14,7071.1070902981,0.443982
2019-12-15,7111.2866699591,0.456167
2019-12-16,6882.3957953244,0.388066
2019-12-17,6608.9619798364,0.307433
2019-12-18,7284.6254836353,0.513599
2019-12-19,7146.1676376388,0.471784
2019-12-20,7184.2191720631,0.483097
2019-12-21,7140.29801128,0.469876
2019-12-22,7479.4024078901,0.572259
2019-12-23,7321.7487238457,0.524691
2019-12-24,7235.6290838106,0.498493
2019-12-25,7191.1741656926,0.487813
2019-12-26,7194.6397583285,0.489217
2019-12-27,7237.1504472823,0.502506
2019-12-28,7306.6433082992,0.52352
2019-12-29,7391.578521391,0.551078
2019-12-30,7229.3971006429,0.501901
2019-12-31,7167.3950546464,0.483641
2020-01-01,7170.6318687902,0.484626
2020-01-02,6946.8252691409,0.417252
2020-01-03,7315.3093603156,0.528161
2020-01-04,7343.1641943893,0.536814
2020-01-05,7345.5306918177,0.537445
2020-01-06,7765.7977346581,0.663343
2020-01-07,8136.0868419053,0.773851
2020-01-08,8059.699528872,0.749787
2020-01-09,7817.1360932203,0.675538
2020-01-10,8129.8179199299,0.768672
2020-01-11,8032.0054950322,0.738781
2020-01-12,8164.5499931619,0.778144
2020-01-13,8121.9256676213,0.764558
2020-01-14,8830.1678734658,0.972968
2020-01-15,8811.4482025132,0.964153
2020-01-16,8718.6869980129,0.934334
2020-01-17,8912.5419041496,0.990768
2020-01-18,8928.1807565751,0.994436
2020-01-19,8687.3548366452,0.92161
2020-01-20,8636.2587862069,0.906003
2020-01-21,8730.8675601987,0.933599
2020-01-22,8647.9004739918,0.908079
2020-01-23,8366.3846139684,0.823112
2020-01-24,8423.3909581531,0.839292
2020-01-25,8344.7745689655,0.815171
2020-01-26,8573.874809585,0.883311
2020-01-27,8901.9592848627,0.980304
2020-01-28,9297.3883176505,1.096485
2020-01-29,9311.9475435418,1.09715
2020-01-30,9508.9209649328,1.152682
2020-01-31,9357.284782408,1.103605
2020-02-01,9381.8860286382,1.109796
2020-02-02,9339.387063121,1.096636
2020-02-03,9279.8125205143,1.077142
2020-02-04,9161.6271977206,1.040784
2020-02-05,9628.1367758621,1.178135
2020-02-06,9739.2804364699,1.206129
2020-02-07,9800.2793998247,1.217064
2020-02-08,9911.2934084161,1.247177
2020-02-09,10151.0832026885,1.316157
2020-02-10,9872.3618730567,1.227749
2020-02-11,10272.2225558738,1.342839
2020-02-12,10360.1352229106,1.365937
2020-02-13,10235.4973226184,1.326002
2020-02-14,10361.6156901812,1.360816
2020-02-15,9911.7243270018,1.226221
2020-02-16,9952.0466115722,1.236795
2020-02-17,9683.0796277031,1.156267
2020-02-18,10195.3037904734,1.303228
2020-02-19,9636.0022986558,1.136328
2020-02-20,9614.030122443,1.129458
2020-02-21,9701.7975026885,1.154314
2020-02-22,9675.2490575687,1.145425
2020-02-23,9972.8424230859,1.231934
2020-02-24,9648.0078831093,1.134683
2020-02-25,9344.2871400935,1.042305
2020-02-26,8798.8889485681,0.882047
2020-02-27,8779.0294818819,0.876926
2020-02-28,8750.5934459965,0.868511
2020-02-29,8582.0902996493,0.818899
2020-03-01,8541.7738939217,0.807234
2020-03-02,8906.2147564582,0.913782
2020-03-03,8768.8106142022,0.872391
2020-03-04,8756.36957218,0.872671
2020-03-05,9062.6158027469,0.962371
2020-03-06,9147.0850589714,0.986252
2020-03-07,8898.3069567504,0.912636
2020-03-08,8109.6145411455,0.680842
2020-03-09,7896.3853198714,0.620784
2020-03-10,7909.927875453,0.626501
2020-03-11,7939.341334775,0.639374
2020-03-12,4959.3134143776,-0.204395
2020-03-13,5627.6923883694,0.003826
2020-03-14,5145.172506429,-0.133098
2020-03-15,5358.6106633548,-0.068248
2020-03-16,5012.9273877849,-0.163439
2020-03-17,5416.7547106955,-0.041592
2020-03-18,5392.4878359439,-0.047583
2020-03-19,6203.5516320865,0.190611
2020-03-20,6174.1494760374,0.184763
2020-03-21,6175.8310222092,0.185442
2020-03-22,5830.5609796026,0.083886
2020-03-23,6486.4086573349,0.277083
2020-03-24,6775.0576189363,0.359513
2020-03-25,6689.969012858,0.334837
2020-03-26,6754.4603360608,0.353509
2020-03-27,6490.7954150205,0.27675
2020-03-28,6231.8198902396,0.201204
2020-03-29,5904.8575867914,0.106265
2020-03-30,6436.9057001753,0.263818
2020-03-31,6432.3832421391,0.263275
2020-04-01,6643.1100087084,0.330196
2020-04-02,6792.7422220923,0.374268
2020-04-03,6751.9025517826,0.362392
2020-04-04,6859.9891686733,0.394177
2020-04-05,6790.8124726476,0.373671
2020-04-06,7298.1737451783,0.520896
2020-04-07,7187.5933366452,0.488812
2020-04-08,7372.1947639977,0.542337
2020-04-09,7299.5791879018,0.520547
2020-04-10,6859.8226747516,0.397179
2020-04-11,6883.1822289597,0.404214
2020-04-12,6978.666286616,0.432312
2020-04-13,6863.575533197,0.398763
2020-04-14,6875.5385034483,0.402421
2020-04-15,6625.4757751023,0.329432
2020-04-16,7127.7922822326,0.477198
2020-04-17,7081.395198422,0.463417
2020-04-18,7262.7923436002,0.516498
2020-04-19,7150.2442154588,0.483271
2020-04-20,6853.2734147867,0.396716
2020-04-21,6870.4236986558,0.402157
2020-04-22,7123.6569199299,0.476432
2020-04-23,7488.6051652835,0.582551
2020-04-24,7506.4433164816,0.586749
2020-04-25,7537.7382091175,0.595537
2020-04-26,7684.0685216832,0.638131
2020-04-27,7777.4915185856,0.662329
2020-04-28,7769.899698422,0.659552
2020-04-29,8761.83716955,0.93917
2020-04-30,8652.4109912332,0.902636
2020-05-01,8855.53525827,0.959428
2020-05-02,8977.281705377,0.993539
2020-05-03,8896.7956383986,0.968435
2020-05-04,8881.9543045003,0.962384
2020-05-05,8985.8795993571,0.991297
2020-05-06,9266.8130730567,1.069722
2020-05-07,9993.7531768556,1.271323
2020-05-08,9859.3236046172,1.227649
2020-05-09,9577.3389223846,1.144143
2020-05-10,8715.0332932203,0.89156
2020-05-11,8591.6528843367,0.85682
2020-05-12,8817.2506811222,0.922701
2020-05-13,9322.9972020456,1.067811
2020-05-14,9801.2694877265,1.2047
2020-05-15,9326.8758589129,1.064649
2020-05-16,9395.4753893045,1.083772
2020-05-17,9682.5324811806,1.166261
2020-05-18,9726.8500220924,1.175498
2020-05-19,9754.2014620105,1.18054
2020-05-20,9515.702550263,1.109878
2020-05-21,9068.8012293396,0.979716
2020-05-22,9161.8150338983,1.006446
2020-05-23,9183.6621250731,1.011966
2020-05-24,8806.2306571596,0.901837
2020-05-25,8909.1925815313,0.932587
2020-05-26,8835.1372533606,0.910858
2020-05-27,9169.0574392168,1.00678
2020-05-28,9568.2618530099,1.121555
2020-05-29,9432.4133334307,1.080697
2020-05-30,9691.6804911748,1.1549
2020-05-31,9433.9438466394,1.079259
2020-06-01,10199.1350542373,1.295653
2020-06-02,9512.3465330216,1.095787
2020-06-03,9642.2734003507,1.131902
2020-06-04,9813.360679135,1.179361
2020-06-05,9641.8916225599,1.128745
2020-06-06,9668.6705385739,1.135431
2020-06-07,9747.5801110462,1.157263
2020-06-08,9769.3423614845,1.160135
2020-06-09,9779.4221656634,1.161426
2020-06-10,9888.4441746932,1.191328
2020-06-11,9277.4511693162,1.014868
2020-06-12,9456.1615333139,1.065698
2020-06-13,9461.3337986558,1.066468
2020-06-14,9342.955635301,1.031597
2020-06-15,9441.38321128,1.058999
2020-06-16,9520.0919482759,1.080449
2020-06-17,9448.6935606078,1.059158
2020-06-18,9389.9907663939,1.037622
2020-06-19,9285.991582934,1.007348
2020-06-20,9357.2924644652,1.027151
2020-06-21,9284.7693718293,1.005477
2020-06-22,9684.6201847458,1.118814
2020-06-23,9611.7259982466,1.096456
2020-06-24,9292.9435435418,1.004966
2020-06-25,9247.1214324956,0.9917
2020-06-26,9159.4377720631,0.961813
2020-06-27,9002.1656171829,0.916338
2020-06-28,9108.0656745763,0.946381
2020-06-29,9184.247366277,0.967515
2020-06-30,9143.967585301,0.954844
2020-07-01,9241.3396123904,0.982053
2020-07-02,9094.3872867914,0.939596
2020-07-03,9066.6906966102,0.931208
2020-07-04,9126.2195549386,0.947779
2020-07-05,9079.6140180888,0.934024
2020-07-06,9338.9425911748,1.007273
2020-07-07,9252.1587326125,0.981727
2020-07-08,9434.5679564582,1.031249
2020-07-09,9231.5023475161,0.972312
2020-07-10,9285.2210154296,0.987053
2020-07-11,9237.1710081824,0.972794
2020-07-12,9289.0979769141,0.987076
2020-07-13,9236.6225011689,0.971562
2020-07-14,9260.3569868498,0.977146
2020-07-15,9196.7255589714,0.957969
2020-07-16,9132.5923120982,0.93923
2020-07-17,9156.4687097604,0.945711
2020-07-18,9175.9053085915,0.950787
2020-07-19,9218.8423108124,0.96227
2020-07-20,9167.1905675044,0.947135
2020-07-21,9388.5743497954,1.009226
2020-07-22,9531.2574301578,1.048208
2020-07-23,9609.1667153711,1.068773
2020-07-24,9548.1007270602,1.050268
2020-07-25,9702.4527904734,1.092903
2020-07-26,9933.9065542373,1.157114
2020-07-27,11046.5083295149,1.465691
2020-07-28,10944.6129789012,1.430811
2020-07-29,11115.7712819988,1.475344
2020-07-30,11135.3907261835,1.47688
2020-07-31,11338.1973407949,1.530162
2020-08-01,11797.5821265342,1.656534
2020-08-02,11094.0206841321,1.454923
2020-08-03,11236.0956805377,1.488745
2020-08-04,11202.651909059,1.476697
2020-08-05,11721.4384715956,1.617415
2020-08-06,11769.3091081239,1.623019
2020-08-07,11598.9690585038,1.568654
2020-08-08,11743.0086350088,1.604576
2020-08-09,11680.5173661601,1.583601
2020-08-10,11870.3695447107,1.633445
2020-08-11,11392.6440884278,1.495289
2020-08-12,11575.5124736996,1.543752
2020-08-13,11773.4481155465,1.595541
2020-08-14,11774.4082518995,1.592086
2020-08-15,11866.9103613092,1.615252
2020-08-16,11899.6427535944,1.621785
