d,price_usd,realized_price
2020-09-27,10758.8242899474,6249.044
2020-09-28,10727.3750541204,6250.5827
2020-09-29,10841.1427444769,6261.4766
2020-09-30,10772.351766803,6263.1688
2020-10-01,10606.6173325541,6262.8832
2020-10-02,10570.1056777908,6263.8173
2020-10-03,10555.7054339567,6264.2783
2020-10-04,10665.618622443,6265.897
2020-10-05,10772.6355995909,6269.1687
2020-10-06,10596.3735493863,6269.5868
2020-10-07,10667.1943941555,6273.3468
2020-10-08,10902.5293637054,6278.8809
2020-10-09,11074.1036797779,6285.6824
2020-10-10,11302.8542864407,6289.8451
2020-10-11,11378.2625284629,6294.3194
2020-10-12,11548.401556692,6300.7923
2020-10-13,11434.9687849211,6305.5256
2020-10-14,11417.10811391,6311.9734
2020-10-15,11502.5812390415,6318.3479
2020-10-16,11338.9871765634,6320.239
2020-10-17,11362.8022174167,6322.0582
2020-10-18,11489.6225650497,6324.5971
2020-10-19,11745.8119675628,6343.3789
2020-10-20,11929.4572507306,6355.6024
2020-10-21,12848.4906177674,6381.4418
2020-10-22,12997.4993417884,6433.8107
2020-10-23,12953.4296969608,6449.3099
2020-10-24,13113.8669231444,6463.1285
2020-10-25,13041.6410374635,6470.0685
2020-10-26,13080.6561698422,6477.0421
2020-10-27,13675.5239275278,6500.6995
2020-10-28,13290.3288497954,6513.2923
2020-10-29,13475.2173007013,6530.0489
2020-10-30,13603.2960908825,6539.4976
2020-10-31,13807.2336110462,6551.5488
2020-11-01,13736.89941128,6562.7323
2020-11-02,13595.5647603741,6581.0655
2020-11-03,13996.9153985973,6681.1841
2020-11-04,14129.1481954997,6701.887
2020-11-05,15606.466833723,6763.3872
2020-11-06,15618.9724713618,6793.245
2020-11-07,14866.3563045003,6797.2458
2020-11-08,15500.0007071888,6828.9027
2020-11-09,15319.8199725307,6846.7956
2020-11-10,15319.2756762127,6862.5926
2020-11-11,15731.2411057861,6882.6635
2020-11-12,16289.8148977206,6912.921
2020-11-13,16330.062767972,6935.5259
2020-11-14,16102.0100169492,6946.9092
2020-11-15,15986.7549905903,6954.2991
2020-11-16,16743.0539398013,6976.8653
2020-11-17,17682.1691870251,7024.0191
2020-11-18,17804.6900239626,7092.8447
2020-11-19,17818.6686621859,7114.8588
2020-11-20,18663.7818531268,7189.0855
2020-11-21,18706.5893354179,7222.6565
2020-11-22,18482.6926317358,7237.3945
2020-11-23,18373.2577597896,7268.5936
2020-11-24,19150.2510485096,7315.5508
2020-11-25,18748.3937130333,7336.5504
2020-11-26,17113.7168714202,7354.8252
2020-11-27,17101.6030180596,7372.8429
2020-11-28,17745.3773124489,7384.2737
2020-11-29,18190.8668804208,7399.0789
2020-11-30,19664.4076066628,7456.4949
2020-12-01,18820.6077895967,7489.5771
2020-12-02,19214.8722290473,7529.4063
2020-12-03,19470.3112080655,7561.4053
2020-12-04,18732.9670909994,7577.138
2020-12-05,19114.6331309176,7587.8896
2020-12-06,19356.3136767972,7598.9665
2020-12-07,19182.1768328463,7619.5736
2020-12-08,18340.9781376973,7631.2222
2020-12-09,18574.6967352426,7668.0144
2020-12-10,18294.8469514904,7679.314
2020-12-11,18061.760025716,7692.2809
2020-12-12,18813.2837685564,7715.627
2020-12-13,19156.0825055523,7774.0168
2020-12-14,19286.7512992402,7795.0311
2020-12-15,19432.5884640561,7822.8767
2020-12-16,21370.7203186441,7903.5157
2020-12-17,22789.2674160725,8027.2727
2020-12-18,23048.7645610754,8166.8976
2020-12-19,23856.7735192285,8207.0112
2020-12-20,23528.5506135593,8253.221
2020-12-21,22937.4183435418,8289.9072
2020-12-22,23756.8887685564,8390.1724
2020-12-23,23307.2709018118,8469.8253
2020-12-24,23707.6330440678,8548.822
2020-12-25,24669.1643220339,8573.3585
2020-12-26,26478.0681052016,8632.2911
2020-12-27,26430.8565971946,8711.9287
2020-12-28,27039.3490199883,8913.9891
2020-12-29,27231.2034552893,9056.2115
2020-12-30,28844.6136781999,9161.4188
2020-12-31,29022.6714126242,9239.9569
2021-01-01,29380.6937327878,9339.2927
2021-01-02,32022.6810578609,9525.3485
2021-01-03,33277.8353050848,9691.8073
2021-01-04,31802.1467136178,9817.7085
2021-01-05,34013.1741724138,9980.9311
2021-01-06,36643.2777223846,10175.9829
2021-01-07,39215.6511490356,10479.7322
2021-01-08,40775.4045634132,10762.5476
2021-01-09,40370.6823495032,10945.5242
2021-01-10,38329.3401665693,11026.3692
2021-01-11,35269.5137177089,11100.7027
2021-01-12,33712.4685452952,11146.1681
2021-01-13,37296.5475277615,11237.5124
2021-01-14,39045.518340152,11351.4785
2021-01-15,36710.3174248977,11411.64
2021-01-16,36177.2610970193,11448.3986
2021-01-17,36069.939466803,11479.6017
2021-01-18,36594.2964018118,11551.6043
2021-01-19,36250.1461893629,11589.6656
2021-01-20,35515.480012858,11620.005
2021-01-21,31022.9510280538,11610.3871
2021-01-22,32986.4357568673,11632.5283
2021-01-23,32036.2822723553,11646.1515
2021-01-24,32216.1042904734,11656.578
2021-01-25,32419.7059462303,11673.5572
2021-01-26,32640.6391426067,11692.4134
2021-01-27,30358.9347235535,11748.0547
2021-01-28,33511.287595149,11819.0112
2021-01-29,34166.1494259497,11899.2893
2021-01-30,34349.9170952659,11934.5632
2021-01-31,33157.8325745178,11969.7763
2021-02-01,33570.2718468732,11995.9203
2021-02-02,35596.1489094097,12056.3662
2021-02-03,37578.3732068966,12115.7469
2021-02-04,37129.2029376972,12188.5669
2021-02-05,38045.4136084161,12295.3745
2021-02-06,39341.727081239,12354.9528
2021-02-07,39003.0121817651,12416.5953
2021-02-08,46121.9340724722,12610.5212
2021-02-09,46548.1619912332,12863.7601
2021-02-10,45078.128350263,13002.6792
2021-02-11,47892.8409181765,13136.2559
2021-02-12,47525.2091431911,13276.1195
2021-02-13,47208.6250270602,13306.6881
2021-02-14,48829.8275096435,13360.6376
2021-02-15,48110.2417334892,13508.4924
2021-02-16,49140.3826578024,13602.809
2021-02-17,52224.9391139684,13763.9591
2021-02-18,51650.0699485681,13923.0127
2021-02-19,55820.5044038574,14276.8319
2021-02-20,55861.8205670953,14404.914
2021-02-21,57500.7161102864,14527.3517
2021-02-22,53952.1533386324,14633.246
2021-02-23,48560.4890350672,14763.0248
2021-02-24,49567.3456890707,14885.3392
2021-02-25,47568.131170076,14973.4749
2021-02-26,46231.7675784921,15080.2245
2021-02-27,45834.5133611923,15053.4286
2021-02-28,45359.4641642314,15075.2767
2021-03-01,49634.4471092928,15179.0503
2021-03-02,48304.7054879018,15235.122
2021-03-03,50690.4671835184,15298.0867
2021-03-04,48472.7954751607,15330.248
2021-03-05,48800.8173594389,15389.3923
2021-03-06,48970.5244868498,15419.2717
2021-03-07,51086.4681794272,15454.9914
2021-03-08,52088.475131502,15548.6922
2021-03-09,54739.1352542373,15646.2098
2021-03-10,56116.040912332,15749.9555
2021-03-11,57847.2549357101,15928.1145
2021-03-12,57334.641534775,16057.4862
2021-03-13,61288.7941276447,16172.9936
2021-03-14,59905.6184704851,16257.3162
2021-03-15,56121.121924021,16326.8213
2021-03-16,56500.4460257159,16413.5112
2021-03-17,58683.0659824664,16512.5851
2021-03-18,57731.4798410871,16558.4987
2021-03-19,58168.1219222677,16603.2452
2021-03-20,58247.8847066043,16655.0107
2021-03-21,57447.9330198714,16699.1842
2021-03-22,54453.1373508475,16750.0531
2021-03-23,54563.6119458211,16860.6923
2021-03-24,52595.4113237873,16909.4304
2021-03-25,51547.1248953828,16977.9487
2021-03-26,54817.8571122151,17083.4365
2021-03-27,56019.8373055523,17136.8425
2021-03-28,55713.0381396844,17170.3162
2021-03-29,57571.2333477498,17247.4475
2021-03-30,58684.5483921683,17345.3544
2021-03-31,58792.1948275862,17417.1485
2021-04-01,58818.9770985973,17526.5983
2021-04-02,59031.5340192285,17599.6536
2021-04-03,57282.3896247808,17615.1877
2021-04-04,58202.199391993,17646.1137
2021-04-05,58755.8525295149,17696.2986
2021-04-06,58084.0664231444,17987.4547
2021-04-07,56266.8346762127,18021.8753
2021-04-08,57963.3445994155,18080.8832
2021-04-09,58051.7625563998,18120.9249
2021-04-10,59651.5589877265,18210.5964
2021-04-11,59932.9306469901,18252.5522
2021-04-12,59905.9363744594,18333.3217
2021-04-13,63445.638314436,18472.8693
2021-04-14,62869.4955873758,18621.2451
2021-04-15,63231.162987142,18739.6079
2021-04-16,61571.1100905903,18790.8766
2021-04-17,60280.8761758036,18839.9676
2021-04-18,56389.5579812975,19051.5441
2021-04-19,55798.1370771479,19071.3662
2021-04-20,56474.3737586207,19109.3328
2021-04-21,54025.7995745178,19113.7852
2021-04-22,51882.0598106371,19147.4477
2021-04-23,50954.9100607832,19162.0495
2021-04-24,50279.9484464056,19197.3081
2021-04-25,48946.9407428404,19195.7167
2021-04-26,53943.3499783752,19269.0755
2021-04-27,55027.0309848042,19358.2702
2021-04-28,54787.3787071888,19392.3588
2021-04-29,53567.0811938048,19458.4295
2021-04-30,57741.44441654,19567.2395
2021-05-01,57863.5903927528,19599.3087
2021-05-02,56572.5968410286,19626.3769
2021-05-03,57243.0416054939,19676.6462
2021-05-04,53724.10892519,19702.5218
2021-05-05,57342.0256616014,19768.4763
2021-05-06,56527.3529789597,19864.5175
2021-05-07,57341.0684549386,19985.6283
2021-05-08,58736.1258950906,20019.869
2021-05-09,58288.4256303916,20066.7641
2021-05-10,55902.9277399182,20093.8694
2021-05-11,56612.1026487434,20126.5553
2021-05-12,50972.355081239,20157.4525
2021-05-13,49368.6144739918,20159.1134
2021-05-14,49997.3959011105,20165.6055
2021-05-15,47047.9633331385,20159.2604
2021-05-16,46022.5037090006,20151.2124
2021-05-17,43492.3954833431,20095.4675
2021-05-18,42789.8093921683,20072.1723
2021-05-19,37642.5200017534,19928.0567
2021-05-20,40799.4021475745,19882.2034
2021-05-21,37174.3311014027,19831.7287
2021-05-22,37643.4197983635,19795.35
2021-05-23,34774.207221917,19770.3971
2021-05-24,38630.4091186441,19823.892
2021-05-25,38269.7710747516,19795.1517
2021-05-26,39194.8588980129,19806.7498
2021-05-27,38510.8570417884,19786.0747
2021-05-28,35596.7179510228,19745.3405
2021-05-29,34681.8183670368,19725.807
2021-05-30,35652.1687703098,19743.8053
2021-05-31,37312.9748970193,19748.6844
2021-06-01,36661.3781184687,19764.5306
2021-06-02,37639.4556732905,19757.2181
2021-06-03,39160.1504132086,19786.4468
2021-06-04,36884.3735551724,19757.5068
2021-06-05,35409.5672366452,19740.1547
2021-06-06,35720.6043546464,19730.8964
2021-06-07,33724.9077517826,19692.7353
2021-06-08,33475.0489234366,19642.546
2021-06-09,37372.9888953828,19694.2467
2021-06-10,36826.0022185856,19680.3435
2021-06-11,37185.3931268264,19689.3267
2021-06-12,35669.1712817066,19679.101
2021-06-13,38925.4194289889,19696.8561
2021-06-14,40455.5959833431,19735.9288
2021-06-15,40254.6514679135,19752.1642
2021-06-16,38265.5437726476,19745.9823
2021-06-17,38018.6432346581,19724.4635
2021-06-18,37280.37,19704.8975
2021-06-19,35555.9763966686,19698.182
2021-06-20,34820.11,19696.1188
2021-06-21,32584.96,19631.8102
2021-06-22,32908.33,19615.2343
2021-06-23,33610.4968129749,19612.8445
2021-06-24,34897.22,19618.2254
2021-06-25,32262.76,19426.8009
2021-06-26,31336.27,19409.6273
2021-06-27,32642.96,19426.532
2021-06-28,34376.188538983,19424.0332
2021-06-29,36148.79,19427.0677
2021-06-30,34590.84,19420.5425
2021-07-01,33418.21,19396.6064
2021-07-02,33782.9459464641,19347.2012
2021-07-03,34720.1,19350.5748
2021-07-04,35355.6078883694,19356.5522
2021-07-05,33911.7538404442,19350.5875
2021-07-06,33946.37,19347.0108
2021-07-07,34690.12,19347.5223
2021-07-08,32819.6595312098,19328.5401
2021-07-09,33914.8810742256,19335.1958
2021-07-10,33335.86,19333.1133
2021-07-11,33846.4,19335.9315
2021-07-12,32834.9,19342.0796
2021-07-13,32641.9759610169,19328.3718
2021-07-14,32813.26,19316.5729
2021-07-15,31750.98,19291.0329
2021-07-16,31455.7175818819,19271.8035
2021-07-17,31547.9511990064,19349.8181
2021-07-18,31645.72,19342.7146
2021-07-19,30805.05,19329.6439
2021-07-20,29877.38,19320.866
2021-07-21,31843.81,19329.1473
2021-07-22,32306.9614285798,19339.7813
2021-07-23,33439.5957028638,19302.3939
2021-07-24,34166.914654588,19307.6362
2021-07-25,35119.9374360023,19312.7465
2021-07-26,37444.7825102279,19400.3415
2021-07-27,38055.11,19545.7653
2021-07-28,40003.52,19637.4004
2021-07-29,39722.32,19870.1394
2021-07-30,40860.23,19907.7838
2021-07-31,41793.3137481005,19919.0962
2021-08-01,41310.19,19916.3857
2021-08-02,39304.1862835769,19921.6977
2021-08-03,38288.8253975453,19912.3832
2021-08-04,39706.49,19929.8254
2021-08-05,40908.48,19949.4
2021-08-06,42690.36,19987.7622
2021-08-07,43945.42,20012.1909
2021-08-08,43855.21,20025.4455
2021-08-09,46265.6424564582,20083.3249
2021-08-10,45488.7912624196,20114.5355
2021-08-11,45676.3263611923,20137.9378
2021-08-12,44440.18,20152.9467
2021-08-13,47717.4853559322,20197.107
2021-08-14,46665.44,20244.0129
2021-08-15,46749.52,20255.8775
2021-08-16,46064.94,20273.7239
2021-08-17,45017.36,20281.1793
2021-08-18,44592.92,20307.5195
2021-08-19,46567.94,20342.0078
2021-08-20,48652.94,20393.8082
2021-08-21,49070.2409701929,20418.1874
2021-08-22,48424.68,20440.3255
2021-08-23,49509.06,20491.7582
2021-08-24,48364.25,20499.1283
2021-08-25,48747.71,20597.694
2021-08-26,47047.56,20627.0732
2021-08-27,48942.27,20650.7072
2021-08-28,48746.55,20665.5075
2021-08-29,48896.51,20677.0606
2021-08-30,48653.6,20687.6969
2021-08-31,46995.72,20709.1879
2021-09-01,48269.06,20750.4505
2021-09-02,49555.55,20786.8874
2021-09-03,49860.5341635301,20815.202
2021-09-04,49919.577563647,20836.5286
2021-09-05,51652.0,20858.0232
2021-09-06,52640.5883740503,20894.8122
2021-09-07,46806.02,20863.6569
2021-09-08,46154.44,20865.8049
2021-09-09,46268.06,20903.1523
2021-09-10,45130.85,20894.3898
2021-09-11,45098.5916447691,20900.1849
2021-09-12,46180.6124563998,20913.077
2021-09-13,44991.5221277031,20908.1675
2021-09-14,46842.21,20943.8516
2021-09-15,48167.1893676213,20999.217
2021-09-16,47103.61,21019.2214
2021-09-17,47086.39,21031.116
2021-09-18,48015.88,21045.8661
2021-09-19,47587.39,21052.0293
2021-09-20,43569.67,21001.5673
2021-09-21,40526.4893760958,20963.0632
2021-09-22,43475.75,20991.685
2021-09-23,44716.19,21009.278
2021-09-24,42991.34,20992.9239
2021-09-25,42714.1,20993.2545
2021-09-26,43131.2941773816,21137.3047
2021-09-27,42720.72,21138.2038
2021-09-28,41811.6,21122.1078
2021-09-29,41453.9470131502,21121.2506
2021-09-30,43781.546015488,21151.8917
2021-10-01,48078.1315543542,21220.3997
2021-10-02,47984.28,21253.2594
2021-10-03,48441.32,21268.3864
2021-10-04,49288.5013106371,21310.7891
2021-10-05,51558.0493319112,21377.0155
2021-10-06,54893.34,21539.448
2021-10-07,53805.1569125658,21608.265
2021-10-08,53933.5275908825,21642.6607
2021-10-09,54648.42,21672.873
2021-10-10,55431.06,21705.7919
2021-10-11,57395.76,21770.0588
2021-10-12,56196.1812597896,21828.6879
2021-10-13,57348.8928769725,21888.0693
2021-10-14,57384.0369146698,21953.2292
2021-10-15,61446.0840073057,22072.8435
2021-10-16,60932.0632119228,22116.4051
2021-10-17,61462.2223722969,22148.2356
2021-10-18,61977.0575514319,22307.7356
2021-10-19,64290.8977574518,22413.2041
2021-10-20,66061.7965639977,22559.6441
2021-10-21,62373.8856206897,22627.1714
2021-10-22,60750.9673718293,22642.7397
2021-10-23,61250.082628872,22664.3227
2021-10-24,60865.4470523086,22718.7806
2021-10-25,63031.6729015196,22821.4772
2021-10-26,60393.9802738165,22847.0751
2021-10-27,58563.3359899766,22843.0099
2021-10-28,60564.5721122151,22902.2997
2021-10-29,62230.8055689655,22969.9096
2021-10-30,61809.68,22991.6597
2021-10-31,61432.9700628287,23094.83
2021-11-01,61092.0950592051,23146.9644
2021-11-02,63024.7472296902,23293.7822
2021-11-03,62955.9817630041,23380.5236
2021-11-04,61393.8899780246,23393.1753
2021-11-05,61005.840833723,23447.8166
2021-11-06,61455.0536268849,23478.6054
2021-11-07,63043.8290590298,23503.6051
2021-11-08,67541.7555081824,23660.2616
2021-11-09,67095.5856706605,23747.7179
2021-11-10,64756.0779689071,23798.1542
2021-11-11,64962.9312939801,23855.0465
2021-11-12,64078.968037405,24178.5301
2021-11-13,64397.7912063121,24200.1799
2021-11-14,65032.2256548217,24221.6498
2021-11-15,63753.5031592636,24277.1679
2021-11-16,60322.4978530099,24312.0816
2021-11-17,60154.3083661601,24347.4856
2021-11-18,56794.1556271186,24295.5054
2021-11-19,58014.0729888954,24312.1531
2021-11-20,59749.4738229106,24337.6947
2021-11-21,59032.6241017534,24344.556
2021-11-22,56383.5658760958,24313.5438
2021-11-23,57642.2657980713,24334.3031
2021-11-24,57141.8303784337,24348.3825
2021-11-25,59008.6554792519,24536.6069
2021-11-26,53800.6178389831,24472.2243
2021-11-27,54635.8824628872,24470.4425
2021-11-28,57248.5696963764,24499.6259
2021-11-29,57920.7107299825,24548.5086
2021-11-30,57097.0127942724,24562.3058
2021-12-01,57180.6098439509,24601.3635
2021-12-02,56582.8937691408,24599.1552
2021-12-03,53671.6160680888,24563.7641
2021-12-04,49159.7357983635,24467.7206
2021-12-05,49327.0935999416,24457.8767
2021-12-06,50535.4252232612,24442.3254
2021-12-07,50574.4728344828,24498.6585
2021-12-08,50500.6543513735,24494.445
2021-12-09,47937.8228458212,24451.2536
2021-12-10,47437.2289725307,24434.8774
2021-12-11,49321.7693252484,24454.1173
2021-12-12,50136.5722568673,24459.8334
2021-12-13,46785.3278410286,24427.1552
2021-12-14,48292.6822501461,24453.5077
2021-12-15,48830.6223860316,24465.1347
2021-12-16,47663.4691077148,24458.8631
2021-12-17,46334.4837489772,24431.2289
2021-12-18,46904.8736753361,24435.6561
2021-12-19,46876.426924021,24437.0894
2021-12-20,46954.7634783168,24427.7768
2021-12-21,49082.0624666277,24452.9349
2021-12-22,48692.0987391584,24457.6949
2021-12-23,50712.9707682642,24497.2378
2021-12-24,50783.8344210988,24513.8951
2021-12-25,50590.4508976622,24510.1916
2021-12-26,50798.3065859147,24521.9739
2021-12-27,50796.3776735827,24530.7999
2021-12-28,47673.0440452367,24500.1756
2021-12-29,46470.3215751023,24477.904
2021-12-30,47102.4630037989,24486.5021
2021-12-31,46355.1173302747,24482.6607
2022-01-01,47560.0093816482,24490.6494
2022-01-02,47352.5577565751,24490.6278
2022-01-03,46453.432351841,24481.3569
2022-01-04,45905.9611221508,24458.5742
2022-01-05,43530.9440388662,24424.3402
2022-01-06,43144.9652928112,24402.4632
2022-01-07,41512.7845808299,24353.7978
2022-01-08,41799.8128848627,24344.7778
2022-01-09,41886.4985569842,24341.0017
2022-01-10,41816.9510561075,24331.4396
2022-01-11,42768.1786116306,24327.195
2022-01-12,43961.0265441262,24347.0859
2022-01-13,42626.8653924605,24329.8251
2022-01-14,43102.6476180596,24328.7525
2022-01-15,43206.6744812975,24331.4764
2022-01-16,43168.8596671537,24333.9831
2022-01-17,42211.270399474,24310.9521
2022-01-18,42431.2319670368,24303.1972
2022-01-19,41787.722012858,24267.231
2022-01-20,40756.1261630625,24236.882
2022-01-21,36492.2872241379,24090.6453
2022-01-22,34996.390965225,24049.7602
2022-01-23,36271.0502650497,24046.3775
2022-01-24,36659.7252206312,24018.011
2022-01-25,36952.586773232,24012.6415
2022-01-26,36825.8245993571,23996.0803
2022-01-27,37021.9371332554,23981.6065
2022-01-28,37768.8474836353,23956.2198
2022-01-29,38088.2912279953,23917.5181
2022-01-30,37983.5063845704,23896.7172
2022-01-31,38462.6724029807,23894.4586
2022-02-01,38787.9640824079,24024.3404
2022-02-02,36942.3307493279,24001.3208
2022-02-03,37057.6521879018,23989.087
2022-02-04,41079.9060881356,24036.6434
2022-02-05,41508.5816925774,24046.7757
2022-02-06,42358.2251732905,24055.2258
2022-02-07,43888.980119813,24093.513
2022-02-08,44167.4447945646,24115.0574
2022-02-09,44405.0732042665,24131.946
2022-02-10,43614.3426960842,24140.7645
2022-02-11,42357.3217416715,24145.7247
2022-02-12,42173.4593962595,24155.0131
2022-02-13,42195.5947451782,24157.2591
2022-02-14,42646.1618590883,24160.3287
2022-02-15,44511.9084880187,24194.582
2022-02-16,44065.7092673875,24201.8193
2022-02-17,40610.024261543,24161.8447
2022-02-18,40044.2204856809,24146.3943
2022-02-19,40095.887329398,24144.9441
2022-02-20,38551.6224967855,24129.8675
2022-02-21,37098.0360081824,24099.6556
2022-02-22,38202.5940818235,24098.6916
2022-02-23,37308.2687344243,24092.2375
2022-02-24,38283.790402104,24092.9197
2022-02-25,39323.7702158387,24093.6678
2022-02-26,39056.5781523086,24085.5073
2022-02-27,37664.7792828755,24071.0472
2022-02-28,43179.2545140269,24178.0484
2022-03-01,44334.457582408,24212.0825
2022-03-02,43984.584926768,24222.5061
2022-03-03,42492.7744552893,24233.2893
2022-03-04,39106.4052159556,24182.1408
2022-03-05,39383.8848433665,24182.2384
2022-03-06,38399.3426268264,24176.614
2022-03-07,38146.734273232,24162.5504
2022-03-08,38725.477261543,24145.4996
2022-03-09,41989.4028179427,24192.2649
2022-03-10,39482.2584672706,24212.8773
2022-03-11,38825.3644214494,24185.7515
2022-03-12,38951.1300157802,24185.9322
2022-03-13,37808.3174004091,24180.5627
2022-03-14,39649.0453243717,24192.1257
2022-03-15,39356.8139000584,24183.9812
2022-03-16,41101.768579135,24215.2847
2022-03-17,40966.4169324956,24196.38
2022-03-18,41826.1160710111,24212.0661
2022-03-19,42193.1615362361,24220.8068
