d,price_usd,age_0d_1d,age_1d_1w,age_1w_1m,age_1m_3m,age_3m_6m,age_6m_1y,age_1y_2y,age_2y_3y,age_3y_4y,age_4y_8y,age_8y_
2022-10-17,19557.0218106371,0.561,1.121,3.143,6.148,11.352,27.223,41.364,2.948,2.472,3.567,0.101
2022-10-18,19341.4075543542,0.82,1.086,3.177,6.06,11.357,27.096,41.408,2.991,2.334,3.57,0.101
2022-10-19,19132.1544254822,0.729,1.331,3.138,5.94,11.275,27.068,41.509,2.999,2.337,3.571,0.101
2022-10-20,19033.3760239626,0.467,1.592,3.023,5.942,10.955,27.242,41.762,3.004,2.339,3.573,0.101
2022-10-21,19174.8763487434,0.493,1.522,3.037,5.195,11.257,27.604,41.864,3.012,2.341,3.574,0.101
2022-10-22,19207.6285078901,0.424,1.604,2.988,5.221,11.269,27.243,42.21,3.033,2.332,3.575,0.101
2022-10-23,19565.4123243717,0.353,1.59,3.073,5.156,11.284,27.24,42.248,3.043,2.337,3.576,0.101
2022-10-24,19341.460210111,0.53,1.394,3.108,5.119,11.28,26.636,42.866,3.05,2.331,3.585,0.101
2022-10-25,20094.9611215663,0.605,1.158,3.338,5.065,11.199,26.603,42.975,3.05,2.333,3.574,0.101
2022-10-26,20797.0308258328,1.169,1.11,3.34,5.255,10.584,26.507,42.974,3.051,2.337,3.572,0.101
2022-10-27,20280.1751280538,0.816,1.519,3.312,5.183,10.59,26.494,43.029,3.049,2.342,3.564,0.101
2022-10-28,20604.6138535944,0.591,1.753,3.328,5.18,10.411,26.592,43.077,3.057,2.344,3.566,0.101
2022-10-29,20803.8999205143,0.509,1.859,3.21,5.26,10.385,26.563,43.116,3.082,2.349,3.567,0.101
2022-10-30,20616.7033766803,0.433,1.907,2.976,5.488,10.384,26.511,43.165,3.14,2.317,3.577,0.101
2022-10-31,20490.8581808884,0.664,1.737,2.943,5.427,10.373,26.329,43.375,3.179,2.295,3.578,0.101
2022-11-01,20483.966530976,0.618,1.822,2.985,5.27,10.465,26.159,43.515,3.18,2.303,3.581,0.101
2022-11-02,20148.2845537697,0.959,1.376,3.341,5.254,10.214,26.107,43.567,3.195,2.305,3.581,0.101
2022-11-03,20198.1111860316,0.599,1.921,3.259,5.105,10.201,25.755,43.725,3.445,2.305,3.583,0.101
2022-11-04,21157.2449275278,0.679,2.216,3.128,5.142,10.125,25.666,43.699,3.362,2.295,3.587,0.101
2022-11-05,21283.4715999416,0.511,2.383,3.071,5.256,10.005,25.559,43.856,3.374,2.295,3.588,0.101
2022-11-06,20946.8030359439,0.376,2.788,3.107,5.221,9.66,25.515,43.957,3.38,2.304,3.59,0.102
2022-11-07,20568.5651183518,0.729,2.688,3.049,5.097,9.786,25.421,43.812,3.4,2.314,3.6,0.102
2022-11-08,18520.971163647,0.825,2.815,2.95,4.863,9.778,25.26,44.062,3.421,2.317,3.607,0.102
2022-11-09,15758.2912819988,0.94,2.532,3.006,4.789,9.827,25.089,44.327,3.439,2.326,3.623,0.103
2022-11-10,17541.5602866745,0.838,2.215,3.641,4.772,9.591,24.981,44.464,3.44,2.327,3.628,0.103
2022-11-11,16916.8506312098,0.927,2.671,3.52,4.532,9.337,24.972,44.528,3.447,2.332,3.632,0.103
2022-11-12,16771.2426718293,0.551,3.045,3.602,4.582,9.313,22.231,47.144,3.441,2.348,3.641,0.103
2022-11-13,16320.4983375219,0.389,3.024,3.778,4.614,9.22,22.189,47.229,3.45,2.356,3.647,0.103
2022-11-14,16629.4784146698,0.723,2.799,3.861,4.487,9.119,22.115,47.315,3.467,2.354,3.657,0.103
2022-11-15,16855.59378609,0.633,2.894,3.99,4.482,8.997,21.767,47.606,3.504,2.361,3.663,0.104
2022-11-16,16659.6063345996,0.826,2.819,4.185,4.326,8.957,21.539,47.685,3.524,2.368,3.666,0.104
2022-11-17,16675.1790204559,0.992,2.995,4.021,4.132,9.068,21.14,47.93,3.558,2.377,3.682,0.104
2022-11-18,16661.5229576271,1.473,2.812,4.394,4.178,9.161,21.089,47.052,3.619,2.394,3.722,0.106
2022-11-19,16696.0040581531,0.342,3.823,4.544,4.141,9.071,20.861,47.357,3.633,2.398,3.725,0.106
2022-11-20,16246.8446992987,0.396,3.717,4.634,4.105,9.079,20.764,47.396,3.681,2.396,3.726,0.106
2022-11-21,15778.0174047341,0.59,3.432,4.799,4.015,9.085,20.767,47.363,3.709,2.403,3.732,0.106
2022-11-22,16172.8893445354,0.578,3.365,5.031,4.01,8.961,20.647,47.425,3.733,2.407,3.737,0.106
2022-11-23,16574.0617299825,0.721,3.246,5.305,4.055,8.844,20.57,47.343,3.573,2.501,3.738,0.104
2022-11-24,16583.5243445354,0.434,3.242,5.614,4.042,8.821,20.528,47.356,3.614,2.501,3.743,0.104
2022-11-25,16522.3887767388,0.496,2.22,6.594,4.06,8.64,20.382,47.628,3.627,2.501,3.747,0.104
2022-11-26,16448.6413077148,0.3,1.908,7.066,4.109,8.632,20.299,47.66,3.667,2.503,3.75,0.105
2022-11-27,16436.0707688486,0.278,1.812,7.157,4.115,8.605,20.182,47.796,3.694,2.506,3.75,0.105
2022-11-28,16212.5814161309,0.99,1.588,6.582,4.138,8.684,19.715,48.23,3.705,2.508,3.756,0.105
2022-11-29,16443.0368199883,0.537,1.931,6.804,4.036,8.604,19.661,48.342,3.711,2.51,3.758,0.105
2022-11-30,17176.8986914085,0.493,1.768,7.033,4.067,8.548,19.601,48.386,3.726,2.514,3.76,0.105
2022-12-01,16961.2918042081,0.562,1.796,7.004,4.042,8.459,19.58,48.329,3.842,2.519,3.762,0.105
2022-12-02,17075.1091370544,0.543,1.833,6.809,4.275,8.353,19.567,48.377,3.856,2.518,3.766,0.105
2022-12-03,16899.5073831093,0.289,2.045,6.222,4.899,8.305,19.49,48.48,3.872,2.525,3.766,0.105
2022-12-04,17121.7149824664,0.338,2.023,6.226,4.885,8.306,19.445,48.474,3.898,2.447,3.853,0.105
2022-12-05,16961.3517866745,0.595,1.399,6.486,5.195,8.195,19.209,48.577,3.918,2.353,3.966,0.106
2022-12-06,17070.5158281707,0.52,1.481,6.516,5.207,8.189,19.135,48.579,3.941,2.356,3.97,0.106
2022-12-07,16848.2518243717,0.379,1.491,6.585,5.28,8.115,19.083,48.669,3.962,2.358,3.971,0.106
2022-12-08,17231.4563223261,0.442,1.341,6.54,5.442,8.001,19.051,48.751,3.99,2.363,3.973,0.106
2022-12-09,17136.1490008767,0.431,1.359,6.308,5.694,7.978,19.002,48.768,4.011,2.363,3.98,0.106
2022-12-10,17124.2146797195,0.273,1.526,6.074,5.893,7.915,19.03,48.813,4.021,2.367,3.981,0.106
2022-12-11,17094.3606592636,0.251,1.409,5.885,6.212,7.908,18.99,48.856,4.027,2.37,3.985,0.106
2022-12-12,17195.5249962011,0.476,1.132,5.803,6.361,7.767,19.078,48.873,4.047,2.37,3.986,0.106
2022-12-13,17774.9166320865,0.756,1.078,5.591,6.474,7.698,19.029,48.549,4.36,2.369,3.989,0.107
2022-12-14,17809.7240835769,0.619,1.402,5.351,6.516,7.585,19.099,48.592,4.369,2.368,3.992,0.107
2022-12-15,17344.0544569258,0.513,1.586,5.068,6.747,7.213,19.357,48.665,4.383,2.368,3.994,0.107
2022-12-16,16606.1101750438,0.524,1.659,4.803,6.906,7.086,19.363,48.795,4.388,2.371,3.997,0.107
2022-12-17,16774.3853702513,0.365,1.922,4.405,7.202,6.995,19.313,48.877,4.44,2.367,4.008,0.107
2022-12-18,16776.1159254822,0.272,2.005,3.99,7.586,6.976,19.351,48.867,4.469,2.368,4.009,0.107
2022-12-19,16424.1313857393,0.511,1.684,4.056,7.642,6.918,19.304,48.894,4.502,2.369,4.012,0.107
2022-12-20,16901.8169362946,0.498,1.461,4.258,7.68,6.888,19.294,48.908,4.521,2.361,4.023,0.107
2022-12-21,16800.5329707773,0.625,1.275,4.328,7.554,6.969,19.279,48.853,4.62,2.362,4.028,0.107
2022-12-22,16814.2225791935,0.52,1.339,4.225,7.723,6.762,19.331,48.831,4.772,2.359,4.03,0.107
2022-12-23,16780.5169798363,0.509,1.292,4.159,7.88,6.612,19.427,48.741,4.878,2.362,4.034,0.107
2022-12-24,16837.612170076,0.307,1.437,4.155,7.946,6.553,19.451,48.754,4.887,2.292,4.111,0.108
2022-12-25,16824.8389736996,0.289,1.34,4.045,8.177,6.565,19.438,48.687,4.943,2.294,4.113,0.108
2022-12-26,16879.9382273524,0.295,1.237,4.102,8.203,6.523,19.442,48.708,4.911,2.358,4.114,0.108
2022-12-27,16698.9112708942,0.428,1.129,4.088,8.182,6.496,19.429,48.673,4.992,2.359,4.115,0.108
2022-12-28,16536.2942001753,0.638,1.086,3.652,8.555,6.41,19.344,47.766,5.957,2.364,4.12,0.108
2022-12-29,16630.5931551724,0.579,1.186,3.616,8.525,6.391,19.353,47.773,5.981,2.367,4.122,0.108
2022-12-30,16593.6888287551,0.747,1.084,3.472,8.544,6.391,19.326,47.871,5.964,2.368,4.123,0.108
2022-12-31,16524.2178024547,0.447,1.458,3.44,8.624,6.382,19.272,47.486,6.279,2.372,4.132,0.109
2023-01-01,16606.7520432496,0.205,1.718,3.341,8.675,6.288,19.352,47.483,6.323,2.372,4.133,0.109
2023-01-02,16688.7192729398,0.269,1.626,3.349,8.66,6.296,19.36,47.475,6.349,2.374,4.134,0.109
2023-01-03,16670.0773836937,0.493,1.434,3.418,8.537,6.314,19.321,47.439,6.425,2.375,4.136,0.109
2023-01-04,16848.3660391584,0.515,1.582,3.285,8.394,6.314,19.368,47.436,6.483,2.376,4.138,0.109
2023-01-05,16824.8001826417,0.493,1.686,3.305,8.35,6.366,19.355,47.295,6.564,2.335,4.14,0.109
2023-01-06,16957.8622738165,0.439,1.602,3.469,8.326,6.286,19.553,47.085,6.652,2.337,4.142,0.109
2023-01-07,16917.49,0.392,1.463,3.615,8.359,6.311,19.504,46.933,6.83,2.342,4.141,0.109
2023-01-08,17059.2399444769,0.308,1.572,3.574,8.401,6.193,19.573,46.639,7.145,2.348,4.139,0.109
2023-01-09,17182.3198521333,0.465,1.485,3.519,8.356,6.216,19.518,46.408,7.433,2.352,4.139,0.109
2023-01-10,17433.9146320865,0.496,1.363,3.627,8.363,6.397,19.289,46.273,7.591,2.352,4.139,0.109
2023-01-11,17833.7107656341,0.411,1.552,3.667,8.439,6.218,19.271,46.124,7.675,2.393,4.141,0.109
2023-01-12,18869.7044842198,0.585,1.476,3.603,8.513,6.097,19.25,46.111,7.724,2.395,4.138,0.109
2023-01-13,19868.7247454705,0.79,1.54,3.411,8.538,6.071,19.23,46.016,7.763,2.386,4.146,0.109
2023-01-14,21010.9227200468,0.511,1.93,3.425,8.481,6.091,19.187,45.787,7.946,2.321,4.21,0.109
2023-01-15,20876.0085561075,0.508,1.855,3.55,8.416,6.145,19.182,45.717,7.978,2.318,4.222,0.109
2023-01-16,21180.4119485681,0.595,1.727,3.664,8.436,6.134,19.157,45.625,8.017,2.304,4.232,0.109
2023-01-17,21178.2993962595,0.624,1.819,3.69,8.392,6.003,19.243,45.495,8.087,2.317,4.221,0.109
2023-01-18,20709.6686040327,0.631,1.925,3.572,8.46,5.989,19.227,45.417,8.129,2.318,4.223,0.109
2023-01-19,21071.8334152542,0.5,1.945,3.74,8.507,5.973,19.039,45.274,8.369,2.319,4.225,0.109
2023-01-20,22660.7169421391,0.678,1.74,3.792,8.573,5.881,19.111,45.119,8.456,2.316,4.225,0.109
2023-01-21,22803.172761543,0.568,1.811,3.924,8.508,5.894,19.066,45.073,8.494,2.35,4.205,0.109
2023-01-22,22716.2771966686,0.377,1.926,3.97,8.568,5.876,19.044,45.066,8.508,2.354,4.203,0.109
2023-01-23,22929.0248936295,0.566,1.727,4.066,8.552,5.106,19.712,44.988,8.615,2.357,4.202,0.109
2023-01-24,22611.1268787259,0.485,1.769,4.139,8.523,5.117,19.714,44.88,8.704,2.356,4.203,0.109
2023-01-25,23109.0845189947,0.696,1.468,4.328,8.468,5.121,19.675,44.809,8.769,2.357,4.201,0.109
2023-01-26,23008.6894766219,0.589,2.25,4.215,8.367,4.927,19.578,44.6,8.806,2.357,4.201,0.109
2023-01-27,23070.4964582116,0.815,2.083,4.267,8.351,4.99,19.356,44.53,8.935,2.36,4.203,0.109
2023-01-28,23008.8094649328,0.318,2.472,4.38,8.369,4.974,19.332,44.468,9.005,2.369,4.203,0.109
2023-01-29,23774.9963679135,0.434,2.309,4.431,8.349,5.008,19.319,44.433,9.033,2.374,4.202,0.109
2023-01-30,22799.427261543,0.593,2.358,4.164,8.497,4.936,19.289,44.398,9.073,2.38,4.202,0.109
2023-01-31,23130.0519132087,0.84,2.126,4.253,8.444,4.912,19.262,44.351,9.121,2.38,4.2,0.109
2023-02-01,23727.2026075395,0.732,2.166,4.707,7.51,5.518,18.28,45.277,9.126,2.379,4.196,0.109
2023-02-02,23505.6048430742,0.583,2.315,4.713,7.517,5.508,18.29,45.242,9.144,2.382,4.195,0.109
2023-02-03,23445.8131773816,0.764,2.253,4.66,7.527,5.476,18.069,45.38,9.184,2.382,4.196,0.109
2023-02-04,23355.5243863238,0.49,2.511,4.642,7.577,5.47,17.994,45.408,9.221,2.383,4.195,0.109
2023-02-05,22957.2251905319,0.33,2.61,4.655,7.577,5.506,17.963,45.411,9.256,2.386,4.197,0.109
2023-02-06,22745.1650371128,0.556,2.436,4.588,7.522,5.554,17.964,45.368,9.319,2.387,4.196,0.109
2023-02-07,23266.2692036821,0.541,1.778,5.297,7.386,5.607,17.917,45.393,9.388,2.387,4.196,0.109
2023-02-08,22937.5799453536,0.594,1.658,5.412,7.179,5.721,17.984,45.271,9.487,2.389,4.195,0.109
2023-02-09,21818.1989456458,0.553,1.849,5.339,6.924,5.859,18.005,44.836,9.926,2.404,4.196,0.11
2023-02-10,21620.5667837522,0.632,1.548,5.509,6.916,5.909,17.96,44.458,10.348,2.41,4.199,0.11
2023-02-11,21864.8626414378,0.417,1.744,5.447,6.886,6.0,17.904,44.223,10.657,2.412,4.2,0.11
2023-02-12,21772.1373252484,0.271,1.857,5.169,7.115,6.085,17.846,44.211,10.715,2.42,4.201,0.11
2023-02-13,21798.7157168323,0.511,1.578,5.197,7.031,6.191,17.808,44.197,10.756,2.423,4.198,0.11
2023-02-14,22222.415043834,0.655,1.569,4.935,7.017,6.323,17.777,44.177,10.815,2.425,4.198,0.11
2023-02-15,24304.6129827586,0.709,1.591,4.959,6.72,6.594,17.732,44.121,10.846,2.405,4.213,0.11
2023-02-16,23742.4488354763,0.65,1.66,4.956,6.439,6.914,17.68,44.088,10.884,2.404,4.214,0.11
2023-02-17,24607.3356054939,0.553,1.707,4.947,6.516,6.776,17.807,44.012,10.955,2.406,4.211,0.11
2023-02-18,24636.5266127995,0.324,1.898,4.959,6.51,6.812,17.786,43.571,11.41,2.411,4.211,0.11
2023-02-19,24366.9907606663,0.319,1.882,4.897,6.517,6.91,17.761,43.466,11.513,2.413,4.213,0.11
2023-02-20,24797.8430359439,0.415,1.709,4.991,6.373,7.042,17.755,42.93,12.044,2.402,4.23,0.11
2023-02-21,24400.3893898305,0.496,1.481,5.208,6.261,7.091,17.72,42.829,12.17,2.403,4.23,0.11
2023-02-22,24163.7389812975,0.621,1.382,5.212,6.308,7.091,17.628,42.738,12.215,2.463,4.231,0.11
2023-02-23,23910.0342104033,0.447,1.551,5.197,6.326,7.096,17.512,42.137,12.927,2.449,4.247,0.11
2023-02-24,23175.8242036821,0.746,1.462,4.507,6.86,7.067,17.459,41.859,13.23,2.45,4.25,0.11
2023-02-25,23159.8154403857,0.363,1.809,4.433,6.956,7.076,17.438,41.842,13.27,2.451,4.252,0.11
2023-02-26,23542.0964281122,0.283,1.862,4.305,6.552,7.644,17.401,41.75,13.388,2.454,4.252,0.11
2023-02-27,23504.1894178843,0.806,1.653,4.128,6.387,7.715,17.372,41.677,13.443,2.417,4.292,0.11
2023-02-28,23145.9491277031,0.765,1.893,4.138,6.259,7.778,15.658,43.207,13.477,2.418,4.297,0.11
2023-03-01,23610.6590902981,0.669,2.097,4.232,6.23,7.817,15.532,43.077,13.514,2.421,4.299,0.11
2023-03-02,23470.0254815897,0.464,2.227,4.148,6.383,7.853,15.41,43.145,13.538,2.424,4.298,0.11
2023-03-03,22350.0962340736,0.587,1.95,3.901,6.768,7.883,15.251,43.253,13.559,2.438,4.3,0.111
2023-03-04,22334.2852638808,0.413,2.072,3.859,6.812,7.915,15.239,43.243,13.599,2.433,4.305,0.111
2023-03-05,22419.8171390999,0.356,2.187,3.721,6.956,7.966,15.051,43.266,13.643,2.438,4.306,0.111
2023-03-06,22414.7033056692,0.525,1.773,4.045,6.899,7.962,15.044,43.102,13.788,2.443,4.307,0.111
2023-03-07,22174.6484725307,0.88,1.587,4.208,6.92,8.011,14.444,43.184,13.88,2.452,4.323,0.111
2023-03-08,21701.3846227352,0.676,1.753,4.277,6.826,8.055,14.39,43.17,13.962,2.456,4.324,0.111
2023-03-09,20349.8141732905,0.591,1.796,4.24,6.854,8.064,14.348,43.126,14.081,2.398,4.39,0.111
2023-03-10,19951.37,0.711,1.795,4.176,6.807,7.999,14.336,43.099,14.171,2.403,4.393,0.111
2023-03-17,27450.6282933957,1.467,2.64,3.951,6.18,7.97,13.745,40.091,16.962,2.516,4.367,0.111
2023-03-18,26985.7359915254,0.657,3.337,4.033,6.218,7.997,13.702,40.041,17.023,2.516,4.366,0.111
2023-03-19,28185.2043319696,0.862,3.11,4.118,6.109,8.132,13.629,39.989,17.064,2.515,4.364,0.111
2023-03-20,27834.3361090006,0.878,2.866,4.267,6.122,8.066,13.27,40.417,17.132,2.514,4.358,0.111
2023-03-21,28172.7950558153,0.758,2.823,4.544,6.044,8.117,13.242,40.312,17.171,2.525,4.354,0.11
2023-03-22,27341.5571297487,0.806,2.374,5.073,6.018,7.876,13.414,40.2,17.253,2.524,4.35,0.11
2023-03-23,28387.8897495617,0.774,2.743,5.01,6.0,7.828,13.349,39.979,17.341,2.522,4.344,0.11
2023-03-24,27464.1249453536,0.719,2.644,5.146,6.036,7.854,13.304,39.792,17.538,2.524,4.332,0.11
2023-03-25,27518.62,0.507,2.72,5.24,6.085,7.867,13.15,39.76,17.69,2.538,4.332,0.11
2023-03-27,27154.9963702513,0.959,2.07,5.642,6.11,7.78,13.025,39.281,18.169,2.527,4.327,0.11
2023-03-28,27283.9634029807,0.688,2.34,5.701,6.053,7.813,12.851,39.389,18.2,2.517,4.337,0.11
2023-03-29,28389.2917784921,0.718,2.182,5.797,6.067,7.894,12.992,39.111,18.28,2.515,4.333,0.11
2023-03-30,28021.5583009936,2.239,2.066,5.936,6.285,8.015,12.993,36.711,18.689,2.555,4.401,0.112
2023-03-31,28514.6813062537,0.946,3.497,5.815,6.321,8.077,12.916,36.552,18.815,2.552,4.398,0.111
2023-04-01,28494.5638863238,0.502,4.02,5.741,6.348,8.083,12.86,36.419,18.944,2.574,4.397,0.111
2023-04-02,28161.9980362361,0.446,3.924,5.854,6.382,8.002,12.92,36.329,19.06,2.575,4.397,0.111
2023-04-03,27850.9799436002,0.685,3.492,6.116,6.291,8.056,12.868,36.174,19.237,2.573,4.397,0.111
2023-04-04,28113.9585187025,0.83,3.348,6.208,6.297,8.015,12.871,36.007,19.345,2.573,4.395,0.111
2023-04-05,28190.3116063705,0.984,3.548,6.143,6.224,7.958,12.717,35.888,19.463,2.571,4.391,0.111
2023-04-06,28049.0744763296,0.963,2.159,7.47,6.431,7.928,12.717,35.543,19.716,2.57,4.392,0.111
2023-04-07,27936.8042609585,0.617,2.326,7.722,6.426,7.94,12.587,35.231,20.075,2.571,4.394,0.111
2023-04-08,27964.0512498539,0.367,2.492,7.738,6.471,7.951,12.563,35.139,20.203,2.572,4.394,0.111
2023-04-09,28357.8072703098,0.269,2.531,7.72,6.538,7.963,12.539,35.034,20.328,2.573,4.393,0.111
2023-04-10,29687.5651846873,1.021,1.945,7.636,6.624,7.97,12.466,34.91,20.355,2.573,4.389,0.111
2023-04-11,30247.0959193454,0.959,2.544,7.598,6.508,7.98,12.303,34.652,20.395,2.567,4.383,0.111
2023-04-12,29913.0035463472,1.195,2.404,7.717,6.594,7.992,12.224,34.175,20.636,2.567,4.385,0.111
2023-04-13,30370.82207218,0.91,2.561,7.783,6.697,8.07,12.141,31.037,23.742,2.568,4.38,0.111
2023-04-14,30458.9700414962,0.925,2.919,7.476,6.764,8.053,12.108,30.643,24.062,2.567,4.371,0.111
2023-04-15,30342.0591084161,0.455,3.372,7.422,6.824,8.061,12.057,30.368,24.395,2.566,4.37,0.111
2023-04-16,30312.9308533022,0.472,3.357,7.258,6.961,8.091,12.055,30.151,24.606,2.567,4.37,0.111
2023-04-17,29469.5050727645,1.029,2.596,7.459,6.911,8.128,12.099,30.047,24.685,2.567,4.369,0.111
2023-04-18,30366.8723813559,0.693,2.828,7.669,6.787,8.211,11.951,29.567,25.263,2.552,4.368,0.111
2023-04-19,28796.7440952659,0.709,2.48,7.856,6.916,8.245,11.924,29.496,25.342,2.556,4.365,0.11
2023-04-20,28251.2763790181,0.844,2.121,7.99,7.002,8.284,11.838,29.463,25.423,2.557,4.366,0.11
2023-04-21,27292.0211052016,0.687,2.172,8.06,7.037,8.288,11.441,29.82,25.457,2.559,4.367,0.11
2023-04-22,27827.5475920514,0.363,2.422,7.982,7.206,8.227,11.012,30.219,25.531,2.557,4.37,0.11
2023-04-23,27604.6855742256,0.255,2.347,7.968,7.315,8.278,11.039,30.185,25.579,2.552,4.37,0.11
2023-04-24,27520.1996729982,0.535,1.711,8.295,7.335,8.263,11.055,30.005,25.766,2.553,4.371,0.11
2023-04-25,28302.6942180012,0.54,1.59,8.435,7.289,8.317,11.02,29.865,25.908,2.553,4.373,0.11
2023-04-26,28384.2340333139,0.708,1.431,8.015,7.676,8.345,11.006,29.837,25.929,2.569,4.373,0.11
2023-04-27,29465.5514272355,0.586,1.45,8.218,7.585,8.356,10.992,29.63,26.119,2.582,4.372,0.11
2023-04-28,29350.811886616,0.661,1.433,8.197,7.471,8.516,10.94,29.512,26.212,2.575,4.373,0.11
2023-04-29,29221.5145075979,0.503,1.634,6.806,8.856,8.53,10.798,29.572,26.243,2.578,4.371,0.11
2023-04-30,29362.0867974868,0.393,1.76,6.589,9.053,8.538,10.726,29.568,26.308,2.579,4.375,0.11
2023-05-01,28114.9531873174,0.551,1.629,6.436,9.124,8.566,10.71,29.561,26.354,2.579,4.379,0.11
2023-05-02,28690.5809959088,0.564,1.715,6.237,8.869,8.93,10.675,29.566,26.374,2.58,4.378,0.11
2023-05-03,29045.0427735243,0.611,2.572,6.277,8.397,8.583,10.656,29.414,26.43,2.578,4.372,0.11
2023-05-04,28855.8574465225,0.81,2.57,6.03,8.408,8.084,11.197,29.34,26.501,2.579,4.371,0.11
2023-05-05,29552.9695236704,0.697,2.729,5.773,8.655,8.06,11.19,29.29,26.55,2.579,4.367,0.11
2023-05-06,28899.4629602572,0.496,2.907,5.334,9.073,8.07,11.2,29.254,26.604,2.583,4.369,0.11
2023-05-07,28761.738434249,1.862,3.109,4.694,9.109,7.453,11.062,28.383,27.256,2.611,4.349,0.11
2023-05-08,27727.2854091175,0.605,4.651,4.457,9.087,7.413,11.06,28.147,27.502,2.61,4.358,0.11
2023-05-09,27642.4281092928,0.43,3.953,5.467,8.95,7.283,11.152,28.115,27.562,2.619,4.359,0.11
2023-05-10,27646.004902104,0.795,3.746,5.16,9.082,7.21,11.197,28.088,27.63,2.625,4.358,0.11
2023-05-11,26986.271065751,0.665,3.701,5.111,9.317,7.127,11.189,28.097,27.694,2.628,4.361,0.11
2023-05-12,26773.3443591467,0.837,3.58,5.011,9.43,6.958,11.203,28.093,27.787,2.626,4.364,0.11
2023-05-13,26841.3982913501,0.224,4.155,4.81,9.665,6.891,11.152,28.133,27.867,2.626,4.367,0.11
2023-05-14,26918.261597896,0.33,2.513,6.205,9.784,6.843,11.108,28.192,27.916,2.632,4.368,0.11
2023-05-15,27231.6216052016,0.648,2.183,6.292,9.795,6.795,11.103,28.443,27.695,2.57,4.366,0.11
2023-05-16,27025.7181864407,0.566,2.272,6.353,9.779,6.644,11.173,28.532,27.616,2.592,4.365,0.11
2023-05-17,27401.0440610754,0.585,2.227,6.343,9.817,6.535,11.263,28.517,27.647,2.59,4.366,0.11
2023-05-18,26843.2350938048,0.506,2.209,6.396,9.86,6.371,11.402,28.483,27.698,2.593,4.371,0.11
2023-05-19,26889.503631502,0.633,2.106,6.443,9.785,6.01,11.73,28.424,27.791,2.584,4.385,0.11
2023-05-20,27100.8582878434,0.363,2.133,6.575,9.863,6.001,11.759,28.371,27.853,2.583,4.389,0.11
2023-05-21,26777.0977831677,0.34,2.069,6.604,9.856,6.046,11.679,28.427,27.896,2.582,4.391,0.11
2023-05-22,26858.7370637054,0.632,1.801,6.855,9.742,6.007,11.584,28.384,27.914,2.581,4.391,0.11
2023-05-23,27226.8558763881,0.782,1.782,6.992,9.64,5.898,11.559,28.326,27.942,2.577,4.394,0.11
2023-05-24,26341.4306446522,0.505,2.035,7.003,9.581,5.877,11.628,28.313,27.966,2.585,4.396,0.11
2023-05-25,26484.8359234366,0.584,2.168,7.095,9.578,5.871,11.433,28.195,28.011,2.577,4.378,0.11
2023-05-26,26720.3838071303,0.6,2.16,7.067,9.645,5.892,11.363,28.116,28.071,2.598,4.379,0.11
2023-05-27,26854.5403702513,0.452,2.295,6.796,9.889,5.912,11.262,28.067,28.237,2.592,4.388,0.11
2023-05-28,28097.5211259497,0.418,1.909,7.171,9.784,6.07,11.258,28.012,28.291,2.575,4.403,0.11
2023-05-29,27765.0728693746,0.619,1.788,7.093,9.823,6.078,11.222,27.942,28.349,2.572,4.404,0.11
2023-05-30,27712.4915844535,0.734,1.74,7.142,9.545,6.235,11.233,27.885,28.406,2.57,4.399,0.11
2023-05-31,27217.6832580362,0.785,1.521,7.317,9.627,6.124,11.237,28.039,28.273,2.572,4.396,0.11
2023-06-01,26825.3713451198,0.847,1.559,6.965,10.017,6.089,11.105,27.979,28.351,2.581,4.397,0.11
2023-06-02,27255.2279941555,0.756,1.644,6.537,10.53,6.004,11.092,27.981,28.36,2.574,4.412,0.11
2023-06-03,27079.4084643483,0.445,2.041,6.26,10.618,6.099,11.027,27.999,28.411,2.577,4.413,0.11
2023-06-04,27158.25456955,0.468,1.994,6.237,10.634,6.118,11.017,27.997,28.434,2.577,4.415,0.11
2023-06-05,25785.8514842198,0.83,1.749,6.187,10.387,6.352,11.003,27.931,28.452,2.575,4.424,0.11
2023-06-06,27213.7705187025,0.773,1.832,4.883,11.693,6.368,10.915,27.98,28.45,2.576,4.421,0.11
2023-06-07,26339.5790292227,0.684,2.126,4.626,11.759,6.373,10.872,27.982,28.47,2.576,4.423,0.11
2023-06-08,26521.693600526,0.515,2.295,4.417,11.957,6.395,10.837,27.96,28.514,2.576,4.424,0.11
2023-06-09,26470.6775780245,0.539,2.168,4.414,12.003,6.478,10.799,27.945,28.541,2.575,4.429,0.11
2023-06-10,25863.2138506721,0.524,2.226,4.358,12.008,6.47,10.819,27.946,28.532,2.574,4.435,0.11
2023-06-11,25906.8281516657,0.573,2.116,4.277,12.092,6.53,10.737,27.999,28.557,2.574,4.437,0.11
2023-06-12,25906.7519354179,0.771,1.972,4.27,11.948,6.6,10.756,27.999,28.566,2.574,4.435,0.11
2023-06-13,25880.8599734074,0.748,2.028,4.411,11.778,6.58,10.715,28.031,28.587,2.578,4.435,0.109
2023-06-14,25097.5853796026,0.699,2.09,4.486,11.727,6.59,10.601,28.068,28.615,2.577,4.438,0.109
2023-06-15,25559.1433293396,0.711,2.061,4.591,11.677,6.626,10.457,28.13,28.621,2.573,4.446,0.109
2023-06-16,26331.8200943892,0.725,2.107,4.595,11.638,6.601,10.241,28.34,28.627,2.57,4.448,0.109
