,the_date,mvrv_zscore,price_usd
669,2012-07-31,1.187857,9.3209984021
670,2012-08-01,1.25258,9.5680209039
671,2012-08-02,1.520022,10.5510396961
672,2012-08-03,1.613168,10.9158647466
673,2012-08-04,1.603167,10.9197148808
674,2012-08-05,1.560036,10.8051173776
675,2012-08-06,1.569683,10.8694465018
676,2012-08-07,1.583627,10.9412794401
677,2012-08-08,1.608594,11.0703915967
678,2012-08-09,1.609877,11.103724744
679,2012-08-10,1.699239,11.4475688045
680,2012-08-11,1.71786,11.5425355272
681,2012-08-12,1.724436,11.5925523898
682,2012-08-13,1.823199,11.9849629904
683,2012-08-14,1.86698,12.187097481
684,2012-08-15,2.126683,13.1700773539
685,2012-08-16,2.183526,13.4507908247
686,2012-08-17,1.780405,12.0770055424
687,2012-08-18,1.61586,11.5775071648
688,2012-08-19,0.594455,7.8306218419
689,2012-08-20,1.179662,9.9798766487
690,2012-08-21,1.156218,9.9029820181
691,2012-08-22,1.116395,9.7725545786
692,2012-08-23,1.201251,10.0886574261
693,2012-08-24,1.334642,10.5940425944
694,2012-08-25,1.325663,10.5836766715
695,2012-08-26,1.311101,10.5455307423
696,2012-08-27,1.390907,10.9003800807
697,2012-08-28,1.391939,10.9329585336
698,2012-08-29,1.369786,10.8677839018
699,2012-08-30,1.328333,10.7277488384
700,2012-08-31,1.139226,10.1024098206
701,2012-09-01,1.113577,10.0065329375
702,2012-09-02,1.172096,10.2261162016
703,2012-09-03,1.243876,10.4971343092
704,2012-09-04,1.202756,10.3640018942
705,2012-09-05,1.377728,11.0255228784
706,2012-09-06,1.408797,11.1607690158
707,2012-09-07,1.381528,11.0761223366
708,2012-09-08,1.367924,11.0432700333
709,2012-09-09,1.366972,11.0620954933
710,2012-09-10,1.356642,11.1252888048
711,2012-09-11,1.390804,11.2680929553
712,2012-09-12,1.397953,11.3152859082
713,2012-09-13,1.41074,11.3802992887
714,2012-09-14,1.499461,11.7301076224
715,2012-09-15,1.488239,11.7183934155
716,2012-09-16,1.526293,11.8869112238
717,2012-09-17,1.524816,11.9083171572
718,2012-09-18,1.610482,12.2596508387
719,2012-09-19,1.663909,12.5048540982
720,2012-09-20,1.612363,12.3671766493
721,2012-09-21,1.594097,12.3336578358
722,2012-09-22,1.5551,12.2137276251
723,2012-09-23,1.536723,12.1654630263
724,2012-09-24,1.516388,12.1135887165
725,2012-09-25,1.527541,12.1824053945
726,2012-09-26,1.556736,12.3198168597
727,2012-09-27,1.548751,12.3187514018
728,2012-09-28,1.555007,12.3814573892
729,2012-09-29,1.553825,12.4047515056
730,2012-09-30,1.54423,12.3916224728
731,2012-10-01,1.537778,12.3893951601
732,2012-10-02,1.637822,12.8072380959
733,2012-10-03,1.665669,12.9554304944
734,2012-10-04,1.632165,12.8623857779
735,2012-10-05,1.597771,12.7522194191
736,2012-10-06,1.528686,12.5051297136
737,2012-10-07,1.361437,11.8739970853
738,2012-10-08,1.320023,11.7333297481
739,2012-10-09,1.343788,11.8286634354
740,2012-10-10,1.412837,12.1091884781
741,2012-10-11,1.398365,12.0675518083
742,2012-10-12,1.384581,12.0280681648
743,2012-10-13,1.355712,11.9268038293
744,2012-10-14,1.281269,11.6505779608
745,2012-10-15,1.344447,11.9083095269
746,2012-10-16,1.325062,11.848018069
747,2012-10-17,1.336776,11.9193881607
748,2012-10-18,1.334495,11.9259328445
749,2012-10-19,1.288205,11.7574857972
750,2012-10-20,1.270099,11.6943775517
751,2012-10-21,1.254022,11.6574114059
752,2012-10-22,1.273075,11.7410779129
753,2012-10-23,1.261857,11.70778173
754,2012-10-24,1.239642,11.6343523869
755,2012-10-25,1.013948,10.7536298203
756,2012-10-26,0.857219,10.1306194936
757,2012-10-27,0.943058,10.4581862957
758,2012-10-28,1.006986,10.7099620839
759,2012-10-29,0.985748,10.630738976
760,2012-10-30,1.043,10.8593230584
761,2012-10-31,1.112562,11.1460718381
762,2012-11-01,0.977455,10.613535751
763,2012-11-02,0.957566,10.5305036388
764,2012-11-03,0.987532,10.6507470193
765,2012-11-04,1.021738,10.7968828925
766,2012-11-05,1.006251,10.7408207352
767,2012-11-06,1.037174,10.8681974991
768,2012-11-07,1.05638,10.9540989445
769,2012-11-08,1.039106,10.8926993711
770,2012-11-09,1.018331,10.815867218
771,2012-11-10,1.029158,10.863260443
772,2012-11-11,1.021878,10.8418406388
773,2012-11-12,1.066604,11.0313424553
774,2012-11-13,1.055293,10.9980027791
775,2012-11-14,1.043541,10.9589524185
776,2012-11-15,1.095377,11.1751098586
777,2012-11-16,1.222519,11.7050448299
778,2012-11-17,1.229992,11.7500423992
779,2012-11-18,1.204647,11.6656310321
780,2012-11-19,1.222246,11.7505293507
781,2012-11-20,1.20635,11.6991703168
782,2012-11-21,1.210405,11.7291351759
783,2012-11-22,1.346918,12.2919979465
784,2012-11-23,1.337797,12.2802876195
785,2012-11-24,1.367004,12.4132043998
786,2012-11-25,1.390244,12.5296894898
787,2012-11-26,1.297994,12.1846262399
788,2012-11-27,1.288227,12.1592753846
789,2012-11-28,1.326839,12.331659827
790,2012-11-29,1.363883,12.4976616534
791,2012-11-30,1.379899,12.5861389275
792,2012-12-01,1.377407,12.5923868703
793,2012-12-02,1.350455,12.4979447566
794,2012-12-03,1.384801,12.6569578369
795,2012-12-04,1.544692,13.3695895815
796,2012-12-05,1.52063,13.3127502221
797,2012-12-06,1.554181,13.4779245403
798,2012-12-07,1.544248,13.4772824494
799,2012-12-08,1.544391,13.4999844091
800,2012-12-09,1.500221,13.3465108907
801,2012-12-10,1.529593,13.4922565809
802,2012-12-11,1.552585,13.6154156663
803,2012-12-12,1.556816,13.6682136426
804,2012-12-13,1.567316,13.7552515207
805,2012-12-14,1.523787,13.6009222528
806,2012-12-15,1.502641,13.5309482887
807,2012-12-16,1.450303,13.3328610766
808,2012-12-17,1.444157,13.3200719515
809,2012-12-18,1.427935,13.2720338691
810,2012-12-19,1.485612,13.53854318
811,2012-12-20,1.487092,13.5700270263
812,2012-12-21,1.448064,13.4289680023
813,2012-12-22,1.444398,13.4272139129
814,2012-12-23,1.415266,13.3181057569
815,2012-12-24,1.438067,13.4266626715
816,2012-12-25,1.420367,13.3655670047
817,2012-12-26,1.437945,13.4546990175
818,2012-12-27,1.421395,13.3993031812
819,2012-12-28,1.430391,13.4555072215
820,2012-12-29,1.408334,13.3740038603
821,2012-12-30,1.421438,13.4450137989
822,2012-12-31,1.437155,13.5455524436
823,2013-01-01,1.383692,13.331371422
824,2013-01-02,1.369319,13.280606813
825,2013-01-03,1.390127,13.3840811485
826,2013-01-04,1.401344,13.4517211496
827,2013-01-05,1.399683,13.4594067668
828,2013-01-06,1.406882,13.5044965079
829,2013-01-07,1.41505,13.5560616578
830,2013-01-08,1.460345,13.7803506312
831,2013-01-09,1.465197,13.8209552566
832,2013-01-10,1.527239,14.1231728556
833,2013-01-11,1.544612,14.2276211227
834,2013-01-12,1.536631,14.214285656
835,2013-01-13,1.518817,14.1607882671
836,2013-01-14,1.549494,14.3179703203
837,2013-01-15,1.541844,14.3136377516
838,2013-01-16,1.624103,14.7078140479
839,2013-01-17,1.812216,15.5985997396
840,2013-01-18,1.826956,15.7157911239
841,2013-01-19,1.789559,15.5881263998
842,2013-01-20,1.811715,15.7195921373
843,2013-01-21,2.033625,16.7810195207
844,2013-01-22,2.123291,17.3001788387
845,2013-01-23,2.157029,17.5363954229
846,2013-01-24,2.000634,16.9010860722
847,2013-01-25,2.099,17.4072020292
848,2013-01-26,2.116473,17.5536291761
849,2013-01-27,2.162837,17.8646280148
850,2013-01-28,2.345127,18.7942648743
851,2013-01-29,2.463277,19.5147141861
852,2013-01-30,2.480241,19.7374466864
853,2013-01-31,2.609922,20.5116430307
854,2013-02-01,2.545745,20.4430919562
855,2013-02-02,2.355598,19.6359017054
856,2013-02-03,2.536016,20.5789396832
857,2013-02-04,2.485122,20.4404879614
858,2013-02-05,2.508557,20.6593447276
859,2013-02-06,2.599283,21.2085655319
860,2013-02-07,2.760314,22.1177651789
861,2013-02-08,2.861531,22.7873650499
862,2013-02-09,3.021074,23.7338601537
863,2013-02-10,3.024252,23.9002893571
864,2013-02-11,3.108813,24.4972726949
865,2013-02-12,3.164975,24.9797364074
866,2013-02-13,3.054958,24.6416509348
867,2013-02-14,3.522774,27.2823898203
868,2013-02-15,3.438999,27.1712692291
869,2013-02-16,3.42342,27.346163562
870,2013-02-17,3.298182,26.9272513764
871,2013-02-18,3.257352,26.9288676371
872,2013-02-19,3.669385,29.4136243808
873,2013-02-20,3.685869,29.8198072276
874,2013-02-21,3.633087,29.8180689158
875,2013-02-22,3.694299,30.4726565324
876,2013-02-23,3.52458,29.8064545459
877,2013-02-24,3.481357,29.8828484924
878,2013-02-25,3.49249,30.352033095
879,2013-02-26,3.580306,31.1555373507
880,2013-02-27,3.550771,31.240261083
881,2013-02-28,3.831875,33.3752939366
882,2013-03-01,3.969258,34.6062570341
883,2013-03-02,3.833282,34.143515924
884,2013-03-03,3.830702,34.4517404845
885,2013-03-04,4.076757,36.3762652507
886,2013-03-05,4.65177,40.6729539903
887,2013-03-06,4.902787,43.2849961852
888,2013-03-07,4.574694,41.9474407158
889,2013-03-08,4.772261,43.902928915
890,2013-03-09,5.091017,46.8885866123
891,2013-03-10,4.857912,46.066038459
892,2013-03-11,5.058562,48.2750745772
893,2013-03-12,4.40879,44.4135452582
894,2013-03-13,4.673075,47.0161908516
895,2013-03-14,4.563468,46.9255625535
896,2013-03-15,4.468305,46.9025172478
897,2013-03-16,4.420549,47.1570156996
898,2013-03-17,4.365273,47.3334997838
899,2013-03-18,4.783037,51.3654363913
900,2013-03-19,5.633355,59.4986011114
901,2013-03-20,5.949859,63.6874854982
902,2013-03-21,6.537452,70.9175250053
903,2013-03-22,6.174183,69.8460845418
904,2013-03-23,5.395053,64.3831163705
905,2013-03-24,6.018835,71.6904242065
906,2013-03-25,6.068152,74.3140892496
907,2013-03-26,6.295917,78.614197432
908,2013-03-27,7.030683,88.8520799138
909,2013-03-28,6.618945,87.6731739608
910,2013-03-29,6.609344,90.2956993583
911,2013-03-30,6.513752,92.1899599883
912,2013-03-31,6.440595,93.8992384231
913,2013-04-01,6.944527,103.5803469112
914,2013-04-02,7.634235,116.6799442412
915,2013-04-03,8.221269,131.3848093782
916,2013-04-04,7.89708,133.0071204757
917,2013-04-05,8.052961,142.626065488
918,2013-04-06,7.682653,143.0818229649
919,2013-04-07,8.490206,162.8522145769
920,2013-04-08,9.2452,186.351161848
921,2013-04-09,10.652254,230.6829966952
922,2013-04-10,6.438459,161.192889661
923,2013-04-11,2.335913,82.901585038
924,2013-04-12,3.832584,111.476373194
925,2013-04-13,3.07757,97.6090718703
926,2013-04-14,2.612314,88.8614913998
927,2013-04-15,2.208283,80.874693166
928,2013-04-16,1.577509,68.2831387271
929,2013-04-17,2.790333,92.8640369135
930,2013-04-18,3.5191,108.6283450923
931,2013-04-19,3.953881,119.012283239
932,2013-04-20,4.312161,128.208288893
933,2013-04-21,3.766096,118.4832437563
934,2013-04-22,4.062678,126.3142717598
935,2013-04-23,4.685252,142.1272180532
936,2013-04-24,5.049612,154.1332778045
937,2013-04-25,4.343734,141.0086592785
938,2013-04-26,4.098286,137.2096004196
939,2013-04-27,3.639031,128.2266696052
940,2013-04-28,3.855827,134.6235695617
941,2013-04-29,4.160491,143.8103781926
942,2013-04-30,3.895462,139.1296475453
943,2013-05-01,2.916133,116.1138010403
944,2013-05-02,2.502294,106.3409846973
945,2013-05-03,2.082738,96.3168402741
946,2013-05-04,2.721769,112.4976363691
947,2013-05-05,2.853319,116.488715827
948,2013-05-06,2.654454,112.1185961952
949,2013-05-07,2.612402,111.6092128735
950,2013-05-08,2.652508,113.1360618548
951,2013-05-09,2.586566,111.9745327107
952,2013-05-10,2.79046,117.6910368837
953,2013-05-11,2.677625,115.4997776628
954,2013-05-12,2.632506,114.8856755596
955,2013-05-13,2.70552,117.4044566461
956,2013-05-14,2.330701,107.8655665693
957,2013-05-15,2.355459,108.9868524255
958,2013-05-16,2.48526,112.9178740503
959,2013-05-17,2.626678,117.284616014
960,2013-05-18,2.631369,118.1698766803
961,2013-05-19,2.570604,117.033880187
962,2013-05-20,2.579512,117.8186364699
963,2013-05-21,2.54062,117.2520409117
964,2013-05-22,2.583024,118.9781735827
965,2013-05-23,2.729474,123.7261560491
966,2013-05-24,2.886988,128.9710806546
967,2013-05-25,2.84024,128.8449152542
968,2013-05-26,2.862803,130.1586011105
969,2013-05-27,2.708733,126.392905903
970,2013-05-28,2.670431,125.9045952659
971,2013-05-29,2.769237,129.5648123904
972,2013-05-30,2.642518,126.5130683811
973,2013-05-31,2.663722,127.8164888954
974,2013-06-01,2.675503,128.7911510812
975,2013-06-02,2.450602,122.6267089421
976,2013-06-03,2.444286,122.9491879018
977,2013-06-04,2.336828,120.1899687317
978,2013-06-05,2.342037,120.8699238457
979,2013-06-06,2.261151,119.0539756698
980,2013-06-07,1.963672,110.1977314436
981,2013-06-08,1.923219,109.1785453413
982,2013-06-09,1.617122,99.9036034483
983,2013-06-10,1.756833,104.3575666277
984,2013-06-11,1.849039,107.5075204559
985,2013-06-12,1.80676,106.3781163063
986,2013-06-13,1.641901,101.3238977206
987,2013-06-14,1.570821,99.2132443016
988,2013-06-15,1.587379,99.875037405
989,2013-06-16,1.556345,99.0383512566
990,2013-06-17,1.586844,100.1263050847
991,2013-06-18,1.713244,104.2891763822
992,2013-06-19,1.711273,104.417150789
993,2013-06-20,1.70303,104.3234997078
994,2013-06-21,1.608006,101.4168573933
995,2013-06-22,1.560461,100.0395084746
996,2013-06-23,1.56511,100.3147445938
997,2013-06-24,1.52113,99.0456832262
998,2013-06-25,1.480139,97.83278872
999,2013-06-26,1.501184,98.6517007598
1000,2013-06-27,1.441579,96.8039495991
1001,2013-06-28,1.214632,89.4245067212
1002,2013-06-29,1.192867,88.7972910579
1003,2013-06-30,1.213096,89.4809076563
1004,2013-07-01,1.008376,82.8675701344
1005,2013-07-02,1.156687,87.8164666861
1006,2013-07-03,0.849928,77.6913308007
1007,2013-07-04,0.895579,79.1348708358
1008,2013-07-05,0.550155,67.4476238527
1009,2013-07-06,0.526659,66.3416808884
1010,2013-07-07,0.70283,72.1095223729
1011,2013-07-08,0.759873,73.9885537697
1012,2013-07-09,0.788001,74.8919108708
1013,2013-07-10,1.08786,85.013679135
1014,2013-07-11,1.160383,87.4975493863
1015,2013-07-12,1.231677,90.0466987142
1016,2013-07-13,1.271815,91.592597896
1017,2013-07-14,1.217704,89.8922692759
1018,2013-07-15,1.332087,93.7961525424
1019,2013-07-16,1.269809,91.7810356517
1020,2013-07-17,1.246408,91.0313512566
1021,2013-07-18,1.065626,84.9617291175
1022,2013-07-19,1.104342,86.2387945996
1023,2013-07-20,1.064176,84.9108591467
1024,2013-07-21,1.085819,85.6643502618
1025,2013-07-22,1.084611,85.6490286382
1026,2013-07-23,1.122603,86.977056692
1027,2013-07-24,1.155436,88.1517305669
1028,2013-07-25,1.212688,90.1660922268
1029,2013-07-26,1.204639,89.9839859731
1030,2013-07-27,1.148161,88.1652758621
1031,2013-07-28,1.281432,92.7458421975
1032,2013-07-29,1.295927,93.2986972531
1033,2013-07-30,1.39096,96.659552893
1034,2013-07-31,1.42511,98.0244199299
1035,2013-08-01,1.37827,96.5680178258
1036,2013-08-02,1.356568,96.0745306838
1037,2013-08-03,1.327253,95.5067095266
1038,2013-08-04,1.349174,96.3654821742
1039,2013-08-05,1.378051,97.5271338399
1040,2013-08-06,1.37922,97.6712066043
1041,2013-08-07,1.357766,97.0542068966
1042,2013-08-08,1.273353,94.2572717709
1043,2013-08-09,1.21905,92.4727767387
1044,2013-08-10,1.240706,93.293552893
1045,2013-08-11,1.266755,94.2713123904
1046,2013-08-12,1.298396,95.4464707773
1047,2013-08-13,1.355775,97.7590750847
1048,2013-08-14,1.390979,99.1212875511
1049,2013-08-15,1.356293,98.1063331385
1050,2013-08-16,1.358004,98.2909602572
1051,2013-08-17,1.392458,99.6305043834
1052,2013-08-18,1.376142,99.1780397428
1053,2013-08-19,1.474592,102.7840122735
1054,2013-08-20,1.518277,104.5002109877
1055,2013-08-21,1.691154,110.8016037405
1056,2013-08-22,1.648405,109.5232168323
1057,2013-08-23,1.589654,107.6975715956
1058,2013-08-24,1.618604,108.8826750438
1059,2013-08-25,1.731622,113.0825634132
1060,2013-08-26,1.697354,112.1181148451
1061,2013-08-27,1.847759,117.7597907656
1062,2013-08-28,1.853725,118.3174143776
1063,2013-08-29,1.858135,118.8356382233
1064,2013-08-30,2.016047,124.8853796026
1065,2013-08-31,2.100438,128.3779789597
1066,2013-09-01,2.146879,130.5363720047
1067,2013-09-02,2.107033,129.5653717124
1068,2013-09-03,2.07941,129.1828036236
1069,2013-09-04,1.888785,122.5292387493
1070,2013-09-05,1.876979,122.370085038
1071,2013-09-06,1.747258,117.8611464056
1072,2013-09-07,1.794295,119.8149894798
1073,2013-09-08,1.740708,118.0573863238
1074,2013-09-09,1.818555,121.2592726476
1075,2013-09-10,1.836963,122.2155301894
1076,2013-09-11,1.95896,127.0882270602
1077,2013-09-12,1.936766,126.7807235535
1078,2013-09-13,1.945753,127.4077451783
1079,2013-09-14,1.852437,124.3484774985
1080,2013-09-15,1.865296,125.0764178843
1081,2013-09-16,1.886788,126.2046659848
1082,2013-09-17,1.898127,126.8972501461
1083,2013-09-18,1.88974,126.9038194039
1084,2013-09-19,1.803122,124.1809573349
1085,2013-09-20,1.764211,122.9216358854
1086,2013-09-21,1.774161,123.5082568673
1087,2013-09-22,1.756627,123.1249351257
1088,2013-09-23,1.744521,122.8656990064
1089,2013-09-24,1.761989,123.7973576856
1090,2013-09-25,1.750694,123.614078609
1091,2013-09-26,1.772378,124.6856744594
1092,2013-09-27,1.81583,126.6053477499
1093,2013-09-28,1.814767,126.7965517241
1094,2013-09-29,1.816417,127.1086277031
1095,2013-09-30,1.782827,126.0902618352
1096,2013-10-01,1.813868,127.5754243133
1097,2013-10-02,1.212864,104.1050929281
1098,2013-10-03,1.553895,117.5754950321
1099,2013-10-04,1.660584,121.9303477499
1100,2013-10-05,1.641795,121.3934026885
1101,2013-10-06,1.664081,122.4752612507
1102,2013-10-07,1.684271,123.9068725891
1103,2013-10-08,1.700335,124.7665289305
1104,2013-10-09,1.723069,125.9335203127
1105,2013-10-10,1.736818,126.7046504968
1106,2013-10-11,1.744401,127.2552992402
1107,2013-10-12,1.752901,127.8512630041
1108,2013-10-13,1.861034,132.4156586791
1109,2013-10-14,1.924778,135.3391949153
1110,2013-10-15,2.066312,141.493908533
1111,2013-10-16,1.97204,138.327921917
1112,2013-10-17,2.094418,143.7471338399
1113,2013-10-18,2.304823,152.77557218
1114,2013-10-19,2.603836,165.7727171245
1115,2013-10-20,2.602658,166.5001510812
1116,2013-10-21,2.885844,179.9106285798
1117,2013-10-22,3.092932,190.4027814144
1118,2013-10-23,3.379744,204.6003509643
1119,2013-10-24,3.099405,194.4100437651
1120,2013-10-25,2.818183,185.643787626
1121,2013-10-26,2.662016,179.8082180012
1122,2013-10-27,2.987139,194.5461332554
1123,2013-10-28,3.002773,196.2746873174
1124,2013-10-29,3.151092,204.4281741672
1125,2013-10-30,2.973336,197.900599421
1126,2013-10-31,3.069439,203.2836499123
1127,2013-11-01,3.034766,203.0371098494
1128,2013-11-02,3.050401,204.7928813559
1129,2013-11-03,3.145943,210.2753826117
1130,2013-11-04,3.495382,228.7910388662
1131,2013-11-05,3.760377,243.6416689071
1132,2013-11-06,4.127009,263.2095839871
1133,2013-11-07,4.594187,290.1242261835
1134,2013-11-08,5.386415,333.750656512
1135,2013-11-09,5.20326,331.0511484512
1136,2013-11-10,5.024873,327.5586534997
1137,2013-11-11,5.217813,342.6976928697
1138,2013-11-12,5.326257,354.6454883109
1139,2013-11-13,5.940838,394.5044952244
1140,2013-11-14,6.173669,416.7063033027
1141,2013-11-15,5.849973,408.3987973349
1142,2013-11-16,6.186652,435.7984427674
1143,2013-11-17,6.85045,485.3365768556
1144,2013-11-18,9.304805,657.7785038749
1145,2013-11-19,7.13228,546.8783973115
1146,2013-11-20,7.582496,595.3390996493
1147,2013-11-21,9.062732,720.7644252601
1148,2013-11-22,9.573618,802.9169337183
1149,2013-11-23,9.415714,834.2953399891
1150,2013-11-24,8.615074,807.1666954997
1151,2013-11-25,8.301374,816.243386616
1152,2013-11-26,8.864601,916.0971601403
1153,2013-11-27,8.8775,962.9105609117
1154,2013-11-28,8.82829,1007.387163647
1155,2013-11-29,9.477603,1128.7254880187
1156,2013-11-30,8.879387,1119.2967147867
1157,2013-12-01,7.091253,964.4857936879
1158,2013-12-02,7.504468,1040.8082177089
1159,2013-12-03,7.329663,1053.6210274483
1160,2013-12-04,7.704062,1134.9322308884
1161,2013-12-05,6.557029,1027.411772827
1162,2013-12-06,4.781776,824.5817103378
1163,2013-12-07,3.737122,703.7483760257
1164,2013-12-08,4.315544,783.5733483343
1165,2013-12-09,5.113525,896.079289889
1166,2013-12-10,5.613536,977.165367329
1167,2013-12-11,4.729703,875.4640342724
1168,2013-12-12,4.63558,873.3248059877
1169,2013-12-13,4.593328,879.156135301
1170,2013-12-14,4.345964,852.856120526
1171,2013-12-15,4.359369,864.0616578609
1172,2013-12-16,3.001453,677.8941068013
1173,2013-12-17,3.012908,682.626772706
1174,2013-12-18,1.904106,526.1209763267
1175,2013-12-19,3.002576,685.5251289597
1176,2013-12-20,2.39289,600.2169542607
1177,2013-12-21,2.329109,597.0335025482
1178,2013-12-22,2.468417,615.0130352718
1179,2013-12-23,2.742781,657.9266341555
1180,2013-12-24,2.642415,650.6647451783
1181,2013-12-25,2.804146,678.2901580947
1182,2013-12-26,3.254353,749.9965949562
1183,2013-12-27,3.03796,722.5705674927
1184,2013-12-28,2.970542,715.8523630789
1185,2013-12-29,3.022126,727.2712156634
1186,2013-12-30,3.054779,735.7419970777
1187,2013-12-31,2.992094,729.5575829106
1188,2014-01-01,3.117427,752.4045499446
1189,2014-01-02,3.29323,784.9549213144
1190,2014-01-03,3.397674,807.2229390298
1191,2014-01-04,3.473884,828.6020626184
1192,2014-01-05,3.88199,902.487380263
1193,2014-01-06,3.904409,914.4599608416
1194,2014-01-07,3.192338,803.3517961987
1195,2014-01-08,3.257168,820.6900095032
1196,2014-01-09,3.29072,831.3347504874
1197,2014-01-10,3.391407,853.2988548446
1198,2014-01-11,3.56112,889.5558371193
1199,2014-01-12,3.266969,845.1913322209
1200,2014-01-13,3.110124,822.8770121975
1201,2014-01-14,3.038587,815.2936027119
1202,2014-01-15,3.154566,841.0898573641
1203,2014-01-16,2.983936,815.8548002981
1204,2014-01-17,2.833225,792.8295064757
1205,2014-01-18,2.909334,809.7835283564
1206,2014-01-19,3.046153,838.4284747341
1207,2014-01-20,2.969606,828.8852165926
1208,2014-01-21,2.920271,823.8179637639
1209,2014-01-22,2.870939,818.9763863238
1210,2014-01-23,2.808489,810.9224251958
1211,2014-01-24,2.627965,781.0425139509
