d,price_usd,terminal_price
2020-09-17,10936.2927505552,32540.81
2020-09-18,10920.1128439509,32565.44
2020-09-19,11073.7795478083,32589.24
2020-09-20,10921.2180998247,32607.8
2020-09-21,10455.3799623027,32618.17
2020-09-22,10519.8391641146,32638.57
2020-09-23,10233.2995687317,32647.77
2020-09-24,10739.0427094097,32681.92
2020-09-25,10683.6305806546,32704.6
2020-09-26,10742.0304202221,32714.25
2020-09-27,10758.8242899474,32723.75
2020-09-28,10727.3750541204,32730.82
2020-09-29,10841.1427444769,32781.9
2020-09-30,10772.351766803,32810.58
2020-10-01,10606.6173325541,32819.28
2020-10-02,10570.1056777908,32838.0
2020-10-03,10555.7054339567,32836.93
2020-10-04,10665.618622443,32839.24
2020-10-05,10772.6355995909,32846.6
2020-10-06,10596.3735493863,32855.11
2020-10-07,10667.1943941555,32882.3
2020-10-08,10902.5293637054,32900.23
2020-10-09,11074.1036797779,32921.59
2020-10-10,11302.8542864407,32924.7
2020-10-11,11378.2625284629,32934.79
2020-10-12,11548.401556692,32960.19
2020-10-13,11434.9687849211,32965.56
2020-10-14,11417.10811391,32995.69
2020-10-15,11502.5812390415,33017.4
2020-10-16,11338.9871765634,33023.59
2020-10-17,11362.8022174167,33022.05
2020-10-18,11489.6225650497,33022.85
2020-10-19,11745.8119675628,33114.64
2020-10-20,11929.4572507306,33136.93
2020-10-21,12848.4906177674,33167.74
2020-10-22,12997.4993417884,33281.78
2020-10-23,12953.4296969608,33477.13
2020-10-24,13113.8669231444,33518.24
2020-10-25,13041.6410374635,33535.69
2020-10-26,13080.6561698422,33548.45
2020-10-27,13675.5239275278,33593.32
2020-10-28,13290.3288497954,33638.51
2020-10-29,13475.2173007013,33684.64
2020-10-30,13603.2960908825,33704.94
2020-10-31,13807.2336110462,33726.63
2020-11-01,13736.89941128,33758.37
2020-11-02,13595.5647603741,33835.53
2020-11-03,13996.9153985973,34490.95
2020-11-04,14129.1481954997,34532.39
2020-11-05,15606.466833723,34655.46
2020-11-06,15618.9724713618,34729.51
2020-11-07,14866.3563045003,34770.28
2020-11-08,15500.0007071888,34830.18
2020-11-09,15319.8199725307,34880.6
2020-11-10,15319.2756762127,34915.11
2020-11-11,15731.2411057861,34969.05
2020-11-12,16289.8148977206,35044.68
2020-11-13,16330.062767972,35113.08
2020-11-14,16102.0100169492,35152.93
2020-11-15,15986.7549905903,35173.71
2020-11-16,16743.0539398013,35219.67
2020-11-17,17682.1691870251,35312.79
2020-11-18,17804.6900239626,35444.67
2020-11-19,17818.6686621859,35507.55
2020-11-20,18663.7818531268,35662.48
2020-11-21,18706.5893354179,35753.18
2020-11-22,18482.6926317358,35793.88
2020-11-23,18373.2577597896,35843.64
2020-11-24,19150.2510485096,35972.87
2020-11-25,18748.3937130333,36036.6
2020-11-26,17113.7168714202,36227.1
2020-11-27,17101.6030180596,36326.13
2020-11-28,17745.3773124489,36346.27
2020-11-29,18190.8668804208,36381.55
2020-11-30,19664.4076066628,36511.52
2020-12-01,18820.6077895967,36627.61
2020-12-02,19214.8722290473,36717.47
2020-12-03,19470.3112080655,36816.59
2020-12-04,18732.9670909994,36892.04
2020-12-05,19114.6331309176,36917.45
2020-12-06,19356.3136767972,36949.0
2020-12-07,19182.1768328463,37022.62
2020-12-08,18340.9781376973,37092.57
2020-12-09,18574.6967352426,37155.73
2020-12-10,18294.8469514904,37230.99
2020-12-11,18061.760025716,37387.44
2020-12-12,18813.2837685564,37483.94
2020-12-13,19156.0825055523,37656.22
2020-12-14,19286.7512992402,37719.1
2020-12-15,19432.5884640561,37791.91
2020-12-16,21370.7203186441,37936.55
2020-12-17,22789.2674160725,38102.8
2020-12-18,23048.7645610754,38301.4
2020-12-19,23856.7735192285,38391.41
2020-12-20,23528.5506135593,38535.61
2020-12-21,22937.4183435418,38631.31
2020-12-22,23756.8887685564,38907.73
2020-12-23,23307.2709018118,39083.79
2020-12-24,23707.6330440678,39189.07
2020-12-25,24669.1643220339,39224.83
2020-12-26,26478.0681052016,39321.22
2020-12-27,26430.8565971946,39483.58
2020-12-28,27039.3490199883,39928.0
2020-12-29,27231.2034552893,40102.29
2020-12-30,28844.6136781999,40212.91
2020-12-31,29022.6714126242,40353.06
2021-01-01,29380.6937327878,40534.83
2021-01-02,32022.6810578609,41021.76
2021-01-03,33277.8353050848,41337.77
2021-01-04,31802.1467136178,41805.61
2021-01-05,34013.1741724138,41998.08
2021-01-06,36643.2777223846,42239.16
2021-01-07,39215.6511490356,42650.66
2021-01-08,40775.4045634132,43003.69
2021-01-09,40370.6823495032,43303.16
2021-01-10,38329.3401665693,43517.86
2021-01-11,35269.5137177089,43752.33
2021-01-12,33712.4685452952,43884.62
2021-01-13,37296.5475277615,44029.83
2021-01-14,39045.518340152,44183.37
2021-01-15,36710.3174248977,44357.16
2021-01-16,36177.2610970193,44447.36
2021-01-17,36069.939466803,44528.63
2021-01-18,36594.2964018118,44652.11
2021-01-19,36250.1461893629,44772.1
2021-01-20,35515.480012858,44858.69
2021-01-21,31022.9510280538,44932.78
2021-01-22,32986.4357568673,45022.15
2021-01-23,32036.2822723553,45062.82
2021-01-24,32216.1042904734,45097.82
2021-01-25,32419.7059462303,45174.28
2021-01-26,32640.6391426067,45229.63
2021-01-27,30358.9347235535,45534.81
2021-01-28,33511.287595149,45644.07
2021-01-29,34166.1494259497,45801.2
2021-01-30,34349.9170952659,45882.83
2021-01-31,33157.8325745178,46042.06
2021-02-01,33570.2718468732,46097.06
2021-02-02,35596.1489094097,46164.76
2021-02-03,37578.3732068966,46261.45
2021-02-04,37129.2029376972,46404.75
2021-02-05,38045.4136084161,46597.64
2021-02-06,39341.727081239,46691.02
2021-02-07,39003.0121817651,46954.38
2021-02-08,46121.9340724722,47172.25
2021-02-09,46548.1619912332,47489.29
2021-02-10,45078.128350263,47677.1
2021-02-11,47892.8409181765,47839.66
2021-02-12,47525.2091431911,48022.16
2021-02-13,47208.6250270602,48104.01
2021-02-14,48829.8275096435,48226.48
2021-02-15,48110.2417334892,48396.26
2021-02-16,49140.3826578024,48590.55
2021-02-17,52224.9391139684,48806.66
2021-02-18,51650.0699485681,49083.0
2021-02-19,55820.5044038574,49422.9
2021-02-20,55861.8205670953,49725.27
2021-02-21,57500.7161102864,49931.77
2021-02-22,53952.1533386324,50137.77
2021-02-23,48560.4890350672,50569.5
2021-02-24,49567.3456890707,50979.08
2021-02-25,47568.131170076,51195.03
2021-02-26,46231.7675784921,51435.29
2021-02-27,45834.5133611923,51548.09
2021-02-28,45359.4641642314,51669.83
2021-03-01,49634.4471092928,51766.36
2021-03-02,48304.7054879018,51989.76
2021-03-03,50690.4671835184,52081.5
2021-03-04,48472.7954751607,52199.58
2021-03-05,48800.8173594389,52405.92
2021-03-06,48970.5244868498,52481.63
2021-03-07,51086.4681794272,52532.27
2021-03-08,52088.475131502,52835.22
2021-03-09,54739.1352542373,52961.4
2021-03-10,56116.040912332,53095.92
2021-03-11,57847.2549357101,53679.44
2021-03-12,57334.641534775,53932.78
2021-03-13,61288.7941276447,54087.71
2021-03-14,59905.6184704851,54379.04
2021-03-15,56121.121924021,54526.13
2021-03-16,56500.4460257159,54769.24
2021-03-17,58683.0659824664,54975.05
2021-03-18,57731.4798410871,55067.7
2021-03-19,58168.1219222677,55155.3
2021-03-20,58247.8847066043,55346.63
2021-03-21,57447.9330198714,55441.09
2021-03-22,54453.1373508475,55627.59
2021-03-23,54563.6119458211,55922.51
2021-03-24,52595.4113237873,56057.84
2021-03-25,51547.1248953828,56380.5
2021-03-26,54817.8571122151,56533.83
2021-03-27,56019.8373055523,56706.31
2021-03-28,55713.0381396844,56807.36
2021-03-29,57571.2333477498,56900.33
2021-03-30,58684.5483921683,57058.81
2021-03-31,58792.1948275862,57275.82
2021-04-01,58818.9770985973,57697.45
2021-04-02,59031.5340192285,58018.45
2021-04-03,57282.3896247808,58072.39
2021-04-04,58202.199391993,58142.76
2021-04-05,58755.8525295149,58254.35
2021-04-06,58084.0664231444,58831.19
2021-04-07,56266.8346762127,58946.22
2021-04-08,57963.3445994155,59079.4
2021-04-09,58051.7625563998,59226.31
2021-04-10,59651.5589877265,59378.96
2021-04-11,59932.9306469901,59611.21
2021-04-12,59905.9363744594,59892.85
2021-04-13,63445.638314436,60130.61
2021-04-14,62869.4955873758,60691.35
2021-04-15,63231.162987142,61102.0
2021-04-16,61571.1100905903,61202.4
2021-04-17,60280.8761758036,61342.31
2021-04-18,56389.5579812975,61823.14
2021-04-19,55798.1370771479,61884.75
2021-04-20,56474.3737586207,62084.66
2021-04-21,54025.7995745178,62181.53
2021-04-22,51882.0598106371,62343.25
2021-04-23,50954.9100607832,62563.93
2021-04-24,50279.9484464056,62839.11
2021-04-25,48946.9407428404,63001.03
2021-04-26,53943.3499783752,63170.07
2021-04-27,55027.0309848042,63523.06
2021-04-28,54787.3787071888,63663.39
2021-04-29,53567.0811938048,63870.09
2021-04-30,57741.44441654,64165.88
2021-05-01,57863.5903927528,64241.39
2021-05-02,56572.5968410286,64328.47
2021-05-03,57243.0416054939,64493.82
2021-05-04,53724.10892519,64648.79
2021-05-05,57342.0256616014,64782.09
2021-05-06,56527.3529789597,64918.47
2021-05-07,57341.0684549386,65278.65
2021-05-08,58736.1258950906,65371.34
2021-05-09,58288.4256303916,65510.8
2021-05-10,55902.9277399182,65652.47
2021-05-11,56612.1026487434,65780.52
2021-05-12,50972.355081239,66018.79
2021-05-13,49368.6144739918,66273.23
2021-05-14,49997.3959011105,66395.99
2021-05-15,47047.9633331385,66474.68
2021-05-16,46022.5037090006,66572.59
2021-05-17,43492.3954833431,66669.2
2021-05-18,42789.8093921683,66801.72
2021-05-19,37642.5200017534,67082.01
2021-05-20,40799.4021475745,67267.1
2021-05-21,37174.3311014027,67387.28
2021-05-22,37643.4197983635,67427.4
2021-05-23,34774.207221917,67537.81
2021-05-24,38630.4091186441,67806.15
2021-05-25,38269.7710747516,67890.5
2021-05-26,39194.8588980129,67978.19
2021-05-27,38510.8570417884,68007.28
2021-05-28,35596.7179510228,68037.97
2021-05-29,34681.8183670368,68047.65
2021-05-30,35652.1687703098,68232.31
2021-05-31,37312.9748970193,68249.23
2021-06-01,36661.3781184687,68472.56
2021-06-02,37639.4556732905,68534.71
2021-06-03,39160.1504132086,68693.06
2021-06-04,36884.3735551724,68721.89
2021-06-05,35409.5672366452,68733.21
2021-06-06,35720.6043546464,68758.54
2021-06-07,33724.9077517826,68812.45
2021-06-08,33475.0489234366,68895.81
2021-06-09,37372.9888953828,68954.1
2021-06-10,36826.0022185856,69034.54
2021-06-11,37185.3931268264,69140.66
2021-06-12,35669.1712817066,69143.8
2021-06-13,38925.4194289889,69169.97
2021-06-14,40455.5959833431,69220.08
2021-06-15,40254.6514679135,69279.9
2021-06-16,38265.5437726476,69310.86
2021-06-17,38018.6432346581,69340.75
2021-06-18,37280.37,69365.55
2021-06-19,35555.9763966686,69368.89
2021-06-20,34820.11,69380.86
2021-06-21,32584.96,69425.9
2021-06-22,32908.33,69471.61
2021-06-23,33610.4968129749,69569.16
2021-06-24,34897.22,69637.46
2021-06-25,32262.76,69786.15
2021-06-26,31336.27,69791.13
2021-06-27,32642.96,69811.32
2021-06-28,34376.188538983,69837.68
2021-06-29,36148.79,69855.16
2021-06-30,34590.84,69876.68
2021-07-01,33418.21,69911.96
2021-07-02,33782.9459464641,69982.64
2021-07-03,34720.1,69985.98
2021-07-04,35355.6078883694,70002.18
2021-07-05,33911.7538404442,70027.08
2021-07-06,33946.37,70044.49
2021-07-07,34690.12,70084.17
2021-07-08,32819.6595312098,70104.57
2021-07-09,33914.8810742256,70141.15
2021-07-10,33335.86,70140.73
2021-07-11,33846.4,70149.34
2021-07-12,32834.9,70244.16
2021-07-13,32641.9759610169,70258.74
2021-07-14,32813.26,70283.94
2021-07-15,31750.98,70320.25
2021-07-16,31455.7175818819,70347.25
2021-07-17,31547.9511990064,70978.58
2021-07-18,31645.72,70985.64
2021-07-19,30805.05,71012.26
2021-07-20,29877.38,71066.35
2021-07-21,31843.81,71094.35
2021-07-22,32306.9614285798,71124.89
2021-07-23,33439.5957028638,71158.2
2021-07-24,34166.914654588,71156.45
2021-07-25,35119.9374360023,71164.19
2021-07-26,37444.7825102279,71364.7
2021-07-27,38055.11,71575.58
2021-07-28,40003.52,71913.57
2021-07-29,39722.32,73427.4
2021-07-30,40860.23,73464.7
2021-07-31,41793.3137481005,73484.49
2021-08-01,41310.19,73491.4
2021-08-02,39304.1862835769,73515.62
2021-08-03,38288.8253975453,73532.19
2021-08-04,39706.49,73548.07
2021-08-05,40908.48,73565.04
2021-08-06,42690.36,73632.14
2021-08-07,43945.42,73656.83
2021-08-08,43855.21,73704.98
2021-08-09,46265.6424564582,73753.37
2021-08-10,45488.7912624196,73779.74
2021-08-11,45676.3263611923,73831.61
2021-08-12,44440.18,73862.54
2021-08-13,47717.4853559322,73901.32
2021-08-14,46665.44,74055.21
2021-08-15,46749.52,74064.01
2021-08-16,46064.94,74099.39
2021-08-17,45017.36,74140.02
2021-08-18,44592.92,74222.21
2021-08-19,46567.94,74266.0
2021-08-20,48652.94,74306.14
2021-08-21,49070.2409701929,74366.07
2021-08-22,48424.68,74402.16
2021-08-23,49509.06,74519.49
2021-08-24,48364.25,74548.93
2021-08-25,48747.71,74912.43
2021-08-26,47047.56,75044.87
2021-08-27,48942.27,75074.78
2021-08-28,48746.55,75103.43
2021-08-29,48896.51,75121.88
2021-08-30,48653.6,75186.83
2021-08-31,46995.72,75263.9
2021-09-01,48269.06,75328.22
2021-09-02,49555.55,75379.9
2021-09-03,49860.5341635301,75436.13
2021-09-04,49919.577563647,75465.23
2021-09-05,51652.0,75485.96
2021-09-06,52640.5883740503,75537.87
2021-09-07,46806.02,75594.51
2021-09-08,46154.44,75638.01
2021-09-09,46268.06,75780.4
2021-09-10,45130.85,75888.78
2021-09-11,45098.5916447691,75912.1
2021-09-12,46180.6124563998,75932.51
2021-09-13,44991.5221277031,75961.41
2021-09-14,46842.21,76089.08
2021-09-15,48167.1893676213,76201.29
2021-09-16,47103.61,76327.49
2021-09-17,47086.39,76366.69
2021-09-18,48015.88,76391.43
2021-09-19,47587.39,76419.51
2021-09-20,43569.67,76466.72
2021-09-21,40526.4893760958,76483.17
2021-09-22,43475.75,76541.91
2021-09-23,44716.19,76576.23
2021-09-24,42991.34,76607.4
2021-09-25,42714.1,76605.27
2021-09-26,43131.2941773816,77355.9
2021-09-27,42720.72,77430.46
2021-09-28,41811.6,77471.56
2021-09-29,41453.9470131502,77516.74
2021-09-30,43781.546015488,77610.07
2021-10-01,48078.1315543542,77669.55
2021-10-02,47984.28,77701.33
2021-10-03,48441.32,77726.5
2021-10-04,49288.5013106371,77792.62
2021-10-05,51558.0493319112,77883.25
2021-10-06,54893.34,78016.03
2021-10-07,53805.1569125658,78131.2
2021-10-08,53933.5275908825,78198.67
2021-10-09,54648.42,78244.58
2021-10-10,55431.06,78382.4
2021-10-11,57395.76,78472.48
2021-10-12,56196.1812597896,78720.95
2021-10-13,57348.8928769725,78796.19
2021-10-14,57384.0369146698,78887.82
2021-10-15,61446.0840073057,79012.72
2021-10-16,60932.0632119228,79151.18
2021-10-17,61462.2223722969,79193.31
2021-10-18,61977.0575514319,79380.7
2021-10-19,64290.8977574518,79828.1
2021-10-20,66061.7965639977,80068.21
2021-10-21,62373.8856206897,80248.44
2021-10-22,60750.9673718293,80443.94
2021-10-23,61250.082628872,80501.72
2021-10-24,60865.4470523086,80742.04
2021-10-25,63031.6729015196,80938.8
2021-10-26,60393.9802738165,81064.62
2021-10-27,58563.3359899766,81127.44
2021-10-28,60564.5721122151,81218.38
2021-10-29,62230.8055689655,81322.72
2021-10-30,61809.68,81371.63
2021-10-31,61432.9700628287,81641.7
2021-11-01,61092.0950592051,82117.89
2021-11-02,63024.7472296902,82403.72
2021-11-03,62955.9817630041,82651.0
2021-11-04,61393.8899780246,82720.01
2021-11-05,61005.840833723,82959.57
2021-11-06,61455.0536268849,83024.22
2021-11-07,63043.8290590298,83051.56
2021-11-08,67541.7555081824,83315.41
2021-11-09,67095.5856706605,83498.78
2021-11-10,64756.0779689071,83853.04
2021-11-11,64962.9312939801,84004.86
2021-11-12,64078.968037405,84579.88
2021-11-13,64397.7912063121,84683.81
2021-11-14,65032.2256548217,84734.18
2021-11-15,63753.5031592636,84876.52
2021-11-16,60322.4978530099,85192.74
2021-11-17,60154.3083661601,85430.3
2021-11-18,56794.1556271186,85508.66
2021-11-19,58014.0729888954,85596.01
2021-11-20,59749.4738229106,85667.89
2021-11-21,59032.6241017534,85719.1
2021-11-22,56383.5658760958,85841.16
2021-11-23,57642.2657980713,85967.08
2021-11-24,57141.8303784337,86051.98
2021-11-25,59008.6554792519,86636.61
2021-11-26,53800.6178389831,86766.57
2021-11-27,54635.8824628872,86783.05
2021-11-28,57248.5696963764,86848.72
2021-11-29,57920.7107299825,86963.89
2021-11-30,57097.0127942724,87076.05
2021-12-01,57180.6098439509,87239.3
2021-12-02,56582.8937691408,87315.91
2021-12-03,53671.6160680888,87403.0
2021-12-04,49159.7357983635,87483.14
2021-12-05,49327.0935999416,87536.12
2021-12-06,50535.4252232612,87644.26
2021-12-07,50574.4728344828,87883.41
2021-12-08,50500.6543513735,87951.81
2021-12-09,47937.8228458212,88098.38
2021-12-10,47437.2289725307,88165.84
2021-12-11,49321.7693252484,88225.08
2021-12-12,50136.5722568673,88234.21
2021-12-13,46785.3278410286,88322.08
2021-12-14,48292.6822501461,88539.4
2021-12-15,48830.6223860316,88615.22
2021-12-16,47663.4691077148,88720.28
2021-12-17,46334.4837489772,88766.91
2021-12-18,46904.8736753361,88806.0
2021-12-19,46876.426924021,88819.2
2021-12-20,46954.7634783168,88878.84
2021-12-21,49082.0624666277,88932.49
2021-12-22,48692.0987391584,89021.59
2021-12-23,50712.9707682642,89131.96
2021-12-24,50783.8344210988,89154.19
2021-12-25,50590.4508976622,89201.35
2021-12-26,50798.3065859147,89261.01
2021-12-27,50796.3776735827,89308.15
2021-12-28,47673.0440452367,89355.81
2021-12-29,46470.3215751023,89436.69
2021-12-30,47102.4630037989,89601.36
2021-12-31,46355.1173302747,89796.01
2022-01-01,47560.0093816482,89839.51
2022-01-02,47352.5577565751,89838.34
2022-01-03,46453.432351841,89899.3
2022-01-04,45905.9611221508,89958.13
2022-01-05,43530.9440388662,90029.21
2022-01-06,43144.9652928112,90140.54
2022-01-07,41512.7845808299,90192.96
2022-01-08,41799.8128848627,90202.96
2022-01-09,41886.4985569842,90216.15
2022-01-10,41816.9510561075,90268.01
2022-01-11,42768.1786116306,90300.6
2022-01-12,43961.0265441262,90374.69
2022-01-13,42626.8653924605,90391.84
2022-01-14,43102.6476180596,90415.15
2022-01-15,43206.6744812975,90415.83
2022-01-16,43168.8596671537,90422.17
2022-01-17,42211.270399474,90465.58
2022-01-18,42431.2319670368,90502.85
2022-01-19,41787.722012858,90579.06
2022-01-20,40756.1261630625,90648.66
2022-01-21,36492.2872241379,90716.54
2022-01-22,34996.390965225,90771.5
2022-01-23,36271.0502650497,90831.43
2022-01-24,36659.7252206312,90898.86
2022-01-25,36952.586773232,90987.08
2022-01-26,36825.8245993571,91007.9
2022-01-27,37021.9371332554,91077.46
2022-01-28,37768.8474836353,91103.92
2022-01-29,38088.2912279953,91150.83
2022-01-30,37983.5063845704,91172.33
2022-01-31,38462.6724029807,91193.36
2022-02-01,38787.9640824079,93057.07
2022-02-02,36942.3307493279,93067.51
2022-02-03,37057.6521879018,93098.49
2022-02-04,41079.9060881356,93113.83
2022-02-05,41508.5816925774,93127.87
2022-02-06,42358.2251732905,93152.8
2022-02-07,43888.980119813,93217.27
2022-02-08,44167.4447945646,93266.5
2022-02-09,44405.0732042665,93309.51
2022-02-10,43614.3426960842,93411.4
2022-02-11,42357.3217416715,93475.35
2022-02-12,42173.4593962595,93482.55
2022-02-13,42195.5947451782,93492.71
2022-02-14,42646.1618590883,93512.45
2022-02-15,44511.9084880187,93556.28
2022-02-16,44065.7092673875,93578.08
2022-02-17,40610.024261543,93641.79
2022-02-18,40044.2204856809,93665.79
2022-02-19,40095.887329398,93666.74
2022-02-20,38551.6224967855,93702.11
2022-02-21,37098.0360081824,93813.86
2022-02-22,38202.5940818235,93835.18
2022-02-23,37308.2687344243,93928.91
2022-02-24,38283.790402104,93955.23
2022-02-25,39323.7702158387,94014.67
2022-02-26,39056.5781523086,94031.33
2022-02-27,37664.7792828755,94071.76
2022-02-28,43179.2545140269,94609.14
2022-03-01,44334.457582408,94681.67
2022-03-02,43984.584926768,94774.94
2022-03-03,42492.7744552893,94869.42
2022-03-04,39106.4052159556,94919.58
2022-03-05,39383.8848433665,94922.48
2022-03-06,38399.3426268264,94932.17
2022-03-07,38146.734273232,95037.46
2022-03-08,38725.477261543,95106.09
2022-03-09,41989.4028179427,95207.93
2022-03-10,39482.2584672706,95259.52
2022-03-11,38825.3644214494,95610.21
2022-03-12,38951.1300157802,95634.4
2022-03-13,37808.3174004091,95642.96
2022-03-14,39649.0453243717,95676.48
2022-03-15,39356.8139000584,95710.02
2022-03-16,41101.768579135,95830.33
2022-03-17,40966.4169324956,96021.27
2022-03-18,41826.1160710111,96030.74
2022-03-19,42193.1615362361,96059.42
2022-03-20,41294.7235129164,96059.38
2022-03-21,41064.429648159,96095.25
2022-03-22,42383.169518761,96120.58
2022-03-23,42734.2000355932,96153.97
2022-03-24,43974.5935882525,96185.89
