d,price_usd,usdt,usdc,dai,busd,pax,gusd,stablecoins
2019-02-20,3931.6138290473,59560849.27,245699327.23,,,113175008.82,76813717.0,
2019-02-21,3892.2617942724,59454541.95,245567406.78,,,112693068.22,76721393.5,
2019-02-22,3948.3005105202,59729784.36,233293390.77,,,116445482.62,75796064.65,
2019-02-23,4110.1511212741,59965482.91,233645378.71,,,116397065.96,76056989.04,
2019-02-24,3754.183789889,59765379.65,234136134.68,,,115840182.6,75374464.35,
2019-02-25,3822.0186966686,59883829.29,231735469.95,,,114697796.15,70347705.12,
2019-02-26,3796.1750683811,59815167.25,233942158.07,,,113658301.17,69887813.16,
2019-02-27,3799.3819924021,59711519.23,235954708.26,,,112794189.91,71632638.86,
2019-02-28,3792.947722969,59710241.28,236897272.8,,,109484227.08,71186924.63,
2019-03-01,3810.6326925774,59817977.78,239455460.87,,,112166844.22,71081653.69,
2019-03-02,3809.6433909994,59944746.41,239948730.42,,,115418135.85,70750775.66,
2019-03-03,3782.3818702513,59717763.14,239989010.94,,,115351794.9,70417502.28,
2019-03-04,3698.1618550555,59830188.0,241376364.71,,,117486098.32,69234256.1,
2019-03-05,3840.1280490941,59910062.42,241705942.88,,,117998692.22,68572944.54,
2019-03-06,3851.9984254822,59834234.12,242408330.85,,,117446109.52,68023231.61,
2019-03-07,3855.9231683226,59785070.44,238693927.01,,,117379876.91,67571859.01,
2019-03-08,3839.233552893,59654582.33,244347983.23,,,117123835.24,67570678.21,
2019-03-09,3910.3611665693,59701175.7,240101353.2,,,117395245.11,67383244.51,
2019-03-10,3903.9119509059,59758251.99,240331490.86,,,117521539.41,67431963.57,
2019-03-11,3851.5689216832,59753107.53,240956135.54,,,116407781.45,66416796.38,
2019-03-12,3858.9148237873,59712344.91,240814640.38,,,117193460.4,66198029.02,
2019-03-13,3851.9574663939,59791303.71,240780766.63,,,117310659.84,66306200.67,
2019-03-14,3853.7832650497,59688579.02,241002901.83,,,118258990.84,65956617.58,
2019-03-15,3901.9142068966,59754272.76,240017116.49,,,118036783.05,65928671.87,
2019-03-16,3989.7960768556,59832455.09,239971904.83,,,117875407.9,65870497.48,
2019-03-17,3967.1434944477,59831268.1,239938391.66,,,116703640.46,65857575.64,
2019-03-18,3969.4401458212,59781999.9,240138428.45,,,119374243.4,64564839.98,
2019-03-19,3996.1679035652,59810309.78,240425605.1,,,119540487.72,64643810.46,
2019-03-20,4030.6552758621,59942310.25,240907722.92,,,117058711.19,64957557.9,
2019-03-21,3976.2738500877,59871161.36,244087820.73,,,119459537.44,61800093.81,
2019-03-22,3983.8876458212,59947660.3,245153408.38,,,119240974.34,61613042.04,
2019-03-23,3981.7760330216,59757027.78,245329124.1,,,118911872.52,62207796.18,
2019-03-24,3970.6669880187,59744706.0,245472837.07,,,118712410.22,62420783.61,
2019-03-25,3908.2388386908,59642125.8,246795630.65,,,119354332.53,61494115.43,
2019-03-26,3917.763402104,59687977.03,245613259.33,,,119256739.9,61524128.24,
2019-03-27,4027.0079178843,59888613.23,245997752.5,,,120089750.44,61166506.05,
2019-03-28,4010.9374620105,59824476.91,246583490.76,,,118623574.6,61041204.91,
2019-03-29,4089.4610400351,59894472.51,246742903.98,,,118045758.91,60970904.97,
2019-03-30,4091.8910383402,59943719.59,246685834.03,,,118080877.38,60871737.13,
2019-03-31,4094.3178147282,59929481.42,246704283.75,,,118110635.46,60615398.43,
2019-04-01,4138.4178077148,59957835.91,252886942.3,,,115199916.3,57919289.14,
2019-04-02,4903.719462069,60576464.27,257194103.37,,,111483620.88,58970394.02,
2019-04-03,4960.2276027469,60357104.84,257227652.58,,,112107983.23,61953801.92,
2019-04-04,4911.2697024547,60237490.98,257993940.78,,,110890004.48,63140141.0,
2019-04-05,5033.2254836938,60416989.24,261147919.05,,,107798719.38,65502645.33,
2019-04-06,5044.3568459381,60082979.14,260986521.55,,,107947947.2,66259389.39,
2019-04-07,5189.1119555815,60302666.41,261026206.38,,,107968427.4,64798011.98,
2019-04-08,5283.4230248393,110947817.86,261415948.11,,,106719825.24,63296770.35,
2019-04-09,5195.5779088253,110871061.32,266586052.12,,,110943724.6,63504910.2,
2019-04-10,5311.7416032729,160443215.64,263137214.56,,,110440856.4,63036287.17,
2019-04-11,5050.6660085915,160792322.89,259354190.08,,,107459989.08,62473483.66,
2019-04-12,5082.8614320281,160882821.3,260006123.36,,,107751682.51,62254569.13,
2019-04-13,5074.7906925774,160772218.19,259643032.07,,,107779552.05,62426942.31,
2019-04-14,5156.8040406195,161046673.83,259804871.48,,,110301005.52,62867795.93,
2019-04-15,5042.897738457,230227574.72,260014312.31,,,109180379.49,61927558.32,
2019-04-16,5205.9629574518,231164657.84,259920072.3,,,109438372.95,61956815.17,
2019-04-17,5226.3522151958,230985210.98,256372670.66,,,110412161.16,61962187.92,
2019-04-18,5278.5023395675,230999287.71,252983609.11,,,108274852.77,61868194.52,
2019-04-19,5289.9512191116,231282770.94,253228265.28,,,108118108.29,61801457.6,
2019-04-20,5313.9732621274,231146109.09,253251690.23,,,108667516.95,61730466.28,
2019-04-21,5295.7338281707,231714085.59,252347757.22,,,108721717.98,61786666.51,
2019-04-22,5383.7999753361,231251060.19,252271949.94,,,105363376.46,60708332.67,
2019-04-23,5544.8627118644,231041140.97,252961045.49,,,104576397.52,60134380.81,
2019-04-24,5431.9479196376,301464220.62,252678231.97,,,112598522.2,59684713.9,
2019-04-25,5127.6731673875,392586250.45,258277593.07,,,112070183.05,57316797.75,
2019-04-26,5150.1646606663,388322650.38,292729761.94,,,128781806.39,53622390.56,
2019-04-27,5181.807763647,390969193.47,292523240.71,,,131596982.57,53293331.39,
2019-04-28,5148.6696154296,388124324.18,292151438.27,,,133887262.88,52461057.43,
2019-04-29,5148.8004932788,393413403.36,292315980.93,,,152571621.99,51245511.43,
2019-04-30,5266.6182025132,396153514.94,293307160.33,,,160691121.23,47653692.7,
2019-05-01,5315.1753290473,394952009.99,294790740.69,,,162581966.87,48179961.17,
2019-05-02,5393.1293763881,392510620.59,293476942.76,,,167913945.54,47664024.46,
2019-05-03,5658.4303883694,392765190.59,296777847.98,,,176950769.79,47085144.96,
2019-05-04,5774.7124286967,396078365.66,299441575.06,,,180040880.9,46330889.87,
2019-05-05,5728.3517022209,395910316.84,300046869.02,,,182455027.37,45502547.74,
2019-05-06,5691.6883740503,395848912.94,305937217.2,,,180251868.76,43722153.41,
2019-05-07,5825.744893045,394535755.64,311445285.62,,,178783214.47,36833700.97,
2019-05-08,5931.8005949737,397079532.81,325577599.55,,,180312993.95,34398714.5,
2019-05-09,6150.1404447691,398205058.6,325918605.63,,,182246203.46,33062490.94,
2019-05-10,6357.463493571,398120729.21,328027738.54,,,191329729.18,31541031.55,
2019-05-11,7325.0828603156,401751289.3,330337102.67,,,192313341.44,31787257.38,
2019-05-12,6942.6231745178,400104830.55,328700336.47,,,194173195.65,31013091.44,
2019-05-13,7798.9057360023,400712195.33,338148118.77,,,194243038.5,29528709.52,
2019-05-14,7955.5576823495,401052267.91,348159472.2,,,197893677.75,28864292.63,
2019-05-15,8215.2068383986,401366877.52,352014037.36,,,194392547.33,28032833.19,
2019-05-16,7862.0716023378,400298673.61,357012167.5,,,183291510.31,26162372.26,
2019-05-17,7326.9206818819,399970570.67,358811080.41,,,183481266.85,24264012.56,
2019-05-18,7277.9875634132,400731248.55,359083221.39,,,184355811.15,23391836.9,
2019-05-19,8219.7427869667,402234971.64,358865909.52,,,189875956.11,22895627.12,
2019-05-20,7981.1393789597,402764500.0,359017976.44,,,184487550.55,22846865.44,
2019-05-21,7983.8084773817,402507447.47,358841790.13,,,180248721.93,23069447.89,
2019-05-22,7667.9021148451,399841191.0,359996789.54,,,178061892.57,22355306.9,
2019-05-23,7897.4712936879,401807435.43,360293644.36,,,178024787.57,22310687.07,
2019-05-24,7987.1003676213,501617423.08,360417414.78,,,177121035.14,22055239.69,
2019-05-25,8061.5917607247,502695065.05,362176134.1,,,176753293.92,22245198.06,
2019-05-26,8731.5249558738,505084027.26,362949382.3,,,177017258.79,22254210.47,
2019-05-27,8816.7867083577,501305009.0,361713982.81,,,170676541.72,22149392.56,
2019-05-28,8719.1258483343,500237393.7,361020821.71,,,172458410.21,22013727.85,
2019-05-29,8655.4885061368,651409156.63,359094128.28,,,175909309.09,21473466.13,
2019-05-30,8271.6219631794,650622478.91,340331345.63,,,165188389.72,21565920.85,
2019-05-31,8556.222185564,649340951.23,333512617.32,,,165148172.12,21418743.04,
2019-06-01,8554.8073296318,650903144.15,334234338.64,,,166680903.67,21529458.56,
2019-06-02,8744.3537454705,650989988.62,334145086.6,,,166658529.85,21548144.74,
2019-06-03,8173.4012705435,649065710.93,335158586.28,,,164488789.82,21402639.68,
2019-06-04,7649.9393319696,649156581.41,335919771.2,,,165254017.04,21230036.33,
2019-06-05,7798.5444663939,651421959.7,338064468.89,,,165731072.49,20768833.68,
2019-06-06,7776.7133261251,652025384.3,338354550.76,,,170714481.14,20689594.69,
2019-06-07,8023.950093045,651660053.77,338866483.76,,,178027802.93,20704713.89,
2019-06-08,7939.8051548802,652763984.83,339080442.11,,,178130625.62,20722618.85,
2019-06-09,7634.0657507306,650923627.02,338845353.27,,,178041297.13,20675504.63,
2019-06-10,7993.3025385739,652611378.0,341130736.64,,,175167214.05,20588909.29,
2019-06-11,7922.4836271186,803194588.43,340847821.09,,,169936163.27,20623948.68,
2019-06-12,8146.7561250731,802047471.49,341620391.4,,,178443422.73,20633376.51,
2019-06-13,8232.7773413793,801737365.01,344385801.49,,,172719853.55,20666727.38,
2019-06-14,8698.0048150205,804251154.51,349661666.54,,,175938371.91,20583407.44,
2019-06-15,8850.584816014,803734707.19,350109052.16,,,179380648.87,20631088.32,
2019-06-16,9019.5170067212,901096379.11,349258473.26,,,179112490.37,20552796.98,
2019-06-17,9340.5721887785,902588697.89,347729952.02,,,167812076.44,20289626.77,
2019-06-18,9047.1327444769,899065539.9,347342619.16,,,167637963.67,20208833.56,
2019-06-19,9285.0556765634,901894853.64,346416080.03,,,161073411.94,20105643.86,
2019-06-20,9546.7197781999,902016565.56,347073753.11,,,158533491.46,19788034.85,
2019-06-21,10083.4863136762,1004154629.62,344319045.85,,,159491657.97,19932948.5,
2019-06-22,10685.2952327878,994612801.96,342774307.44,,,159045640.53,19852503.91,
2019-06-23,10794.4276963764,994282299.46,344805014.67,,,159262007.53,19568698.86,
2019-06-24,11004.2069094681,997087530.24,346372255.64,,,149303906.64,19112703.94,
2019-06-25,11726.2638308007,995400346.24,345408495.37,,,151785138.08,19300322.04,
2019-06-26,12863.4606849795,984377531.5,354287545.3,,,141880358.27,17635006.31,
2019-06-27,11109.7978418469,983140865.13,360723708.41,,,151418045.58,16240950.5,
2019-06-28,12358.2079582116,995276151.84,363666624.42,,,163804891.67,15511776.39,
2019-06-29,11944.3515473407,997503313.92,366267730.94,,,163854969.05,15445518.26,
2019-06-30,10842.6167109877,988928312.23,366587658.13,,,163928955.78,15160209.86,
2019-07-01,10569.5517282291,1095074851.91,367821658.24,,,148592333.8,13934711.68,
2019-07-02,10766.0833162186,1099532314.35,371152311.18,,,154142586.86,13271413.41,
2019-07-03,11952.0248935126,1103652209.0,367750622.54,,,159557932.22,12237104.46,
2019-07-04,11177.0103787551,1200180223.39,367696558.86,,,158581822.86,11974314.02,
2019-07-05,10998.3991004676,1201683204.41,368933218.71,,,163019864.59,11520810.28,
2019-07-06,11208.225600526,1198801167.32,369875236.17,,,162855013.84,11289332.87,
2019-07-07,11456.1836039158,1206192663.13,370166858.85,,,163066440.67,11250890.38,
2019-07-08,12319.6228758036,1305362955.81,377222519.27,,,153602717.65,10725869.85,
2019-07-09,12579.107616014,1402572114.94,376364307.54,,,142347706.71,10587079.14,
2019-07-10,12106.7829313267,1398015027.46,378482446.21,,,145383720.56,10286356.02,
2019-07-11,11294.678028346,1401447799.17,378547889.87,,,150634308.38,10232250.45,
2019-07-12,11813.3237158971,1405240692.54,382253461.75,,,158914961.64,9690161.41,
2019-07-13,11346.837148159,1401515398.87,382672909.11,,,164766260.08,9325062.71,
2019-07-14,10283.0757891292,1400165632.96,382690684.68,,,164980499.3,9104747.34,
2019-07-15,10926.3802741087,1402335042.25,383298709.06,,,172268588.19,8816148.19,
2019-07-16,9471.1408647575,1399531380.47,403361251.16,,,171733184.1,8529674.0,
2019-07-17,9674.8824611338,1453427039.43,424459786.57,,,181465303.82,8184904.16,
2019-07-18,10679.8906896552,1454545422.49,423720080.01,,,192875455.55,7946230.41,
2019-07-19,10532.2027291058,1452974859.32,405654336.33,,,169957930.66,7971504.71,
2019-07-20,10862.6485479252,1451008131.57,405559602.06,,,170100299.14,8127308.29,
2019-07-21,10589.7064907656,1450937831.58,405183145.18,,,178795881.6,7848365.53,
2019-07-22,10318.5609251899,1447038336.39,405735852.16,,,182244622.75,7741056.18,
2019-07-23,9866.6489403857,1448185510.15,404066986.56,,,185362425.96,7443806.12,
2019-07-24,9792.7875365284,1451242253.25,422165801.9,,,189547885.24,7436413.85,
2019-07-25,9897.1867860316,1450503831.15,421048232.91,,,196310715.63,7474292.28,
2019-07-26,9836.6967881356,1452842160.97,424322299.7,,,202706587.72,7464756.94,
2019-07-27,9446.6720520748,1449181069.55,424038036.28,,,208405354.85,7326855.02,
2019-07-28,9529.7887919345,1449905204.67,423640205.68,,,213663473.36,7204952.66,
2019-07-29,9504.1589159556,1447076225.16,437023350.19,,,230462538.11,7217551.81,
2019-07-30,9589.1092060199,1451812532.26,437226887.59,,,234240077.25,7256825.62,
2019-07-31,10059.0040189947,1451518452.43,436155158.51,,,241038965.56,7179938.85,
2019-08-01,10400.3070143776,1454040943.0,429628091.59,,,246293868.8,7177890.46,
2019-08-02,10529.6944544126,1450804579.33,423249077.25,,,237676605.87,7168585.04,
2019-08-03,10810.4216686148,1450281559.63,423521758.43,,,244980966.54,7021646.74,
2019-08-04,10986.5089291058,1456414001.86,423952118.79,,,248187432.91,7034123.79,
2019-08-05,11790.0239375804,1549384309.61,431153903.5,,,233847577.88,7048688.4,
2019-08-06,11423.4970017534,1547210289.81,434130355.31,,,235098528.61,6887457.7,
2019-08-07,11967.2735473407,1548595835.77,433709826.72,,,220223787.12,6962984.64,
2019-08-08,11938.2346108708,1547150484.8,432100563.29,,,213444266.82,6870533.92,
2019-08-09,11858.3410984804,1547908408.43,421878203.3,,,203037946.41,6808730.21,
2019-08-10,11303.7305618936,1546162152.13,423547134.86,,,203009908.54,6879006.3,
2019-08-11,11530.195242256,1548012720.46,423707340.9,,,208273626.62,6878694.23,
2019-08-12,11384.6962465809,1547623307.05,423017314.89,,,206435720.6,6871451.61,
2019-08-13,10867.05475827,1543876869.72,422209191.25,,,192416098.44,6863984.35,
2019-08-14,10024.3795917008,1543893961.95,419566062.61,,,196327433.55,6848852.52,
2019-08-15,10310.0858696669,1550571111.31,419729781.69,,,186329728.7,6794361.74,
2019-08-16,10373.3219028054,1552166535.26,421486050.39,,,192396658.71,6779827.08,
2019-08-17,10207.1555616598,1549473477.73,420244022.88,,,192213392.28,6744514.09,
2019-08-18,10331.3099760374,1551598306.47,421116785.07,,,192224042.77,6812326.12,
2019-08-19,10884.6297744009,1550919651.83,418818916.31,,,198100101.59,7021099.17,
2019-08-20,10771.3923793688,1550273046.48,417002373.36,,,196530955.17,6959673.0,
2019-08-21,10096.8302238457,1547116883.35,439552452.05,,,197066934.46,6998883.14,
2019-08-22,10119.7145248393,1551258804.09,440066285.75,,,197153697.24,6968979.71,
2019-08-23,10414.1441725891,1552022622.06,439648956.83,,,199996283.79,6990695.45,
2019-08-24,10147.0871548802,1551132591.22,437992607.1,,,199957633.94,6969951.68,
2019-08-25,10100.3567783752,1549686674.81,437309806.82,,,199918592.56,7063134.47,
2019-08-26,10362.6434723553,1548341584.78,430750427.47,,,200816388.82,6961640.91,
2019-08-27,10168.221571654,1547646165.47,425793458.68,,,198827392.38,7041212.78,
2019-08-28,9724.799978083,1547249238.95,425749807.48,,,197400355.22,6656787.23,
2019-08-29,9482.3117349503,1548654332.85,449651172.47,,,198403736.78,9952022.36,
2019-08-30,9577.678823495,1549855591.27,453636503.02,,,200066118.39,10017550.7,
2019-08-31,9605.0244614261,1551162272.12,454086467.4,,,200171832.39,9948719.59,
2019-09-01,9762.9365568966,1552477222.71,454060785.89,,,200403111.57,10039969.69,
2019-09-02,10377.3383845704,1565086511.97,450730478.89,,,201299398.74,9995164.37,
2019-09-03,10618.7815058445,1577419136.02,443577285.39,,,219957183.14,9816404.38,
2019-09-04,10577.2410839275,1577020711.48,429990960.97,,,223707448.86,10023147.82,
2019-09-05,10580.1846995909,1577235515.89,452952012.37,,,233737231.96,9766432.89,
2019-09-06,10330.8497312098,1616526599.25,446478086.97,,,237673167.84,9280999.79,
2019-09-07,10494.5069649328,1619319092.28,446622588.47,,,237687975.31,9202446.02,
2019-09-08,10407.2656573933,1617111438.22,443600316.44,,,237605374.2,9207329.07,
2019-09-09,10332.4644424313,1615831758.51,440199877.23,,,236441490.51,8546827.73,
2019-09-10,10085.9519243133,1633554210.79,438757554.69,,,234016162.97,8449769.05,
2019-09-11,10142.1480603741,1635437356.74,435967415.94,,,240156303.08,8450974.79,
2019-09-12,10403.3599707773,1937689313.17,434959641.64,,,239363771.35,8376789.65,
2019-09-13,10345.3387469316,1955074484.83,427945821.7,,,237103138.69,8381066.3,
2019-09-14,10363.4528963179,1956237720.45,427364991.79,,,237114206.01,8363584.17,
2019-09-15,10306.1696674459,1953638535.98,426669332.32,,,237008559.74,8328646.08,
2019-09-16,10257.822761543,1953845894.47,423148801.41,,,234311500.45,8365718.57,
2019-09-17,10195.6111811806,1948982266.69,413788342.35,,,230707394.19,8370985.61,
2019-09-18,10161.3188664524,1950092042.76,403659161.53,,,227702553.47,8457867.07,
2019-09-19,10268.3926291642,1955471116.91,402105142.64,,,228940207.66,8618166.6,
2019-09-20,10170.1251161309,1948770040.31,395003319.17,,8091626.01,227890149.08,8552287.91,
2019-09-21,9986.4061081239,1948843853.16,394367303.17,,8082282.45,227678088.88,8558168.15,
2019-09-22,10047.0134748685,1950616519.46,393679704.22,,8121637.83,227870442.58,8548279.49,
2019-09-23,9692.7410479252,1948344216.06,390365507.73,,8298709.1,239079788.45,8558156.12,
2019-09-24,8613.6712485097,1972657985.95,389263874.06,,8539042.78,249955656.37,8512534.63,
2019-09-25,8424.1576464056,1965398292.69,417273305.61,,16691469.55,257046412.05,8532665.12,
2019-09-26,8091.6952992402,1965025178.79,418813125.06,,18098186.45,253756969.51,9497170.06,
2019-09-27,8186.7796392753,1968797296.05,428635917.36,,17763246.04,253746423.79,9482195.09,
2019-09-28,8201.9790134424,1967050340.4,428504979.23,,17750839.25,253750344.08,9551388.32,
2019-09-29,8064.5080623612,1966471899.96,428628658.03,,17764206.7,253747244.95,9548919.65,
2019-09-30,8282.3654541204,1990920204.28,429846160.3,,19273541.65,255054395.14,9617538.13,
2019-10-01,8314.5513901227,1989620063.51,428202053.35,,19754709.22,259484781.65,9587267.92,
2019-10-02,8362.5307323203,1989541995.25,457814035.51,,20289583.79,257922560.82,9568801.12,
2019-10-03,8254.3399102864,1987909282.58,476442013.41,,20674085.92,259169179.28,9601462.06,
2019-10-04,8165.6861512566,1988160326.72,477052557.4,,20789319.83,258022172.03,9600251.84,
2019-10-05,8141.6337137931,1988920582.27,476888276.25,,20789883.6,258005287.33,9653558.47,
2019-10-06,7854.6098129749,1982451211.16,475933447.45,,20797225.27,257784642.79,9554408.68,
2019-10-07,8226.0234292811,2009753222.16,472335043.11,,20936376.76,257111147.3,9264764.37,
2019-10-08,8190.1151207481,2005190516.02,468095381.4,,21575665.38,258580148.19,9426468.33,
2019-10-09,8598.3319207481,2008204082.26,464046840.29,,20904388.47,264263988.13,9245184.48,
2019-10-10,8578.0903793103,2029851466.11,470108036.04,,22287752.79,257079889.91,9291746.61,
2019-10-11,8289.8540289305,2026296702.55,469964987.74,,22591001.75,256436067.11,9240698.54,
2019-10-12,8323.7501440678,2025550772.77,469888993.99,,22581266.94,256374351.78,9199697.55,
2019-10-13,8291.2506514319,2024204367.83,469657170.27,,22584834.41,256360224.75,9209570.61,
2019-10-14,8346.3684365868,2025411719.01,469542522.76,,23048703.02,255493163.86,9186853.29,
2019-10-15,8160.7126275278,2024409598.73,472498855.55,,25794770.54,254357509.71,9213634.29,
2019-10-16,8003.8559231444,2024302084.76,475699377.82,,27842817.92,250556333.74,9418323.37,
2019-10-17,8072.4893822911,2025306937.07,475290879.5,,30616577.4,249020489.2,9908609.36,
2019-10-18,7959.331993571,2026593361.33,476170788.39,,31793865.74,250460541.28,9902024.18,
2019-10-19,7948.4773372297,2026173586.58,476562152.86,,31800095.71,250479560.54,9789053.48,
2019-10-20,8213.7090392753,2028155629.82,476404207.01,,31784075.37,250485440.45,9767830.15,
2019-10-21,8211.6545587376,2027739090.58,478256221.82,,32433003.02,248461875.87,9692607.41,
2019-10-22,8029.2053728814,2024989259.09,462881311.68,,33232002.93,256631604.41,8689572.48,
2019-10-23,7458.0358568089,2026529109.82,464708922.35,,32025600.88,257944236.49,8686232.62,
2019-10-24,7454.3711381648,2027263268.88,479589577.46,,33712393.18,257980665.28,8376597.73,
2019-10-25,8656.655177557,2026877278.02,483307966.92,,34399441.43,259016522.55,8203684.42,
2019-10-26,9249.6467609585,2030068260.23,483344461.43,,34442271.91,259299769.86,8190929.89,
2019-10-27,9558.1560440094,2029021191.65,477437193.55,,35426399.37,264137806.25,7959387.65,
