d,price_usd,binance,bybit,okx,bitget,deribit,bitmex,huobi,bitfinex,gate_io,kucoin,kraken,crypto_com,dydx,delta_exchange
2022-10-30,20616.7033766803,4124472777.199,1791675504.8704,2276239225.6166,1794041976.0,651734579.834,274659225.8997,219611870.9849,121786356.978,535332262.5669,687681747.5167,68070576.6624,7714538.776,65536330.1459,
2022-10-31,20490.8581808884,3879665296.3487,1771815653.6804,2235519677.6751,1723799753.0,654129177.619,270119244.2119,216796530.6375,120759666.183,487638443.0717,654467019.0632,67564447.078,6495244.538,59669898.2034,
2022-11-01,20483.966530976,3646464298.7045,1756962921.7758,2204726976.7295,1705913666.0,657969886.494,264942371.0309,215140118.0737,119752598.4832,471976718.7245,635948995.6009,72224449.0258,7311211.348,59609294.0487,
2022-11-02,20148.2845537697,3661823017.728,1743117114.4072,2196784820.9196,1671588199.0,658488316.729,264741039.9338,213323505.363,112519220.0286,464253680.89,632185243.2879,66128533.982,7645256.8807,59083571.1984,
2022-11-03,20198.1111860316,3529812013.2569,1703420009.5473,2187521983.45,1701835144.0,668391358.538,259610546.5777,211526123.2125,110429674.0278,443895351.8824,638438736.8456,66176275.7408,6893402.701,56146498.493,
2022-11-04,21157.2449275278,3539651665.1139,1780381310.4778,2163891826.9748,1604960937.0,669275895.912,259618881.1542,210749383.4622,110706402.4649,434612063.4957,628183247.2645,65429358.2692,7173936.1958,55518218.1285,
2022-11-05,21283.4715999416,3987872087.3738,1868211213.0114,2237233286.3718,1903616672.0,672415612.677,268805006.9961,223446717.9789,116064017.6057,506293162.7832,683915455.3888,66914666.1128,8553383.8441,57080145.5693,
2022-11-06,20946.8030359439,4160836864.9781,1929899262.5898,2294468035.7955,1911701685.0,677478051.835,268029205.5914,226702966.4316,114411130.905,540261095.3086,733576500.6635,67963945.4716,8365121.5805,59989222.5687,
2022-11-07,20568.5651183518,3892059322.3011,1817277998.779,2289363881.5261,1637949292.0,681042915.084,264635371.3576,221625614.0518,111991033.5454,485862499.5416,668129589.232,67479690.54,8226287.9045,59370650.8357,
2022-11-08,18520.971163647,3658210620.6196,1786747742.2594,2260518863.9655,1582362293.0,698039771.222,272472204.9885,159146634.2191,110325566.5721,410757297.201,583520660.3558,77780106.3908,8031208.3731,56551343.8556,
2022-11-09,15758.2912819988,3104005475.9765,1281023579.6286,2030835178.1838,1583172817.0,708324062.284,249715574.0997,133517123.2976,108596705.703,287498879.1621,414554133.1711,63983847.924,6701007.3121,54070989.8534,
2022-11-10,17541.5602866745,2967978288.1138,1120388968.8918,2078696633.4804,1427599245.0,717100065.847,226644272.5103,130103280.7296,102659147.4768,249367970.9377,414790920.2251,63268904.5818,8257292.3981,49375225.8781,
2022-11-11,16916.8506312098,2977102576.182,1132630441.828,1982741491.1758,1232416914.0,675325075.675,259370679.0771,119859183.6595,113070834.4278,234564293.6448,335249809.477,62714838.1425,4960360.7202,53306829.98,
2022-11-12,16771.2426718293,2819738880.7609,1120954340.2858,1932137731.109,1334700660.0,632734565.078,231258285.4988,114251186.7298,110460595.4404,281875149.6253,355032562.9961,62195257.5726,5408642.2924,49857158.1627,4385049.6869
2022-11-13,16320.4983375219,2801592806.5731,1112899547.7837,1911499537.4099,1356083343.0,627700173.242,227727091.9641,110246171.7472,108681608.7395,259811681.6564,374046286.2845,61841174.8964,4729458.8183,48983272.0812,9668683.0628
2022-11-14,16629.4784146698,2779739436.0686,1072162834.3817,1880167725.959,1115493381.0,631235417.749,226723290.8271,101986460.201,104495364.8348,186959107.1954,342565183.1244,62888096.8292,4403925.6234,61487821.6501,11647487.1235
2022-11-15,16855.59378609,2760519203.0999,986149268.2973,1868865952.3171,1147929984.0,599277318.827,223471185.2932,99709685.4456,106648338.5217,176136479.3456,335879638.1707,62959006.1962,3977650.1003,55660364.2345,5150119.6907
2022-11-16,16659.6063345996,2859089525.7593,1098107825.0971,1870082529.6096,1158493606.0,580116234.817,219669742.6046,101518817.1611,108739022.983,166549353.2851,371909944.4962,65312699.9872,4286842.6593,61660590.5062,5330217.9283
2022-11-17,16675.1790204559,2908330972.0513,1105748122.4188,1839182697.0799,1112353268.0,603544131.372,206633467.8401,100010650.1393,107514625.3448,202051742.6222,372403193.5247,65249833.6244,5401917.1429,57998074.4363,6150299.2587
2022-11-18,16661.5229576271,2952043218.1994,1216213485.5909,1826915905.4427,1109315797.0,603276369.136,220028830.9948,97712727.4256,106903839.1672,196272757.6894,432796498.4802,87460100.585,5219771.9012,65329602.5417,7959218.238
2022-11-19,16696.0040581531,2926984398.6377,1182903655.1356,1850779321.9175,1119888165.0,568819279.972,232121933.8013,98814943.4596,106821010.5063,215275542.2732,406000207.2587,72397679.3794,5160935.9158,76945657.8331,9630029.2004
